Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195084,1758.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA196615,1789.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA196614,1811.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197135,1853.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195738,1864.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195089,1865.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA195086,1953.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA195735,2041.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197132,2088.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195083,2107.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195085,2142.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196611,2161.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195081,2173.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195080,2299.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197134,2361.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197129,2594.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195736,2791.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197133,2851.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA196617,2862.72,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196610,2989.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196609,3013.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA196616,3177.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196612,3805.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196608,3834.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA196613,3956.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA197136,3994.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA196619,4170.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA195740A,4245.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195732,4360.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195090,4633.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA196607,5405.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195087,5492.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195088,5560.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195737,5736.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195079,6395.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195739,7166.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195733,7301.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA196620,7319.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Patents Directorate,LA International Computer Consultants Ltd,LA195741,8865.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,8940.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60E+13,9505.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Trade Marks Directorate,LA International Computer Consultants Ltd,LA195734,10228.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA195078,10377.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,10668,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,16346.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Mainframe System Charges,Business Support Directorate,Capgemini UK Plc,2.60E+13,102361.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Marketing and Publicity ,Innovation Directorate,C4 Events,300582,245,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Marketing and Publicity ,Innovation Directorate,MWL Print Group Ltd,171096,312,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Marketing and Publicity ,Innovation Directorate,Welsh Business Show,2012/0025,395,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Marketing and Publicity ,Innovation Directorate,LiaiseOnline Ltd,4098,765,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Marketing and Publicity ,Innovation Directorate,Business Growth Show,7242/0226,795,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Marketing and Publicity ,Innovation Directorate,Business Growth Show,7242/0227,795,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Marketing and Publicity ,Innovation Directorate,Business Growth Show,7242/0228,795,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Marketing and Publicity ,Innovation Directorate,Business Growth Show,7242/0229,795,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Marketing and Publicity ,Innovation Directorate,BMG Events,1494,901.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Marketing and Publicity ,Innovation Directorate,Aardman Animations Ltd,24423,910.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Marketing and Publicity ,Innovation Directorate,Cambridge Marketing College,13934,942,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Marketing and Publicity ,Innovation Directorate,Crimson Business Ltd,1065,999,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Marketing and Publicity ,Innovation Directorate,Liverpool BA,LBA/2910,1230,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Marketing and Publicity ,Innovation Directorate,GovNet Communications,37837,1499,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2012,Marketing and Publicity ,Innovation Directorate,D Anthony,41030,1650,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Marketing and Publicity ,Innovation Directorate,Prysm MFV Ltd,149,2000,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/05/2012,Marketing and Publicity ,Innovation Directorate,EasyFairs UK Ltd,UK-INV11-1393,2105,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2012,Marketing and Publicity ,Innovation Directorate,Prysm BSU Ltd,759,7000,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Marketing and Publicity ,Innovation Directorate,Mindsets UK Ltd,OP/3146119A,9705.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Law Reporting,Trade Marks Directorate,Mendip Media Group Ltd,49797,228.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Law Reporting,Patents Directorate,Marten Walsh Cherer Ltd,79061,493.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,79061,1690.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20019900,165,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20020027,310.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20020028,987,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/05/2012,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,119036,2332,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,119021,2765.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2012,Treasury Solicitors,Patents Directorate,Treasury Solicitors,119021,4040,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,51191,24.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,51153,44.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Entertainment,Patents Directorate,Personal expenses name witheld,51196,15.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90430610,19.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2012,Entertainment,Central Support,Earls Caterers Ltd,29733,27.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2012,Entertainment,Central Support,Earls Caterers Ltd,29606,29.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90430610,30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Central Support,Personal expenses name witheld,51163,30.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,#N/A,Mitie Facilities Services Ltd,100/90430610,33.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/05/2012,Entertainment,Business Support Directorate,Personal expenses name witheld,51188,47.98,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/05/2012,Entertainment,Copyright and IP Enforcement Directorate,Earls Caterers Ltd,29666,56.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Central Support,Mitie Facilities Services Ltd,100/90430610,60.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90430610,62.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Trade Marks Directorate,Mitie Facilities Services Ltd,100/90430610,66.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Entertainment,Innovation Directorate,Earls Caterers Ltd,29711,69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Entertainment,International Policy Directorate,Earls Caterers Ltd,29723,82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2012,Entertainment,Innovation Directorate,Earls Caterers Ltd,29726,90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Central Support,Mitie Facilities Services Ltd,100/90430610,92.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100/90430610,98.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90430610,127.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Entertainment,International Policy Directorate,Personal expenses name witheld,51154,208,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Entertainment,Innovation Directorate,Insolvency Service,LJ141,312.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2012,Non - IT Consultants,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3001088600,69.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/05/2012,Non - IT Consultants,Business Support Directorate,OutSec Ltd,1204100,93.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Non - IT Consultants,Copyright and IP Enforcement Directorate,Anglo-Chinese Translations Ltd,3056,432,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Non - IT Consultants,IMPROVE Project,Capita Resourcing Ltd,WN4004639,1047.14,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2012,Non - IT Consultants,IMPROVE Project,Capita Resourcing Ltd,WN4004774,4605.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2012,Non - IT Consultants,IMPROVE Project,Capita Resourcing Ltd,WN4004640,8892,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2012,Non - IT Consultants,Copyright and IP Enforcement Directorate,Hooper Communications,571,8958.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Steering Board,Business Support Directorate,Personal expenses name witheld,51194,185.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Steering Board,Business Support Directorate,Personal expenses name witheld,51195,318.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2012,Translation,Business Support Directorate,Business Language Services Ltd,11551,7815.27,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Innovation support,Copyright and IP Enforcement Directorate,Companies House,191111405,4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Innovation support,Copyright and IP Enforcement Directorate,Companies House,195651840,4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Innovation support,Copyright and IP Enforcement Directorate,Companies House,197259248,4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Innovation support,Copyright and IP Enforcement Directorate,Companies House,202109702,4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/05/2012,Innovation support,Copyright and IP Enforcement Directorate,Companies House,200634530,7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Innovation support,Copyright and IP Enforcement Directorate,Companies House,192667252,10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Innovation support,Copyright and IP Enforcement Directorate,Companies House,198883560,12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Innovation support,Copyright and IP Enforcement Directorate,Companies House,194302763,15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41031,Innovation support,Innovation Directorate,SC Van Dulken,DULKEN26/04/12,32.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41038,Innovation support,Innovation Directorate,D Browning,51147,55.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Innovation support,Innovation Directorate,Michael Stead,STEAD,88.81,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41038,Innovation support,Innovation Directorate,S Castens,CASTENS,130.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41033,Innovation support,Innovation Directorate,L Dorling,51145,131.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41046,Innovation support,Innovation Directorate,Sue Wigram Consulting Ltd,62,139,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41033,Innovation support,Innovation Directorate,FSC Associates Ltd,51146,140,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41033,Innovation support,Innovation Directorate,SAJ Matykiewicz,51148,241.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Research Projects,Innovation Directorate,MRJ Corporation T/as Proofreading.co.uk,PR01620A,147.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41054,Research Projects,Innovation Directorate,Bournemouth University,SI5655,346.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41045,Research Projects,Innovation Directorate,Innopol Ltd,INN-04-2012,3000,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41037,Research Projects,Innovation Directorate,Public & Corporate Economic Consultants (PACEC) Ltd,1599,5550,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41037,Research Projects,Innovation Directorate,L McDonagh,CT/RES/008,6000,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41038,Research Projects,Innovation Directorate,Ithaka Harbors Inc,SO050714,7288.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41054,Research Projects,Innovation Directorate,Intellectual Property Institute,IPO/LOOK/3,17040,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41038,Research Projects,Innovation Directorate,Bournemouth University,SI5372,19980,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41047,Research Projects,Innovation Directorate,TNS UK Ltd,IPO60342,29167.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41046,Innovation Challenge Fund,Innovation Directorate,National Physical Laboratory,111971,46343,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41037,Seminars and Conferences,Business Support Directorate,CIPD Enterprises Ltd,E358015/N,980,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Seminars and Conferences,Business Support Directorate,Monnow Marquees,1097,1992,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41043,Seminars and Conferences,Copyright and IP Enforcement Directorate,ITSA Ltd,62602,2916,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Seminars and Conferences,Innovation Directorate,Manchester United Ltd,73342,7044,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41050,Seminars and Conferences,IMPROVE Project,Foreign and Commonwealth Office,1056329,2676.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41044,Seminars and Conferences,IMPROVE Project,Foreign and Commonwealth Office,1056181,2911.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41038,Healthcare,Business Support Directorate,Santia Consulting Ltd,OP/I318009,390,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41032,Eyecare,Business Support Directorate,Personal expenses name witheld,51161,20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41044,Eyecare,Business Support Directorate,Personal expenses name witheld,50587,60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41054,Eyecare,Business Support Directorate,Personal expenses name witheld,51187,90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Eyecare,Business Support Directorate,Specsavers Optical Superstores Ltd,41059,510,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41058,Other,Business Support Directorate,Trees Direct Ltd,GPC ETHIB120,-517.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41053,Other,Business Support Directorate,Chris Prynne,19,113.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41044,Other,Business Support Directorate,On Your Bike,31280,270,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other,Business Support Directorate,On Your Bike,31249,1754.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Finance Directorate,RADA ENTERPRISES LTD,SLOCK016,1284.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Finance Directorate,RADA ENTERPRISES LTD,SLOCK016,1284.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Finance Directorate,RADA ENTERPRISES LTD,SLOCK019,250,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Finance Directorate,RADA ENTERPRISES LTD,SLOCK019,250,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Business Support Directorate,QA-IQ LTD,SLOCK015,600,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Vouchers,#N/A,HIGH STREET VOUCHE,SLOCK018,5016.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other,Business Support Directorate,CAMTUNE LIMITED,SLOCK020,1345.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other,Business Support Directorate,MORGANA SYSTEMS LIMITE,SLOCK021,114.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other Stationery & General Supplies,Finance Directorate,CABOODLE,SLOCK022,29.21,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other Stationery & General Supplies,Finance Directorate,Amazon  Mktplce EU-UK,SLOCK025,22.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,Onecard178,427.89,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,Onecard178,16.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Fuel &Utilities,Business Support Directorate,NEWEY & EYRE,Onecard178,51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,Onecard179,201.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Telephone Rentals and Call Charges,Business Support Directorate,3-MAIDENHEAD,Onecard180,226.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Computer hardware and software,Business Support Directorate,WEBSITEPULSE.COM,Onecard183,35.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,Onecard181,203.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,Onecard182,201.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Business Support Directorate,QA-IQ LTD,Onecard184,1080,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Business Support Directorate,QA-IQ LTD,Onecard185,1080,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Minor Buiding Works &Maintenance,Business Support Directorate,WWW.GREENWAREHOUSE.CO.,Onecard186,676.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Telephone Rentals and Call Charges,Business Support Directorate,MEETINGZONE LTD,Onecard188,301.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other Stationery & General Supplies,Finance Directorate,CSL T/A SPARESNEXTDAY,Onecard189,135.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other Stationery & General Supplies,Finance Directorate,CSL T/A SPARESNEXTDAY,Onecard187,131.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Books  Newspapers & Publications,Business Support Directorate,IT GOVERNANCE LTD,ANBEC130,93.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other,Patents Directorate,LAITHWAITES,PBRIM01,25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Books  Newspapers & Publications,Patents Directorate,Amazon EU,HHART08,38.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Travel and subsistence Overseas,Patents Directorate,EASYJET000000191355173,HHART10,104.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Travel and subsistence UK,Patents Directorate,www.Flybe.FC4SSB,HHART11,76.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Overseas Patent Specifications,Patents Directorate,ISO,ECALL92,97.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Training,Business Support Directorate,FUTURE PUBLISHING,ECALL93,54.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Overseas Patent Specifications,Patents Directorate,REI SCIENCE DIRECT,ECALL94,24.31,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Marketing and Publicity ,Innovation Directorate,MELVILLE EXHIBITIONS,ERICH21,195.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Marketing and Publicity ,Innovation Directorate,Amazon  Mktplce EU-UK,ERICH22,11.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Marketing and Publicity ,Innovation Directorate,Amazon  Mktplce EU-UK,ERICH23,5.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Travel and subsistence UK,Copyright and IP Enforcement Directorate,TRAVELODGE WEBSITE,fduts031,90.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Travel and subsistence UK,Copyright and IP Enforcement Directorate,TRAVELODGE WEBSITE,fduts030,166.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Computer hardware and software,Business Support Directorate,Amazon EU,KMILL030,147.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Entertainment,Business Support Directorate,PAYPAL  AA PLASTICS,ncWED,54.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Entertainment,Business Support Directorate,HALFORDS 0833,NC bikes,15.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,41059,Other,Business Support Directorate,THE GARDEN CENTRE GROU,G&G2012,20.46,Not applicable
