Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Highways Agency,31/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,GENESYS TELECOMMUNICATIONS LTD,495171,"172,673.71"
Department for Transport,Highways Agency,10/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,GEOFFREY OSBORNE LTD,493275,"256,366.30"
Department for Transport,Highways Agency,12/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,GEOFFREY OSBORNE LTD,493454,"1,195,601.21"
Department for Transport,Highways Agency,13/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,GEOFFREY OSBORNE LTD,493502,"142,464.39"
Department for Transport,Highways Agency,31/01/2011,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,495169,"95,449.83"
Department for Transport,Highways Agency,31/01/2011,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,495172,"130,696.32"
Department for Transport,Highways Agency,13/01/2011,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,GRONTMIJ,493576,"25,483.52"
Department for Transport,Highways Agency,10/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,H W MARTIN (TRAFFIC MANAGEMENT) LTD,493277,"84,079.98"
Department for Transport,Highways Agency,18/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,492524,"-41,718.45"
Department for Transport,Highways Agency,04/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,492831,"32,771.60"
Department for Transport,Highways Agency,26/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,494683,"33,099.89"
Department for Transport,Highways Agency,28/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,494914,"38,835.54"
Department for Transport,Highways Agency,28/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,494988,"26,226.44"
Department for Transport,Highways Agency,28/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,495002,"30,502.67"
Department for Transport,Highways Agency,28/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,495026,"41,612.13"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,495146,"33,381.90"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,495154,"35,063.36"
Department for Transport,Highways Agency,31/01/2011,TA Cost AUC - Programme,BUSINESS SERVICES DIRECTORATE,HALCROW GROUP LTD,495215,"26,496.46"
Department for Transport,Highways Agency,14/01/2011,Lands Costs,MAJOR PROJECTS,HAMPSHIRE COUNTY COUNCIL,PIN514774R,"-70,000.00"
Department for Transport,Highways Agency,24/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,HANSON CONTRACTING,494440,"46,999.71"
Department for Transport,Highways Agency,10/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,HIGHWAY CARE LIMITED,493235,"50,135.90"
Department for Transport,Highways Agency,04/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HILL & SMITH T/A TECHSPAN SYSTEMS,492814,"26,810.00"
Department for Transport,Highways Agency,05/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,HILL & SMITH T/A TECHSPAN SYSTEMS,492892,"55,063.92"
Department for Transport,Highways Agency,21/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HILL & SMITH T/A TECHSPAN SYSTEMS,494376,"39,043.55"
Department for Transport,Highways Agency,21/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HILL & SMITH T/A TECHSPAN SYSTEMS,494391,"26,810.00"
Department for Transport,Highways Agency,12/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HULL CITY COUNCIL,493419,"137,083.15"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,470226,"-178,245.78"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,470267,"-196,114.25"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,473526,"-197,794.41"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,473553,"-132,052.63"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,474695,"-189,225.87"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,474697,"-151,795.56"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,478390,"-188,937.12"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,478551,"-137,328.88"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493686,"132,273.17"
Department for Transport,Highways Agency,14/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493689,"118,442.33"
Department for Transport,Highways Agency,14/01/2011,Contractors Costs,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493692,"81,662.32"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493752,"188,937.12"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493755,"197,794.41"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493758,"189,225.87"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493760,"196,114.25"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493763,"137,328.88"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493764,"132,052.63"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493765,"151,795.56"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,HYDER HALCROW M25 JOINT VENTURE,493766,"178,245.78"
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,494533,"107,615.68"
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,494534,"60,478.69"
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HYDER HALCROW M25 JOINT VENTURE,494535,"59,444.07"
Department for Transport,Highways Agency,06/01/2011,TA Cost AUC - Programme,BUSINESS SERVICES DIRECTORATE,INFOTERRA LTD,484604,"-42,000.00"
Department for Transport,Highways Agency,19/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,369461,"-143,468.86"
Department for Transport,Highways Agency,19/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,373860,"-2,228,328.14"
Department for Transport,Highways Agency,19/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,390768,"-339,729.55"
Department for Transport,Highways Agency,19/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,435674,"-145,621.00"
Department for Transport,Highways Agency,19/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,474967,-10.9
Department for Transport,Highways Agency,19/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,474967,"-96,130.25"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,488752,"-3,741.28"
Department for Transport,Highways Agency,20/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,488752,"-26,450.96"
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,488752,"-75,936.40"
Department for Transport,Highways Agency,20/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,"-261,822.26"
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,"-5,924.95"
Department for Transport,Highways Agency,11/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,493398,"25,965.78"
Department for Transport,Highways Agency,20/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"1,268,297.00"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"338,576.00"
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"96,500.00"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"1,335,509.00"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"227,852.00"
Department for Transport,Highways Agency,20/01/2011,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494306,"81,424.00"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494307,"122,948.31"
Department for Transport,Highways Agency,20/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494307,2.95
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494307,204.78
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494307,"22,156.83"
Department for Transport,Highways Agency,20/01/2011,CM - Compounds Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"17,613.83"
Department for Transport,Highways Agency,20/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"1,397,188.55"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"302,205.73"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,INTERROUTE,494308,"4,617.86"
Department for Transport,Highways Agency,20/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"480,912.22"
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"48,739.65"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"985,074.19"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"346,577.08"
Department for Transport,Highways Agency,20/01/2011,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"138,391.58"
Department for Transport,Highways Agency,20/01/2011,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494308,"627,025.14"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494309,"25,980.32"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494309,176.62
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494309,472.15
Department for Transport,Highways Agency,20/01/2011,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494310,"17,123.20"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494310,"3,953.06"
Department for Transport,Highways Agency,20/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494310,"10,100.95"
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494310,89.16
Department for Transport,Highways Agency,20/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494311,"385,985.01"
Department for Transport,Highways Agency,20/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,494312,"249,351.11"
Department for Transport,Highways Agency,07/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,493098,"443,373.07"
Department for Transport,Highways Agency,21/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,494397,"56,951.84"
Department for Transport,Highways Agency,26/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,494602,"27,213.53"
Department for Transport,Highways Agency,27/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,IPL INFORMATION PROCESSING LTD,494861,"30,460.74"
Department for Transport,Highways Agency,27/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,IPL INFORMATION PROCESSING LTD,494861,"41,278.18"
Department for Transport,Highways Agency,14/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,J BREHENY CONTRACTORS LTD,493699,"166,127.03"
Department for Transport,Highways Agency,14/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JACKSON CIVIL ENGINEERING LTD,493709,"286,773.93"
Department for Transport,Highways Agency,07/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,493152,"56,321.34"
Department for Transport,Highways Agency,10/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,493218,"51,411.40"
Department for Transport,Highways Agency,14/01/2011,TA Renewal of Structures - Capital,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,493656,"40,688.56"
Department for Transport,Highways Agency,17/01/2011,CM - External Technical Consultant Costs  ,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,493775,"56,107.49"
Department for Transport,Highways Agency,17/01/2011,CM - External Technical Consultant Costs  ,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,493776,"41,669.69"
Department for Transport,Highways Agency,25/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,494537,"161,229.86"
Department for Transport,Highways Agency,27/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JACOBS ENGINEERING UK LIMITED,494833,"28,300.00"
Department for Transport,Highways Agency,19/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492231,"-30,580.17"
Department for Transport,Highways Agency,05/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492905,"41,515.61"
Department for Transport,Highways Agency,05/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492906,"76,303.35"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,494292,"57,017.79"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,494293,"36,038.82"
Department for Transport,Highways Agency,27/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,494749,"34,000.00"
Department for Transport,Highways Agency,27/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,494785,"36,450.00"
Department for Transport,Highways Agency,27/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,494786,"28,950.00"
Department for Transport,Highways Agency,06/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,493020,"37,507.82"
Department for Transport,Highways Agency,21/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,494398,"148,627.33"
Department for Transport,Highways Agency,27/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,KENT POLICE,494756,"44,274.70"
Department for Transport,Highways Agency,24/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,KIRKLINGTON (YORKS) ESTATES LTD,LOMD229876,"58,637.56"
Department for Transport,Highways Agency,11/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,KPMG LLP,492379,"-112,371.74"
Department for Transport,Highways Agency,12/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,KPMG LLP,492379,"-578,880.26"
Department for Transport,Highways Agency,12/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,KPMG LLP,493474,"681,198.00"
Department for Transport,Highways Agency,11/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,478185,"-34,385.95"
Department for Transport,Highways Agency,10/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,493227,"214,108.11"
Department for Transport,Highways Agency,24/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,494481,"180,683.98"
Department for Transport,Highways Agency,25/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,494508,"126,258.94"
Department for Transport,Highways Agency,26/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,494601,"249,044.70"
Department for Transport,Highways Agency,05/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,LAING O'ROURKE CIVIL ENGINEERING LIMITED,492925,"212,375.66"
Department for Transport,Highways Agency,17/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,LAING O'ROURKE CIVIL ENGINEERING LIMITED,493724,"49,856.12"
Department for Transport,Highways Agency,12/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAL/MAY GURNEY LTD JOINT VENTURE,493453,"608,107.27"
Department for Transport,Highways Agency,18/01/2011,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAL/MAY GURNEY LTD JOINT VENTURE,494051,"173,089.56"
Department for Transport,Highways Agency,10/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,LAWRENCE GRAHAM LLP,LOMD229638,"69,971.20"
Department for Transport,Highways Agency,27/01/2011,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,494710,"25,600.00"
Department for Transport,Highways Agency,27/01/2011,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,494711,"30,400.00"
Department for Transport,Highways Agency,27/01/2011,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,494713,"28,700.00"
Department for Transport,Highways Agency,14/01/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,MANCHESTER CITY COUNCIL,493638,"41,999.42"
Department for Transport,Highways Agency,06/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,MOTT MACDONALD GROUP LTD,480628,"-37,629.02"
Department for Transport,Highways Agency,06/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,493011,"29,573.78"
Department for Transport,Highways Agency,25/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,494579,"46,000.00"
Department for Transport,Highways Agency,25/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,494581,"47,100.00"
Department for Transport,Highways Agency,26/01/2011,CM - External Technical Consultant Costs  ,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,494606,"96,946.40"
Department for Transport,Highways Agency,26/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,494606,"7,928.68"
Department for Transport,Highways Agency,26/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,494619,"26,150.07"
Department for Transport,Highways Agency,26/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,494643,"34,551.83"
Department for Transport,Highways Agency,27/01/2011,ICT Software Maintenance,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,494839,"39,032.54"
Department for Transport,Highways Agency,27/01/2011,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,494840,"34,039.40"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,495155,"49,518.83"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,495167,"26,909.78"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,495199,"43,604.00"
Department for Transport,Highways Agency,31/01/2011,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,495277,"104,000.00"
Department for Transport,Highways Agency,11/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,493375,"104,072.95"
Department for Transport,Highways Agency,13/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,493588,"143,417.42"
Department for Transport,Highways Agency,17/01/2011,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,493798,"28,084.63"
Department for Transport,Highways Agency,24/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,494463,"28,493.25"
Department for Transport,Highways Agency,24/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,494488,"94,756.23"
Department for Transport,Highways Agency,27/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,494740,"35,000.00"
Department for Transport,Highways Agency,31/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,495233,"166,000.00"
Department for Transport,Highways Agency,13/01/2011,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,NATIONAL GRID PLC (CIS) DIVERT/CONNECT,493541,"30,120.24"
Department for Transport,Highways Agency,25/01/2011,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,NETWORK RAIL,494562,"81,000.00"
Department for Transport,Highways Agency,31/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,NETWORK RAIL,495293,"36,608.12"
Department for Transport,Highways Agency,06/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,493039,"66,935.50"
Department for Transport,Highways Agency,06/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,493046,"60,000.00"
Department for Transport,Highways Agency,07/01/2011,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,493046,"-5,217.98"
Department for Transport,Highways Agency,20/01/2011,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,494336,"34,005.33"
Department for Transport,Highways Agency,19/01/2011,Contractor Costs,MAJOR PROJECTS,NORWEST HOLST CONSTRUCTION LTD,494249,"117,500.00"
Department for Transport,Highways Agency,10/01/2011,Travel - Air Domestic,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N460760,235
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - First,BUSINESS SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N460760,66.82
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - First,MAJOR PROJECTS,NYS CORPORATE LIMITED,N460760,133.05
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - First,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N460760,21.8
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - First,NETWORK SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N460760,47.61
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,BUSINESS SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N460760,"8,490.12"
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,FINANCE SERVICES,NYS CORPORATE LIMITED,N460760,"3,605.51"
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,MAJOR PROJECTS,NYS CORPORATE LIMITED,N460760,"6,035.30"
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N460760,"9,689.38"
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,NETWORK SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N460760,"14,962.76"
Department for Transport,Highways Agency,10/01/2011,Travel - Rail - Standard,TRAFFIC MANAGEMENT DIRECTORATE,NYS CORPORATE LIMITED,N460760,"2,359.45"
Department for Transport,Highways Agency,17/01/2011,ICT Other costs,BUSINESS SERVICES DIRECTORATE,ORACLE CORPORATION UK LTD,493771,"69,506.58"
Department for Transport,Highways Agency,04/01/2011,Contractors Costs,NETWORK SERVICES DIRECTORATE,OVE ARUP & PARTNERS,492859,"40,036.77"
Department for Transport,Highways Agency,24/01/2011,TA Cost AUC - Programme,MAJOR PROJECTS,OVE ARUP & PARTNERS,494462,"39,632.23"
