Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,MOT Computerisation,Chief Information Officer,SIEMENS IT SOLUTIONS AND SERVICES LTD,686872,"-785,087.23"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,MOT Computerisation,Chief Information Officer,SIEMENS IT SOLUTIONS AND SERVICES LTD,689289,"2,548,893.64"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,MOT Computerisation,Chief Information Officer,SIEMENS IT SOLUTIONS AND SERVICES LTD,689290,"16,333.00"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Computer Costs,Chief Information Officer,THYRON SYSTEMS LTD,689299,"2,845.92"
Department For Transport,Vehicle and Operator Services Agency,25/05/2011,Computer Costs,Chief Information Officer,THYRON SYSTEMS LTD,691475,"2,845.92"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Telecommunication,Chief Information Officer,VODAFONE,688585,"37,164.85"
Department For Transport,Vehicle and Operator Services Agency,27/05/2011,Telecommunication,Chief Information Officer,VODAFONE,692182,"37,060.88"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Major Maintenance,Finance Estates and Performance,ADSM PLC,689330,964.00
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Accommodation ,Finance Estates and Performance,ADT SECURITY SYSTEMS,689875,505.72
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Office Machinery,Finance Estates and Performance,ALTODIGITAL UK LIMITED,688232,620.60
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Office Machinery,Finance Estates and Performance,ALTODIGITAL UK LIMITED,688246,980.32
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Travel and Subsistence,Finance Estates and Performance,ARVAL PHH,688654,"36,310.61"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Accommodation ,Finance Estates and Performance,ASSOCIATED CONTRACT ENERGY LTD,688579,601.61
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,AW ELECTRICAL FACTORS LTD,690653,"3,183.48"
Department For Transport,Vehicle and Operator Services Agency,04/05/2011,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,686592,"37,602.53"
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,690291,"1,248.64"
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,690293,898.99
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,690296,"1,053.15"
Department For Transport,Vehicle and Operator Services Agency,31/05/2011,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,692397,"37,445.78"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Bank Charges,Finance Estates and Performance,BARCLAYCARD MERCHANT SERVICES,688564,"60,551.30"
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Trade Shows,Finance Estates and Performance,BEST WESTERN HOTELS,687359,692.00
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rates,Finance Estates and Performance,BIRMINGHAM CITY COUNCIL,688697,"30,544.37"
Department For Transport,Vehicle and Operator Services Agency,04/05/2011,Capital Expenditure - Plant and Equipment,Finance Estates and Performance,BM AUTOTEKNIK,686587,"16,368.00"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,BM AUTOTEKNIK,686868,"1,156.86"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,BM AUTOTEKNIK,686868,"3,879.09"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,BM AUTOTEKNIK,688223,460.91
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,BM AUTOTEKNIK,688223,"46,792.16"
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,BM AUTOTEKNIK,690719,"14,502.34"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Electricity,Finance Estates and Performance,BRITISH GAS TRADING LTD,688993,"30,167.21"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Electricity,Finance Estates and Performance,BRITISH GAS TRADING LTD,688993,"59,345.62"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Telecommunication,Finance Estates and Performance,BT,688231,"8,000.00"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Clothing,Finance Estates and Performance,BURLINGTON UNIFORMS LTD,687597,"24,896.59"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Accommodation ,Finance Estates and Performance,BUSINESS STREAM,688233,600.00
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Subscriptions,Finance Estates and Performance,CABINET OFFICE RM SHARED SERVICES,686846,780.00
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rent,Finance Estates and Performance,CARLISLE CITY COUNCIL,675116,"8,272.50"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Postage and Stationery,Finance Estates and Performance,CHAS HUNT & CO (CARDIFF) LTD,689295,"1,230.00"
Department For Transport,Vehicle and Operator Services Agency,25/05/2011,Accommodation ,Finance Estates and Performance,CHAS HUNT & CO (CARDIFF) LTD,691486,"1,440.00"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Childcare Voucher Scheme,Finance Estates and Performance,CHILDCARE VOUCHERS LTD,687593,"13,266.64"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,CITY OF EDINBURGH COUNCIL,686833,"4,089.60"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Accommodation ,Finance Estates and Performance,COBTHORNE CLEANING,640029,741.23
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,CODI INTERNATIONAL LTD,687343,453.80
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,CODI INTERNATIONAL LTD,689887,725.24
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,CODI INTERNATIONAL LTD,691888,540.16
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rent Service Charges,Finance Estates and Performance,COLLIERS CRE,688602,666.78
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Rates,Finance Estates and Performance,COMHAIRLE NAN EILEAN SIAR,686374,"1,618.80"
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Accommodation ,Finance Estates and Performance,CORONA ENERGY,689901,"7,634.95"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Travel and Subsistence,Finance Estates and Performance,COUNTRYWIDE ACCIDENT ASSISTANCE LTD,689334,852.38
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Major Maintenance,Finance Estates and Performance,CRADDY PITCHERS,689481,"3,641.72"
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Major Maintenance,Finance Estates and Performance,DSA,687361,"1,686.33"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,DUMFRIES & GALLOWAY COUNCIL,686834,"1,235.40"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,DUMFRIES & GALLOWAY COUNCIL,686835,"4,899.00"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,DUMFRIES & GALLOWAY COUNCIL,686836,"2,044.80"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,DUMFRIES & GALLOWAY COUNCIL,686838,"2,641.20"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Bank Charges,Finance Estates and Performance,DWP,686372,"2,696.70"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rent Service Charges,Finance Estates and Performance,DWP,688247,792.06
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rent,Finance Estates and Performance,DWP,688991,"15,355.26"
Department For Transport,Vehicle and Operator Services Agency,25/05/2011,Postage and Stationery,Finance Estates and Performance,DX NETWORK SERVICES LTD,691451,"4,044.67"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Major Maintenance,Finance Estates and Performance,E C SURFACING LTD,689037,700.00
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rates,Finance Estates and Performance,EAST DUNBARTONSHIRE COUNCIL,688698,"46,114.50"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Electricity,Finance Estates and Performance,EDF ENERGY,688294,"1,142.24"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Electricity,Finance Estates and Performance,EDF ENERGY,688295,842.12
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Electricity,Finance Estates and Performance,EDF ENERGY,688296,"2,322.95"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Electricity,Finance Estates and Performance,EDF ENERGY,688679,"1,840.30"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,EXCEL COMPRESSOR ENGINEERING LTD,686379,"1,500.00"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,EXCEL COMPRESSOR ENGINEERING LTD,686380,"2,358.28"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Capital Expenditure - Plant and Equipment,Finance Estates and Performance,EXCEL COMPRESSOR ENGINEERING LTD,688254,"3,850.00"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,EXCEL COMPRESSOR ENGINEERING LTD,688297,"4,554.00"
Department For Transport,Vehicle and Operator Services Agency,24/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,EXCEL COMPRESSOR ENGINEERING LTD,691111,"1,875.00"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rates,Finance Estates and Performance,FIFE COUNCIL,688700,"10,650.00"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Accommodation ,Finance Estates and Performance,FLYDE BOROUGH COUNCIL,686370,692.34
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,GEMCO EQUIPMENT LTD,687313,796.98
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,GEMCO SERVICE LTD,687312,"15,015.86"
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,GEMCO SERVICE LTD,689883,"1,150.00"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Travel and Subsistence,Finance Estates and Performance,GOVERNMENT CAR AND DESPATCH AGENCY,689283,"23,611.54"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Travel and Subsistence,Finance Estates and Performance,GOVERNMENT CAR AND DESPATCH AGENCY,689284,"28,050.00"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Travel and Subsistence,Finance Estates and Performance,GOVERNMENT CAR AND DESPATCH AGENCY,689285,"5,489.84"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Travel and Subsistence,Finance Estates and Performance,GOVERNMENT CAR AND DESPATCH AGENCY,689286,"3,304.39"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rent,Finance Estates and Performance,GRAHAM & SIBBALD,686820,"9,250.00"
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Major Maintenance,Finance Estates and Performance,GVA GRIMLEY,689833,"2,764.44"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Major Maintenance,Finance Estates and Performance,HAG SHUTTERS AND GRILLES LTD,691890,390.00
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Rent,Finance Estates and Performance,HARWICH INTERNATIONAL PORT LTD,689477,"1,580.24"
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Rent,Finance Estates and Performance,HERTFORDSHIRE COUNTY COUNCIL,690670,200.00
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Rent,Finance Estates and Performance,HERTFORDSHIRE COUNTY COUNCIL,690670,"1,000.00"
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Office Machinery,Finance Estates and Performance,HFX LIMITED,687356,"1,144.66"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Rent,Finance Estates and Performance,HIGHWAYS AGENCY,689003,"6,258.10"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Major Maintenance,Finance Estates and Performance,LINING SOLUTIONS LTD,686816,"1,410.00"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Payroll ,Finance Estates and Performance,LOGICA IT SERVICES UK LIMITED,686844,"15,139.15"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Payroll ,Finance Estates and Performance,LOGICA IT SERVICES UK LIMITED,686845,585.55
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686850,"2,597.60"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686851,"2,499.20"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686852,"3,217.40"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686853,"1,077.00"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686854,531.00
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Finance Estates and Performance,MACLAY MURRAY & SPENS SOLICITORS,686905,"7,864.20"
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,MAHA U.K. LTD,687339,"4,458.00"
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,MAHA U.K. LTD,690658,"1,636.00"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,MAHA U.K. LTD,691889,"1,486.00"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Major Maintenance,Finance Estates and Performance,MOTT MACDONALD LTD,689029,"4,200.00"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Major Maintenance,Finance Estates and Performance,MOTT MACDONALD LTD,689029,"4,906.97"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Government Procurement Card,Finance Estates and Performance,NATWEST CARD CENTRE,687591,"85,103.93"
Department For Transport,Vehicle and Operator Services Agency,24/05/2011,Accommodation ,Finance Estates and Performance,NIGHTINGALES CLEANING,691114,"7,625.00"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Accommodation ,Finance Estates and Performance,NORTHUMBRIAN WATER LTD,689001,"7,651.85"
Department For Transport,Vehicle and Operator Services Agency,31/05/2011,Accommodation ,Finance Estates and Performance,NORTHUMBRIAN WATER LTD,692433,"1,126.03"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Accommodation ,Finance Estates and Performance,OCS LIMITED,688998,"1,289.80"
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Accommodation ,Finance Estates and Performance,OCS LIMITED,689485,"7,304.24"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Telecommunication,Finance Estates and Performance,ORANGE PAYMENT PROCESSING,686373,"16,543.43"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Electricity,Finance Estates and Performance,PORT OF FELIXSTOWE,686906,41.19
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Electricity,Finance Estates and Performance,PORT OF FELIXSTOWE,686906,580.00
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Rent,Finance Estates and Performance,PORT OF FELIXSTOWE,689275,"1,137.04"
Department For Transport,Vehicle and Operator Services Agency,23/05/2011,Travel and Subsistence,Finance Estates and Performance,S.MACNEILLIE & SON LIMITED,690917,424.41
Department For Transport,Vehicle and Operator Services Agency,27/05/2011,Electricity,Finance Estates and Performance,SCOTTISH POWER PLC,692184,"1,845.14"
Department For Transport,Vehicle and Operator Services Agency,24/05/2011,Accommodation ,Finance Estates and Performance,SECURITAS SECURITY SERVICES LTD,691113,"12,383.31"
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Accommodation ,Finance Estates and Performance,SEVERN TRENT WATER,689460,"2,100.00"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Accommodation ,Finance Estates and Performance,SEVERN TRENT WATER,691851,"2,168.85"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Vending Machine,Finance Estates and Performance,SIEMENS FINANCIAL SERVICES LTD,691875,966.96
Department For Transport,Vehicle and Operator Services Agency,25/05/2011,Computer Costs,Finance Estates and Performance,SIEMENS IT SOLUTIONS AND SERVICES LTD,691484,"13,462.49"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Rates,Finance Estates and Performance,SOUTHAMPTON CITY COUNCIL,689317,"14,505.50"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Laundry,Finance Estates and Performance,SUNLIGHT SERVICE GROUP LTD,688684,"4,503.38"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Laundry,Finance Estates and Performance,SUNLIGHT SERVICE GROUP LTD,688686,"5,415.81"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Laundry,Finance Estates and Performance,SUNLIGHT SERVICE GROUP LTD,688687,"1,123.83"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Laundry,Finance Estates and Performance,SUNLIGHT SERVICE GROUP LTD,688689,833.40
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Rent,Finance Estates and Performance,THANET DISTRICT COUNCIL,687358,500.00
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Rent,Finance Estates and Performance,THANET DISTRICT COUNCIL,687358,"2,500.00"
Department For Transport,Vehicle and Operator Services Agency,04/05/2011,Training,Finance Estates and Performance,THE INSTITUTE OF INTERNAL AUDITORS UK,686604,630.00
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Rates,Finance Estates and Performance,THE MORAY COUNCIL,686839,"2,215.20"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Accommodation ,Finance Estates and Performance,THOMAS'S VEHICLE SOLUTIONS,686859,925.00
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Rent Service Charges,Finance Estates and Performance,THREADNEEDLE PROPERTY UNIT TRUST,686366,410.96
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Rent,Finance Estates and Performance,THREADNEEDLE PROPERTY UNIT TRUST,686366,"4,519.90"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Rent,Finance Estates and Performance,THREADNEEDLE PROPERTY UNIT TRUST,686367,"60,466.20"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,TURNOCK LTD,691880,852.00
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Major Maintenance,Finance Estates and Performance,VEALE WASBROUGH,688622,720.00
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Major Maintenance,Finance Estates and Performance,VICKERY HOLMAN,686371,"3,540.00"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Capital Expenditure - Rented Property Improvements,Finance Estates and Performance,VINCI CONSTRUCTION UK LTD,687752,"10,595.72"
Department For Transport,Vehicle and Operator Services Agency,27/05/2011,Capital Expenditure - Freehold Buildings,Finance Estates and Performance,VINCI CONSTRUCTION UK LTD,692191,505.81
Department For Transport,Vehicle and Operator Services Agency,31/05/2011,Weighbridge Maintenance,Finance Estates and Performance,VISHAY PM ONBOARD LTD,692396,"40,955.47"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Testing Equipment Maintenance,Finance Estates and Performance,VL TEST SYSTEMS LTD,686907,"35,591.37"
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Accommodation ,Finance Estates and Performance,WATSON PETROLEUM LIMITED,690655,"1,209.87"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Rates,Finance Estates and Performance,WEST LANCASHIRE BOROUGH COUNCIL,688699,"29,877.00"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Rates,Finance Estates and Performance,WEST LOTHIAN COUNCIL,686376,"39,099.90"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Accommodation ,Finance Estates and Performance,WILTSHIRE COUNCIL,688644,489.30
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Office Machinery,Human Resources,ALTODIGITAL UK LIMITED,688232,"1,365.32"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Testing Equipment Maintenance,Human Resources,BM AUTOTEKNIK,688223,746.93
Department For Transport,Vehicle and Operator Services Agency,06/05/2011,Travel and Subsistence,Human Resources,BRENT M WADDINGTON,687309,"1,596.41"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Childcare Voucher Scheme,Human Resources,CHILDCARE VOUCHERS LTD,687593,676.60
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Civil Service Occupational Health Service Costs,Human Resources,CNLR HORIZONS LTD,689494,508.00
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Civil Service Occupational Health Service Costs,Human Resources,CNLR HORIZONS LTD,689496,"1,645.00"
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Training,Human Resources,EDEXCEL LIMITED,690333,702.00
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Room Hire,Human Resources,EXETER COLLEGE,687581,"4,450.00"
Department For Transport,Vehicle and Operator Services Agency,10/05/2011,Travel and Subsistence,Human Resources,GORDON MCFARLANE,688007,569.80
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Travel and Subsistence,Human Resources,GORDON MCFARLANE,690100,511.75
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Room Hire,Human Resources,GTG TRAINING,688288,"4,740.30"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Room Hire,Human Resources,GTG TRAINING,689301,"5,322.00"
Department For Transport,Vehicle and Operator Services Agency,26/05/2011,Major Maintenance,Human Resources,HAG SHUTTERS AND GRILLES LTD,691893,15.00
Department For Transport,Vehicle and Operator Services Agency,23/05/2011,Training,Human Resources,i2 LTD,690877,"1,250.00"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Room Hire,Human Resources,LEEDS CITY COLLEGE,689302,"5,355.00"
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Payroll ,Human Resources,LOGICA IT SERVICES UK LIMITED,688569,585.55
Department For Transport,Vehicle and Operator Services Agency,12/05/2011,Payroll ,Human Resources,LOGICA IT SERVICES UK LIMITED,688570,"14,177.91"
Department For Transport,Vehicle and Operator Services Agency,20/05/2011,Testing Equipment Maintenance,Human Resources,MAHA U.K. LTD,690641,930.00
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Room Hire,Human Resources,MODURDY OWEN G MOTORS,687608,"5,475.00"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Room Hire,Human Resources,MORAY FIRTH TRAINING GROUP,687606,"2,892.33"
Department For Transport,Vehicle and Operator Services Agency,24/05/2011,Room Hire,Human Resources,PARAGON EDUCATION & SKILLS LTD,691092,"4,540.85"
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Stationary,Human Resources,REED BUSINESS INFORMATION LTD,690348,92.80
Department For Transport,Vehicle and Operator Services Agency,19/05/2011,Training,Human Resources,THE OPEN UNIVERSITY,690331,"2,302.50"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Office Machinery,Office of the Traffic Commissioners and Licensing,ALTODIGITAL UK LIMITED,688232,"5,119.95"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Database Searches,Office of the Traffic Commissioners and Licensing,COMPANIES HOUSE,689279,"1,259.00"
Department For Transport,Vehicle and Operator Services Agency,03/05/2011,Vending Machine,Office of the Traffic Commissioners and Licensing,CONNECT WATER SYSTEMS NORTH EAST LTD,686378,"1,008.00"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Accommodation ,Office of the Traffic Commissioners and Licensing,CORPS SECURITY,688244,"2,597.31"
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Accommodation ,Office of the Traffic Commissioners and Licensing,CROWN SECURITY SERVICES,689439,888.75
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Accommodation ,Office of the Traffic Commissioners and Licensing,G4S CASH SOLUTIONS (UK) LIMITED,689930,420.27
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Accommodation ,Office of the Traffic Commissioners and Licensing,IRON MOUNTAIN (UK) LTD,689438,"1,246.44"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Postage and Stationery,Office of the Traffic Commissioners and Licensing,NEOPOST LTD,687590,"1,000.00"
Department For Transport,Vehicle and Operator Services Agency,13/05/2011,Postage and Stationery,Office of the Traffic Commissioners and Licensing,NEOPOST LTD,689261,"5,000.00"
Department For Transport,Vehicle and Operator Services Agency,31/05/2011,Postage and Stationery,Office of the Traffic Commissioners and Licensing,NEOPOST LTD,692398,"2,000.00"
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Postage and Stationery,Office of the Traffic Commissioners and Licensing,ROYAL MAIL PETERBOROUGH,687603,818.76
Department For Transport,Vehicle and Operator Services Agency,09/05/2011,Major Maintenance,Office of the Traffic Commissioners and Licensing,TOTAL BUILDING MAINTENANCE,687617,"1,516.97"
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Computer Costs,Operations,TACHODISC LTD,689331,"3,760.80"
Department For Transport,Vehicle and Operator Services Agency,16/05/2011,Stationary,Operations HQ,3M SECURITY PRINTING & SYSTEMS LTD,689326,"1,490.40"
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Office Machinery,Operations HQ,ALTODIGITAL UK LIMITED,688232,"41,548.90"
Department For Transport,Vehicle and Operator Services Agency,17/05/2011,Computer Costs,Operations HQ,ATOS ORIGIN IT SERVICES UK LTD,689452,"10,600.00"
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Transcription ,Operations HQ,AVR TRANSCRIPTION LTD,689893,"1,179.73"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Major Maintenance,Operations HQ,B J P CONSULTING ENGINEERS,686865,"2,340.00"
Department For Transport,Vehicle and Operator Services Agency,18/05/2011,Legal Charges,Operations HQ,BANNISTER PRESTON,689876,518.29
Department For Transport,Vehicle and Operator Services Agency,11/05/2011,Legal Charges,Operations HQ,BARRY CULSHAW SOLICITORS,688259,908.51
Department For Transport,Vehicle and Operator Services Agency,23/05/2011,Legal Charges,Operations HQ,BELMORES SOLICITORS,690892,"1,658.47"
Department For Transport,Vehicle and Operator Services Agency,23/05/2011,Legal Charges,Operations HQ,BELMORES SOLICITORS,690893,886.54
Department For Transport,Vehicle and Operator Services Agency,23/05/2011,Legal Charges,Operations HQ,BELMORES SOLICITORS,690915,"3,054.72"
Department For Transport,Vehicle and Operator Services Agency,25/05/2011,Legal Charges,Operations HQ,BRADIN TRUBSHAW SOLICITORS,691474,"1,408.84"
Department For Transport,Vehicle and Operator Services Agency,05/05/2011,Legal Charges,Operations HQ,CENTRAL LAW LTD,686841,942.38
