Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Driving Standards Agency,18/07/2011,Research,SDFL Programme,TRL LTD,5100005216,"13,214.50"
Department for Transport,Driving Standards Agency,18/07/2011,Storage & Distribution charges,Knowlg/Info Assrnc,IRON MOUNTAIN,5100005260,"1,080.94"
Department for Transport,Driving Standards Agency,18/07/2011,Training,Cardington-Non VocTrng,CAMBRIDGE MARKETING COLLEGES,5100005259,750
Department for Transport,Driving Standards Agency,18/07/2011,Training,Cardington-Non VocTrng,QUADRILECT LTD,5100005318,"4,548.05"
Department for Transport,Driving Standards Agency,18/07/2011,Training,Cardington-Non VocTrng,QUADRILECT LTD,5100005327,"4,734.80"
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Portsmouth,CHURCHILL CONTRACT SERVICE LTD,5100005178,299.04
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Winchester,CHURCHILL CONTRACT SERVICE LTD,5100005178,248.84
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Hartlepool,GRANTS CLEANING SERVICES LTD,5100005266,223.6
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Middlesbrough,GRANTS CLEANING SERVICES LTD,5100005266,420
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Norwich MPTC,INTEGRATED CLEANING SERVICES LTD,5100005366,474.03
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Cambridge MPTC,NIGHTINGALE CLEANING LIMITED,5100005397,552.98
Department for Transport,Driving Standards Agency,19/07/2011,Contract Cleaning,Basildon MPTC,TITAN CLEANING CONTRACTORS LTD,5100005423,422.93
Department for Transport,Driving Standards Agency,19/07/2011,Estate Management,HQ Site Costs,EC Harris LLP,5100005381,972.6
Department for Transport,Driving Standards Agency,19/07/2011,Land & Buildings (excl Dwellings) Capital Cost,Hyde,EC Harris LLP,5100005379,780.13
Department for Transport,Driving Standards Agency,19/07/2011,Legal Costs Defence,Policy Team,TREASURY SOLICITOR,5100005438,568.9
Department for Transport,Driving Standards Agency,19/07/2011,Medical Examinations,HR - Policy Team,CAPITA HEALTH SOLUTIONS LIMITED,5100005410,622.1
Department for Transport,Driving Standards Agency,19/07/2011,Motorcycle Maintenance,Taunton MPTC,BRIDGE HONDA,5100005376,559.6
Department for Transport,Driving Standards Agency,19/07/2011,Other Professional Fees,NORTH AO SITE COSTS,RENTOKIL INITIAL PEST CONTROL UK,5100005399,450.27
Department for Transport,Driving Standards Agency,19/07/2011,Printing,Corporate Communication,B AND B PRESS (PARKGATE) LTD,5100005420,"1,312.00"
Department for Transport,Driving Standards Agency,19/07/2011,Publicity Advertising,Corporate Communication,PURPLE CIRCLE DESIGN,5100005393,"3,060.00"
Department for Transport,Driving Standards Agency,19/07/2011,Supplies,St Albans,BANNER BUSINESS SERVICES LTD,5100005406,561.6
Department for Transport,Driving Standards Agency,19/07/2011,Training,Cardington-Non VocTrng,THE BCI FORUM LTD,5100005416,488
Department for Transport,Driving Standards Agency,19/07/2011,Waste disposal/Refuse,Tunbridge Wells,PHS WASTETECH LTD,5100001209,851.7
Department for Transport,Driving Standards Agency,20/07/2011,Contract Cleaning,Buxton,ATLAS CLEANING LIMITED,5100005450,451.22
Department for Transport,Driving Standards Agency,20/07/2011,Motorcycle Radio Equipment  (Non Cap),Great Grimsby,RADIOCOMS SYSTEMS LIMITED,5100005493,723.12
Department for Transport,Driving Standards Agency,20/07/2011,Other Comms Charges,Infras/Contracts,CABLE & WIRELESS COMMUNICATIONS,1900002895,480
Department for Transport,Driving Standards Agency,20/07/2011,Other Professional Fees,Procurement,SGS,5100005391,"2,236.03"
Department for Transport,Driving Standards Agency,20/07/2011,Property Maintenance,Newbury,Estate Management Services Ltd,5100005454,550
Department for Transport,Driving Standards Agency,20/07/2011,Rent - L&B (non-PFI),Carmarthen DTC,NETWORK RAIL,1900002928,"1,645.12"
Department for Transport,Driving Standards Agency,20/07/2011,Room Hire,Inverurie,GARIOCH INDOOR BOWLING CLUB,5100005455,"1,216.80"
Department for Transport,Driving Standards Agency,20/07/2011,Security,Scunthorpe - MPTC,ADT Fire & Security plc,5100005466,218.79
Department for Transport,Driving Standards Agency,20/07/2011,Security,Skipton,ADT Fire & Security plc,5100005466,249
Department for Transport,Driving Standards Agency,20/07/2011,Stationery (Non-stock),Central Functions,ALPHAGRAPHICS,5100004714,"1,259.14"
Department for Transport,Driving Standards Agency,20/07/2011,Telephone charges,Infras/Contracts,CABLE & WIRELESS COMMUNICATIONS,1900002895,"1,334.63"
Department for Transport,Driving Standards Agency,20/07/2011,Telephone charges,South Area Office,CABLE & WIRELESS COMMUNICATIONS,1700000142,"-1,909.90"
Department for Transport,Driving Standards Agency,20/07/2011,Telephone charges,South Area Office,CABLE & WIRELESS COMMUNICATIONS,1900002772,"1,266.83"
Department for Transport,Driving Standards Agency,20/07/2011,Training,Cardington-Non VocTrng,BRITISH STANDARDS INSTITUTION,5100005437,530
Department for Transport,Driving Standards Agency,20/07/2011,Training,Cardington-Non VocTrng,SR SUPPLY CHAIN CONSULTANTS LTD,5100005481,697
Department for Transport,Driving Standards Agency,20/07/2011,Waste disposal/Refuse,Tunbridge Wells,PHS WASTETECH LTD,5100005479,682.5
Department for Transport,Driving Standards Agency,20/07/2011,Waste disposal/Refuse,NORTH AO SITE COSTS,SHRED-IT LTD,5100004750,640.78
Department for Transport,Driving Standards Agency,21/07/2011,Building Service Charges,Goodmayes DTC,AMINGHAM LIMITED,5100005508,887.92
Department for Transport,Driving Standards Agency,21/07/2011,Contract Cleaning,Cobridge,ATLAS CLEANING LIMITED,5100005447,749.13
Department for Transport,Driving Standards Agency,21/07/2011,Estate Legal Advisors,Cumnock DTC,MORTON FRASER LLP,5100005433,689.4
Department for Transport,Driving Standards Agency,21/07/2011,Estate Management,Colwick MPTC,EC Harris LLP,5100005500,"1,664.80"
Department for Transport,Driving Standards Agency,21/07/2011,Legal Costs - Prosecution,Integrity Team,TREASURY SOLICITOR,5100005504,"1,679.00"
Department for Transport,Driving Standards Agency,21/07/2011,Minor Purchases,NORTH AO SITE COSTS,SIEMENS FINANCIAL SERVICE,5100005477,"1,197.60"
Department for Transport,Driving Standards Agency,21/07/2011,Motorcycle Radio Equipment  (Non Cap),KETTERING MPTC,RADIOCOMS SYSTEMS LIMITED,5100005490,735.6
Department for Transport,Driving Standards Agency,21/07/2011,Subscriptions to Professional bodies,Policy Team,LEXISNEXIS UK,5100005372,"6,822.00"
Department for Transport,Driving Standards Agency,22/07/2011,Agents Fees,Joint Approvals Unit for Periodic Trng,JOINT APPROVALS UNIT,5100005550,"66,330.60"
Department for Transport,Driving Standards Agency,22/07/2011,Contract Cleaning,Barnstaple,BOWDENS CLEANING & JANITORIAL SERV,5100005531,440.5
Department for Transport,Driving Standards Agency,22/07/2011,Contract Cleaning,Whalley Range,M&M OFFICE CLEANING SERVICES LTD,5100005540,455
Department for Transport,Driving Standards Agency,22/07/2011,Contract Cleaning,Tunbridge Wells,MAXIMA OFFICE CLEANING SERVICES LTD,5100007275,462.15
Department for Transport,Driving Standards Agency,22/07/2011,Contract Cleaning,Exeter -MPTC,Total Cleaning Services,5100005546,550
Department for Transport,Driving Standards Agency,22/07/2011,Electricity,Leeds,VEHICLE & OPERATOR SERVICES AGENCY,1900002976,"3,061.94"
Department for Transport,Driving Standards Agency,22/07/2011,Motorcycle Radio Equipment  (Non Cap),Bathgate,HEARING RESOLUTIONS,5100005533,192
Department for Transport,Driving Standards Agency,22/07/2011,Motorcycle Radio Equipment  (Non Cap),Bishopbriggs Lgv,HEARING RESOLUTIONS,5100005533,192
Department for Transport,Driving Standards Agency,22/07/2011,Motorcycle Radio Equipment  (Non Cap),Dumfries,HEARING RESOLUTIONS,5100005533,192
Department for Transport,Driving Standards Agency,22/07/2011,Motorcycle Radio Equipment  (Non Cap),Falkirk,HEARING RESOLUTIONS,5100005533,192
Department for Transport,Driving Standards Agency,22/07/2011,Motorcycle Radio Equipment  (Non Cap),Peterhead,HEARING RESOLUTIONS,5100005533,192
Department for Transport,Driving Standards Agency,22/07/2011,Office Furniture & Equipment Capital Cost,Kilmarnock,Senator International Ltd,5100005499,"7,456.08"
Department for Transport,Driving Standards Agency,22/07/2011,Office Furniture & Equipment Capital Cost,Kilmarnock,Senator International Ltd,5100005501,"2,496.96"
Department for Transport,Driving Standards Agency,22/07/2011,Radio Licence,Ops Training Team,PHONOGRAPHIC PERFORMANCE LTD,5100005551,939.89
Department for Transport,Driving Standards Agency,22/07/2011,Rates,Sunderland,CITY OF SUNDERLAND,1900002980,"6,009.29"
Department for Transport,Driving Standards Agency,22/07/2011,Rent - L&B (non-PFI),Paisley,EMLYN DEVELOPMENTS LTD,5100005361,998.1
Department for Transport,Driving Standards Agency,23/07/2011,Rent - L&B (non-PFI),Falkirk,OBAN BAY PROPERTIES LTD,5100005360,"1,200.00"
Department for Transport,Driving Standards Agency,24/07/2011,Rent - L&B (non-PFI),Hartlepool,HARTLEPOOL BOROUGH COUNCIL,5100005362,950
Department for Transport,Driving Standards Agency,25/07/2011,Building Insurance,Barnstaple DTC,TURNER LOCKER BARNFIELD LTD,1900002967,572.41
Department for Transport,Driving Standards Agency,25/07/2011,Building Service Charges,Bradford Eccleshill DTC,TEKRAM PROPERTIES LTD,5100005684,602
Department for Transport,Driving Standards Agency,25/07/2011,Contract Cleaning,Sale,CLEANING NORTHWEST,5100005628,440.14
Department for Transport,Driving Standards Agency,25/07/2011,Contract Cleaning,Colchester,GREEN OFFICE CLEANING,5100005688,600
Department for Transport,Driving Standards Agency,25/07/2011,Estate Management,Various DTCs,EC Harris LLP,5100005678,"1,324.28"
Department for Transport,Driving Standards Agency,25/07/2011,Machinery Maintenance,Driver Training Registration,PITNEY BOWES,5100005683,"3,776.83"
Department for Transport,Driving Standards Agency,25/07/2011,Postage,HQ Site Costs,ROYAL MAIL,1900002958,"1,936.68"
Department for Transport,Driving Standards Agency,25/07/2011,Protective Clothing,Cardington/Voc Trng,RADIOCOMS SYSTEMS LIMITED,5100001690,"2,515.14"
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Airdrie DTC,EC Harris LLP,5100005731,591.02
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Newbury MPTC,EC Harris LLP,5100005729,441.82
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Scunthorpe MPTC,EC Harris LLP,5100005730,545.78
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Various DTCs,EC Harris LLP,5100005723,"3,714.50"
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Various DTCs,EC Harris LLP,5100005734,"3,000.00"
Department for Transport,Driving Standards Agency,26/07/2011,Estate Management,Various DTCs,EC Harris LLP,5100005735,"4,800.00"
Department for Transport,Driving Standards Agency,26/07/2011,Land & Buildings (excl Dwellings) Capital Cost,Birkenhead Upton DTC,EC Harris LLP,5100005703,"8,940.24"
Department for Transport,Driving Standards Agency,26/07/2011,Machinery Maintenance,Central Functions,OPEX CORPORATION,5100005706,"1,336.80"
Department for Transport,Driving Standards Agency,26/07/2011,Media & Press,Corporate Communication,NEWSPAPER LICENSING AGENCY LTD,5100005716,"14,561.19"
Department for Transport,Driving Standards Agency,26/07/2011,Motorcycle Serv/Repair (Labour),Basildon MPTC,CANNON MOTORCYCLES,5100005690,533.84
Department for Transport,Driving Standards Agency,26/07/2011,Property Maintenance,Monmouth DTC,OHS LIMITED,5100005705,690
Department for Transport,Driving Standards Agency,26/07/2011,Property Maintenance,Hull MPTC,TARMAC LIMITED,5100005704,"4,014.00"
Department for Transport,Driving Standards Agency,26/07/2011,Property Maintenance,Various DTCs,TARMAC LTD,5100004811,"31,861.50"
Department for Transport,Driving Standards Agency,26/07/2011,Stationery (Non-stock),South Area Office,POWELL MARKETING LIMITED,5100005553,599.4
Department for Transport,Driving Standards Agency,26/07/2011,Telecom Equipment,Call Centre,CONNEVANS LIMITED,5100005736,"2,309.92"
Department for Transport,Driving Standards Agency,26/07/2011,Training,Cardington-Non VocTrng,BPP NOTTINGHAM LTD,5100005519,"1,516.66"
Department for Transport,Driving Standards Agency,27/07/2011,Contract Cleaning,Birmingham (Garretts Green) MPTC,IDEAL CLEANING SERVICES LTD,5100005790,537.43
Department for Transport,Driving Standards Agency,27/07/2011,Contract Cleaning,LOWER GORNAL DTC,IDEAL CLEANING SERVICES LTD,5100005785,512.2
Department for Transport,Driving Standards Agency,27/07/2011,Contract Cleaning,Ayr - MPTC,NEW IMAGE CLEANING SERVICES LTD,5100005782,477
Department for Transport,Driving Standards Agency,27/07/2011,Estate Management,Various DTCs,ADVANCED DEMAND SIDE,5100005799,755.74
Department for Transport,Driving Standards Agency,27/07/2011,Estate Management,Various DTCs,EC Harris LLP,5100005732,"2,400.00"
Department for Transport,Driving Standards Agency,27/07/2011,Interpreter,Integrity Team,LANGUAGE SERVICES TO BUSINESS,5100005766,"1,805.00"
Department for Transport,Driving Standards Agency,27/07/2011,Legal Consultancy,HQ Site Costs,ROYAL MAIL,1900003046,"1,087.31"
Department for Transport,Driving Standards Agency,27/07/2011,Media & Press,Corporate Communication,PRECISE,5100005749,"1,092.07"
Department for Transport,Driving Standards Agency,27/07/2011,Motorcycle Serv/Repair (Labour),Southampton Maybush,HAMPSHIRE POLICE AUTHORITY,5100005794,849.17
Department for Transport,Driving Standards Agency,27/07/2011,Property Maintenance,North Area Office,ATLAS MAINTENANCE SCOTLAND,5100005750,"2,208.37"
Department for Transport,Driving Standards Agency,27/07/2011,Property Maintenance,Kings Lynn MPTC,MIDDLETON MAINTENANCE,5100005778,"2,995.00"
Department for Transport,Driving Standards Agency,27/07/2011,Security,Various sites,G4S Secure Solutions (UK),5100005797,739
Department for Transport,Driving Standards Agency,28/07/2011,Contract Cleaning,Lincoln MPTC,IDEAL CLEANING SERVICES LTD,5100005763,474.4
Department for Transport,Driving Standards Agency,28/07/2011,Contract Cleaning,COVENTRY BAYTON RD DTC,KITE CENTRAL SERVICES,5100005824,500
Department for Transport,Driving Standards Agency,28/07/2011,Estate Management,Chippenham DTC,EC Harris LLP,5100005733,"2,731.84"
Department for Transport,Driving Standards Agency,28/07/2011,Land & Buildings (excl Dwellings) Capital Cost,Chippenham,EC Harris LLP,5100005733,"2,454.43"
Department for Transport,Driving Standards Agency,28/07/2011,Printing,Driver Training Registration,ADARE  LTD,5100004139,463.06
Department for Transport,Driving Standards Agency,28/07/2011,Printing,Ops Training Team,ADARE  LTD,5100005847,"2,785.56"
Department for Transport,Driving Standards Agency,28/07/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100005851,593.74
Department for Transport,Driving Standards Agency,28/07/2011,Ttest Fixed & Var Charge,Theory Test,PEARSON DRIVING ASSESSMENTS LTD.,5100005852,"32,300.50"
Department for Transport,Driving Standards Agency,28/07/2011,Veh Hire/Lse st <1yr,Various DTCs,ENTERPRISE RENT A CAR,1900003098,"29,220.51"
Department for Transport,Driving Standards Agency,29/07/2011,Annual Charges,Central Operations,DEPARTMENT FOR WORK & PENSIONS,5100005875,"5,875.00"
Department for Transport,Driving Standards Agency,29/07/2011,Contract Cleaning,Lee on Solent MPTC,CHURCHILL CONTRACT SERVICE LTD,5100005873,528.91
Department for Transport,Driving Standards Agency,29/07/2011,Contract Cleaning,Sutton In Ashfield,IDEAL CLEANING SERVICES LTD,5100005764,440
Department for Transport,Driving Standards Agency,29/07/2011,Contract Cleaning,Gillingham MPTC,SPIC & SPAN DOMESTIC SERVICES,5100005754,598
Department for Transport,Driving Standards Agency,29/07/2011,Gas,Peterborough MPTC,Calor Gas Limited,5100005871,"1,685.27"
Department for Transport,Driving Standards Agency,29/07/2011,Pension Administration,HR Corporate Expenditure,DEPARTMENT FOR WORK & PENSIONS,5100005874,"34,857.48"
Department for Transport,Driving Standards Agency,29/07/2011,Training,Cardington-Non VocTrng,CESG,5100005872,500
Department for Transport,Driving Standards Agency,05.07.2011,Internet survey tool subsciption,Research Team,SURVEYMONKEYCOM HELP     BILBAO,8000001131,779
Department for Transport,Government Car and Despatch Agency,04/07/2011,Fuel,GCS,ARVAL Phh,74188,16493.36
Department for Transport,Government Car and Despatch Agency,04/07/2011,Fuel,W/Shop,ARVAL Phh,74189,17957.4
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,Cannon Motors,74190,740.32
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,RA Creamer,74191,1026.56
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,Goodyear Dunlop,74192,1023.7
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,First Class Solution,74193,1260.9
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,Beadles Sidcup,74196,1074.89
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,Stapleton's Tyres,74197,1646.28
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,London SW TPS,74199,844.7
Department for Transport,Government Car and Despatch Agency,04/07/2011,Parts,W/Shop,Bristol Street,74201,11641.01
Department for Transport,Government Car and Despatch Agency,04/07/2011,Repair works,W/Shop,Professional  Auto,74186,628.81
Department for Transport,Government Car and Despatch Agency,04/07/2011,Vehicle hire,GCS,Network Logistic,74032,1581.4
Department for Transport,Government Car and Despatch Agency,04/07/2011,Vehicle hire,GCS,WA Chauffeur,74002,828
Department for Transport,Government Car and Despatch Agency,04/07/2011,Water Chrg,Facilities,Thames Water,74128,1070.14
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Drivers,Govt Mail,Roberts Knight,74292,668.84
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Drivers,Govt Mail,Driver Hire,74209,2106.23
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Drivers,Govt Mail,Driver Hire,74218,1547.68
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Drivers,Govt Mail,Driver Hire,74207,2027.02
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Morgan Hunt,74277,874.5
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Morgan Hunt,74276,1142.98
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Venn Group,74321,703.93
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Michael Page,74238,1601.99
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Michael Page,74165,1995.91
Department for Transport,Government Car and Despatch Agency,08/07/2011,Agy Staff,Finance,Venn Group,74161,754.73
Department for Transport,Government Car and Despatch Agency,08/07/2011,Cleaning ,Facilities,Lancaster Office,74310,1910.22
Department for Transport,Government Car and Despatch Agency,08/07/2011,Cleaning ,Facilities,Lancaster Office,74311,2214.11
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Ozone,74239,1020
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Ozone,74241,3203.91
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Wallington Cars,74267,1743
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Swift Despatch,74170,918
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Royal Mail,74163,5695.74
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Ozone,74269,3157.71
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Swift Despatch,74212,1251.62
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Swift Despatch,74211,3511.2
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Govt Mail,Swift Despatch,74213,648
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Network Logistic,74115,2205.53
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Wallington Cars,74139,2953.08
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Priority Express,74087,2235.28
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Swift Despatch,74059,1349.11
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Network Logistic,74041,1644.3
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Goldstar,73929,1236.48
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Goldstar,73930,1470.62
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Goldstar,73928,1141.82
Department for Transport,Government Car and Despatch Agency,08/07/2011,Courier Service,Regional+,Mach1,73958,896.38
Department for Transport,Government Car and Despatch Agency,08/07/2011,Diesel ,Govt Mail,Greenergy,74174,13442.4
Department for Transport,Government Car and Despatch Agency,08/07/2011,Electricity,Facilities,EDF,74236,4510.69
Department for Transport,Government Car and Despatch Agency,08/07/2011,Fuel,Govt Mail,ARVAL Phh,74266,20288.8
Department for Transport,Government Car and Despatch Agency,08/07/2011,Fuel,W/Shop,ARVAL Phh,74272,1436.46
Department for Transport,Government Car and Despatch Agency,08/07/2011,Fuel,W/Shop,ARVAL Phh,74275,2265.12
Department for Transport,Government Car and Despatch Agency,08/07/2011,Hire Chrg,W/Shop,Fraikin,74008,5081.04
Department for Transport,Government Car and Despatch Agency,08/07/2011,Hire Chrg,W/Shop,Fraikin,74007,933
Department for Transport,Government Car and Despatch Agency,08/07/2011,Hire Chrg,W/Shop,Fraikin,74006,1626.07
Department for Transport,Government Car and Despatch Agency,08/07/2011,Interim Fee,POD,PJ Search ,74306,752.4
Department for Transport,Government Car and Despatch Agency,08/07/2011,Interim Fee,POD,PJ Search ,74307,752.4
Department for Transport,Government Car and Despatch Agency,08/07/2011,Lease Hire,Facilities,Ing Leae,74206,688.42
Department for Transport,Government Car and Despatch Agency,08/07/2011,Payroll Serv,Finance,Logica IT,74233,758.59
Department for Transport,Government Car and Despatch Agency,08/07/2011,Payroll Serv,Finance,Logica IT,74232,1520.5
Department for Transport,Government Car and Despatch Agency,08/07/2011,Rent,Facilities,Bradford Chamber,74237,733.2
Department for Transport,Government Car and Despatch Agency,08/07/2011,Repair work,W/Shop,Brunel Ford,74273,2344.37
Department for Transport,Government Car and Despatch Agency,08/07/2011,Repair work,W/Shop,Vauxhall FSP,74271,3473.2
Department for Transport,Government Car and Despatch Agency,08/07/2011,Repair work,W/Shop,Goodyear Dunlop,74305,2686.47
Department for Transport,Government Car and Despatch Agency,08/07/2011,Repair work,W/Shop,ATS Euromaster,74274,2408.1
Department for Transport,Government Car and Despatch Agency,08/07/2011,Sale of Veh,W/Shop,VOSA,74294,1950
Department for Transport,Government Car and Despatch Agency,08/07/2011,Sale of Veh,W/Shop,SSG,74320,4097.21
Department for Transport,Government Car and Despatch Agency,08/07/2011,Sale of Veh,W/Shop,SSG,74295,2450
Department for Transport,Government Car and Despatch Agency,08/07/2011,Sale of Veh,W/Shop,VOSA,74296,2550
Department for Transport,Government Car and Despatch Agency,08/07/2011,Sale of Veh,W/Shop,VOSA,74297,2000
Department for Transport,Government Car and Despatch Agency,08/07/2011,Security,Facilities,Ecovertfm,74249,29120.1
Department for Transport,Government Car and Despatch Agency,08/07/2011,Security Services,Facilities,Ecovertfm,74324,28560.09
Department for Transport,Government Car and Despatch Agency,08/07/2011,Shredding,Govt Mail,Iron Mountain,73471,1786.93
Department for Transport,Government Car and Despatch Agency,08/07/2011,Stationery,Facilities,United,74221,1215.73
Department for Transport,Government Car and Despatch Agency,08/07/2011,Tel Chrg,IT,Orange ,74015,1607.32
Department for Transport,Government Car and Despatch Agency,08/07/2011,Tel Chrg,IT,Vodaphone,74075,2152.1
Department for Transport,Government Car and Despatch Agency,08/07/2011,Vehicle hire,GCS,Bliss Travel,74145,660
Department for Transport,Government Car and Despatch Agency,14/07/2011,Agy Driver,Govt Mail,Driver Hire,74330,2170.66
Department for Transport,Government Car and Despatch Agency,14/07/2011,Agy Driver,Govt Mail,Driver Hire,74331,2360.21
Department for Transport,Government Car and Despatch Agency,14/07/2011,Agy Driver,Govt Mail,Driver Hire,74354,1547.68
Department for Transport,Government Car and Despatch Agency,14/07/2011,Agy Staff,Finance,Venn Group,74405,696.67
Department for Transport,Government Car and Despatch Agency,14/07/2011,Agy Staff,Finance,Michael Page,74351,2048.44
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,JC Couriers,74309,2120.88
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,Excel Group,74337,4625.42
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,Ozone,74343,1020
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,Ozone,74344,3069.52
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,JC Couriers,74391,2120.88
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,JC Couriers,74397,2120.88
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,JC Couriers,74396,1696.7
Department for Transport,Government Car and Despatch Agency,14/07/2011,Courier Serv,Govt Mail,Network Logistic,74367,1641.25
Department for Transport,Government Car and Despatch Agency,14/07/2011,Data Prod,W/Shop,Cap Research,74375,4620
Department for Transport,Government Car and Despatch Agency,14/07/2011,Tel Chrg,IT,Cable & Wireless,74412,16215
Department for Transport,Government Car and Despatch Agency,14/07/2011,Vehicle Parts,W/Shop,JLC Service,74355,4747.67
Department for Transport,Government Car and Despatch Agency,22/07/2011,Agy Driver,Govt Mail,Roberts Knight,74448,675.6
Department for Transport,Government Car and Despatch Agency,22/07/2011,Agy Driver,Govt Mail,Roberts Knight,74450,665.47
Department for Transport,Government Car and Despatch Agency,22/07/2011,Agy Driver,Govt Mail,Driver Hire,74457,1547.68
Department for Transport,Government Car and Despatch Agency,22/07/2011,Agy Driver,Govt Mail,Driver Hire,74437,2256.3
Department for Transport,Government Car and Despatch Agency,22/07/2011,Agy Driver,Govt Mail,Driver Hire,74436,2131.52
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Ser,Regional+,Network Logistic,74318,3533.68
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Network Logistic,74465,1820.95
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Point to Point,74202,27051.3
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Swift Despatch,74476,1188
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Swift Despatch,74468,918
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Network Logistic,74498,1624.63
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Wallington Cars,74484,3940
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Govt Mail,Wallington Cars,74230,3866.92
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,UK Express,74164,736.62
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,UK Express,74066,1733.34
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Network Logistic,74177,2866.75
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Swift Despatch,74171,714.61
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Swift Despatch,74210,608.11
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Mach1,74149,860.56
