Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Highways Agency,24/11/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,COSTAIN LIMITED,489728,"117,540.49"
Department for Transport,Highways Agency,24/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,489682,"2,405.54"
Department for Transport,Highways Agency,24/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,489751,"140,623.11"
Department for Transport,Highways Agency,24/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,489752,"178,223.00"
Department for Transport,Highways Agency,24/11/2010,Utilities,MAJOR PROJECTS,VIRGIN MEDIA LIMITED,461937,"-136,702.80"
Department for Transport,Highways Agency,25/11/2010,CM - External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,489766,"97,503.56"
Department for Transport,Highways Agency,25/11/2010,CM - External Technical Consultant Costs,NETWORK SERVICES DIRECTORATE,TRL LTD,489798,"48,703.65"
Department for Transport,Highways Agency,25/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,DELOITTE LLP,489800,"36,051.43"
Department for Transport,Highways Agency,25/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,KPMG LLP,489840,"332,391.00"
Department for Transport,Highways Agency,25/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,489770,"26,306.29"
Department for Transport,Highways Agency,25/11/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,COMPUTACENTER (UK) LTD,489769,"32,642.52"
Department for Transport,Highways Agency,25/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,CAPITA SYMONDS GROUP LTD,489852,"34,218.00"
Department for Transport,Highways Agency,25/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,HILL & SMITH T/A TECHSPAN SYSTEMS,489802,"27,186.00"
Department for Transport,Highways Agency,25/11/2010,Facilities Management Charges,BUSINESS SERVICES DIRECTORATE,AMEY COMMUNITY LIMITED,489856,"29,981.29"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,COLT,489811,"189,007.81"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BAM NUTTALL LTD AND HANSON QUARRY PRODUCTS LTD JV,489847,"226,186.00"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,489791,"215,788.25"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CAPITA SYMONDS GROUP LTD,489846,"35,243.00"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,489766,"9,987.67"
Department for Transport,Highways Agency,25/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,489792,"32,500.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,460419,"-29,658.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,460422,"-29,658.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,460423,"-59,316.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,460424,"-59,316.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,460425,"-59,316.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489844,"48,363.00"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,CARILLION CONSTRUCTION LIMITED,489826,"1,040,188.13"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,489822,"127,899.06"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,489823,"112,205.26"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,489824,"339,564.66"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAL/MAY GURNEY LTD JOINT VENTURE,489859,"307,291.50"
Department for Transport,Highways Agency,25/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,489842,"50,096.25"
Department for Transport,Highways Agency,25/11/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,489781,"29,400.00"
Department for Transport,Highways Agency,25/11/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,489782,"27,700.00"
Department for Transport,Highways Agency,25/11/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,489784,"30,500.00"
Department for Transport,Highways Agency,26/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,489934,"61,032.91"
Department for Transport,Highways Agency,26/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489982,"534,364.87"
Department for Transport,Highways Agency,26/11/2010,"CM - Public Relations, Publicity and Advertising",NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,32.71
Department for Transport,Highways Agency,26/11/2010,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"38,684.22"
Department for Transport,Highways Agency,26/11/2010,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,30.25
Department for Transport,Highways Agency,26/11/2010,CM - Third Party Damage,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"105,815.24"
Department for Transport,Highways Agency,26/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"27,246.91"
Department for Transport,Highways Agency,26/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"85,435.22"
Department for Transport,Highways Agency,26/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489965,"395,885.55"
Department for Transport,Highways Agency,26/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"2,647.32"
Department for Transport,Highways Agency,26/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,"9,158.60"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"227,853.15"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,489941,"113,026.54"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"216,365.52"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489965,"58,994.49"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,CHUBB SYSTEMS,489898,"44,085.46"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"51,553.48"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,"13,439.77"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,489896,"62,341.00"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,489899,"62,950.00"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,489886,"28,984.63"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,489894,"41,281.10"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,489945,"26,832.70"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,489911,"37,300.00"
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISEMOUCHEL LIMITED,489974,483.39
Department for Transport,Highways Agency,26/11/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,PA CONSULTING SERVICES LTD,489887,"68,498.24"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,479304,"-169,501.36"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"240,735.30"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489913,"144,865.44"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489920,"44,846.72"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489921,"45,262.56"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,489946,"657,942.98"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BURO HAPPOLD LTD,489927,"43,476.92"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"7,683.87"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,98.14
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,KENT POLICE,489947,"66,412.05"
Department for Transport,Highways Agency,26/11/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISEMOUCHEL LIMITED,489982,"2,347.80"
Department for Transport,Highways Agency,26/11/2010,Non Civil Servant HA Staff,MAJOR PROJECTS,CORDEROY CONTRACT SERVICES LTD,489955,"43,518.44"
Department for Transport,Highways Agency,26/11/2010,Non Civil Servant HA Staff,MAJOR PROJECTS,E C HARRIS LLP,489953,"113,060.74"
Department for Transport,Highways Agency,26/11/2010,Safety Audits,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,181.51
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,BIRSE CIVILS LTD,489935,"39,476.47"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,CARILLION-WSP JOINT VENTURE,489964,"25,422.62"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,ENTERPRISEMOUCHEL LIMITED,489967,30.25
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOTT MACDONALD GROUP LTD,489909,"45,481.84"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SEVERN TRENT WATER LTD (CIS) DIVERT/CONNECT,489888,"84,288.92"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"129,352.20"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489928,"31,749.30"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CAPITA SYMONDS GROUP LTD,489951,"107,851.75"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"51,896.95"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489965,"169,630.34"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"55,380.48"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,"24,463.06"
Department for Transport,Highways Agency,26/11/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SERCO,489930,"313,220.16"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,489971,"540,503.94"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"291,738.02"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BAM NUTTALL LTD AND HANSON QUARRY PRODUCTS LTD JV,489963,"176,215.83"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,489950,"123,807.91"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"76,213.47"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489965,"8,273.02"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"50,243.59"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489974,163.57
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,489971,"278,441.43"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489883,"290,939.32"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"91,237.67"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489965,"24,783.22"
Department for Transport,Highways Agency,26/11/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489967,"157,572.15"
Department for Transport,Highways Agency,26/11/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,489882,"32,358.34"
Department for Transport,Highways Agency,26/11/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,489964,"12,878.17"
Department for Transport,Highways Agency,26/11/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,489982,"42,436.40"
Department for Transport,Highways Agency,29/11/2010,CM - External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,489985,"84,080.89"
Department for Transport,Highways Agency,29/11/2010,CM - External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,QINETIQ LTD,490082,"6,016.16"
Department for Transport,Highways Agency,29/11/2010,CM - External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,490073,"15,635.99"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,490094,"258,187.07"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490138,"1,112,378.99"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,478174,"-359,160.69"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,479011,"-359,160.69"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,490053,"89,339.54"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,490058,"41,940.09"
Department for Transport,Highways Agency,29/11/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,490059,"1,144,218.07"
Department for Transport,Highways Agency,29/11/2010,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490175,"2,853.08"
Department for Transport,Highways Agency,29/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489992,"53,333.92"
Department for Transport,Highways Agency,29/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490140,"690,912.19"
Department for Transport,Highways Agency,29/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,485341,"-1,281.46"
Department for Transport,Highways Agency,29/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490175,"2,299.69"
Department for Transport,Highways Agency,29/11/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490181,"4,461.11"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489992,"31,573.77"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490140,"72,861.88"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490141,"585,450.93"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490142,"1,602.20"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,490143,"36,485.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,490092,"7,112.80"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,DENTON WILDE SAPTE,490083,"50,233.40"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,485341,"-6,196.46"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490175,"17,129.41"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490181,"13,238.65"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,490127,"41,203.61"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JACOBS ENGINEERING UK LIMITED,490107,"32,000.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,490128,"34,100.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,490130,"36,950.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,490132,"52,000.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,EVERSHEDS LLP,490129,"39,500.00"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,490138,"10,509.18"
Department for Transport,Highways Agency,29/11/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,BALFOUR BEATTY MOTT MACDONALD,490059,"88,658.55"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,490052,"128,390.00"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,489992,"87,145.70"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,490112,"154,611.40"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,490140,"1,567,317.02"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,490091,"27,693.76"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490175,"61,882.92"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,490181,"1,470.75"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,GENESYS TELECOMMUNICATIONS LTD,490165,"350,105.48"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,GENESYS TELECOMMUNICATIONS LTD,490171,"216,400.00"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,IPL INFORMATION PROCESSING LTD,490049,"34,452.78"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,490172,"160,000.00"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,QINETIQ LTD,490082,"145,236.43"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,490073,"2,029.02"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,490055,"139,125.97"
Department for Transport,Highways Agency,29/11/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,GLOBAL TRAFFIC NETWORK UK LTD,490056,"112,936.84"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,489999,"41,764.59"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490000,"43,390.87"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490003,"37,851.18"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490005,"39,873.54"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490015,"34,689.02"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490019,"38,192.36"
Department for Transport,Highways Agency,29/11/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,490021,"39,185.78"
Department for Transport,Highways Agency,29/11/2010,ICT Application Development costs,BUSINESS SERVICES DIRECTORATE,ATOS ORIGIN IT SERVICES UK LIMITED,490088,"25,100.00"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,490141,565.75
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,COSTAIN SERCO JOINT VENTURE,490085,"27,093.29"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,COSTAIN SERCO JOINT VENTURE,490086,"27,093.29"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,COSTAIN SERCO JOINT VENTURE,490087,"27,093.29"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,ENTERPRISEMOUCHEL LIMITED,490175,"3,681.68"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,GENESYS TELECOMMUNICATIONS LTD,490035,"120,934.07"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,490147,"34,989.11"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,490174,"441,597.21"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,QINETIQ LTD,490082,"17,859.41"
Department for Transport,Highways Agency,29/11/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SIMULATION SYSTEMS LTD,490145,"55,793.90"
