Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491412,922898.98
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,127795.55
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,486642,-2705.76
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,488752,-2857
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491409,21395.87
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491413,178102.35
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,781832.92
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,486642,-1215.69
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,488752,-39333.42
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491409,16262.19
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,352558.9
Department for Transport,Highways Agency,14/12/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,326310.22
Department for Transport,Highways Agency,14/12/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,INTERROUTE,491414,214035.96
Department for Transport,Highways Agency,08/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,490903,48332.71
Department for Transport,Highways Agency,08/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,490906,37022.52
Department for Transport,Highways Agency,09/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,490969,584703.32
Department for Transport,Highways Agency,09/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,490996,82692.74
Department for Transport,Highways Agency,20/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,INTERSERVE PROJECT SERVICES LTD,492067,738449.32
Department for Transport,Highways Agency,22/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,492393,152644
Department for Transport,Highways Agency,22/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,492417,44267.66
Department for Transport,Highways Agency,29/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,492719,31670.44
Department for Transport,Highways Agency,30/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,INTERSERVE PROJECT SERVICES LTD,490754,206899.38
Department for Transport,Highways Agency,23/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,IPL INFORMATION PROCESSING LTD,492531,31663.98
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,IPL INFORMATION PROCESSING LTD,492531,40221.9
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,J MCCANN AND CO (NOTTM) LTD,491890,235282.1
Department for Transport,Highways Agency,13/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JACKSON CIVIL ENGINEERING LTD,491152,242977.51
Department for Transport,Highways Agency,03/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,490634,62797.04
Department for Transport,Highways Agency,06/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,490698,63929.05
Department for Transport,Highways Agency,07/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,490817,132410.06
Department for Transport,Highways Agency,07/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,490805,181523.67
Department for Transport,Highways Agency,10/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JACOBS ENGINEERING UK LIMITED,491076,70534.62
Department for Transport,Highways Agency,20/12/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,491998,35050.89
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,492160,28693.97
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,JACOBS ENGINEERING UK LIMITED,492220,53847.34
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,492620,96721.07
Department for Transport,Highways Agency,30/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,488242,58233.21
Department for Transport,Highways Agency,30/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,JACOBS ENGINEERING UK LIMITED,492728,188742.27
Department for Transport,Highways Agency,20/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492010,25633.55
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492231,44000
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492235,48000
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492264,81830.68
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492265,36719.17
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492420,53705
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,492422,53150
Department for Transport,Highways Agency,10/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JOE ROOCROFT & SONS LTD,491052,25685.18
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JOE ROOCROFT & SONS LTD,491901,87638.06
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOE ROOCROFT & SONS LTD,491888,77375.82
Department for Transport,Highways Agency,08/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,490907,67954.02
Department for Transport,Highways Agency,08/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,490916,166896.8
Department for Transport,Highways Agency,09/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,490947,84064.55
Department for Transport,Highways Agency,09/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,490949,98180.79
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,JOHN MARTIN CONSTRUCTION LTD,491939,160203.44
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,KPMG LLP,492379,691252
Department for Transport,Highways Agency,09/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,490973,72783.83
Department for Transport,Highways Agency,21/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,492163,103721.12
Department for Transport,Highways Agency,21/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,492214,77126.03
Department for Transport,Highways Agency,21/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,492148,159660.67
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,LAFARGE/COSTAIN JOINT VENTURE,492397,230832.82
Department for Transport,Highways Agency,16/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,LAING O'ROURKE CIVIL ENGINEERING LIMITED,491708,33470.69
Department for Transport,Highways Agency,10/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,LARKWOOD LLC,491048,53961.88
Department for Transport,Highways Agency,21/12/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,492177,29400
Department for Transport,Highways Agency,21/12/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,492180,27700
Department for Transport,Highways Agency,21/12/2010,TOS operational Vehicle rental,TRAFFIC MANAGEMENT DIRECTORATE,LEX AUTOLEASE LIMITED,492184,30500
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,M E HARMER & SON,LOMD229480,44259.24
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MORGAN VINCI MCALPINE JOINT VENTURE,491396,123121.18
Department for Transport,Highways Agency,01/12/2010,ICT Software Maintenance,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,490437,36632.02
Department for Transport,Highways Agency,01/12/2010,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,490438,28888.41
Department for Transport,Highways Agency,09/12/2010,Contractors Costs,MAJOR PROJECTS,MOTT MACDONALD GROUP LTD,423483,-65039.19
Department for Transport,Highways Agency,14/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,465160,-53652.31
Department for Transport,Highways Agency,17/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,491921,58750
Department for Transport,Highways Agency,20/12/2010,ICT Software Maintenance,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,492044,35773.83
Department for Transport,Highways Agency,20/12/2010,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,492046,27053.88
Department for Transport,Highways Agency,21/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,492199,98233.34
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,492212,42024.82
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOTT MACDONALD GROUP LTD,514492R,-1090091
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,492199,2682.2
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,492245,45000
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,492399,33163.96
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,492510,43400
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOTT MACDONALD GROUP LTD,492512,34000
Department for Transport,Highways Agency,23/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,MOTT MACDONALD GROUP LTD,492542,31129
Department for Transport,Highways Agency,09/12/2010,RM - Electricity costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,490976,26416.87
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488290,-82647
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488292,-29343.4
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488293,-28318.32
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488296,-180021.9
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488298,-33874.32
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,488300,-35470.87
Department for Transport,Highways Agency,15/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,491649,79755.95
Department for Transport,Highways Agency,16/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,491730,28792
Department for Transport,Highways Agency,20/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,492055,135000
Department for Transport,Highways Agency,20/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,MOUCHEL LIMITED,492075,28267.35
Department for Transport,Highways Agency,20/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,492054,337207.82
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,492261,118426.07
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,492310,97160.28
Department for Transport,Highways Agency,23/12/2010,Contractors Costs,MAJOR PROJECTS,MOUCHEL LIMITED,492603,38304.14
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,NATIONAL GRID PLC (CIS) DIVERT/CONNECT,490897,241741.27
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,NETWORK RAIL,491819,79987.89
Department for Transport,Highways Agency,02/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,489310,-68000
Department for Transport,Highways Agency,02/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,490580,68000
Department for Transport,Highways Agency,03/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,486852,-72000
Department for Transport,Highways Agency,07/12/2010,Travel - Air Domestic,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N449228,475.85
Department for Transport,Highways Agency,07/12/2010,Travel - Air Overseas,BUSINESS SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N449228,889.08
Department for Transport,Highways Agency,07/12/2010,Travel - Air Overseas,NETWORK SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N449228,1551.24
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - First,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N449228,41.28
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - First,TRAFFIC MANAGEMENT DIRECTORATE,NYS CORPORATE LIMITED,N449228,204.94
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,BUSINESS SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N449228,20307.34
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,FINANCE SERVICES,NYS CORPORATE LIMITED,N449228,7087.81
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,MAJOR PROJECTS,NYS CORPORATE LIMITED,N449228,13135.14
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,NETWORK DELIVERY & DEVELOPMENT,NYS CORPORATE LIMITED,N449228,27334.23
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,NETWORK SERVICES DIRECTORATE,NYS CORPORATE LIMITED,N449228,31300.84
Department for Transport,Highways Agency,07/12/2010,Travel - Rail - Standard,TRAFFIC MANAGEMENT DIRECTORATE,NYS CORPORATE LIMITED,N449228,8096.94
Department for Transport,Highways Agency,07/12/2010,ICT Other costs,BUSINESS SERVICES DIRECTORATE,ORACLE CORPORATION UK LTD,490778,150993.4
Department for Transport,Highways Agency,01/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,490418,27972
Department for Transport,Highways Agency,09/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,OVE ARUP & PARTNERS,490977,29136.02
Department for Transport,Highways Agency,16/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,490418,1675.37
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,OVE ARUP & PARTNERS,492270,50999.48
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,492161,26262.83
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,OVE ARUP & PARTNERS,492548,39158.73
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,OVE ARUP & PARTNERS,492594,43000
Department for Transport,Highways Agency,15/12/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,PA CONSULTING SERVICES LTD,491600,44798.59
Department for Transport,Highways Agency,01/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PANNONE LLP,LOMD229440,55615.08
Department for Transport,Highways Agency,06/12/2010,Contractors Costs,MAJOR PROJECTS,PB LTD,490734,59658.67
Department for Transport,Highways Agency,06/12/2010,Contractors Costs,MAJOR PROJECTS,PB LTD,490735,25408.63
Department for Transport,Highways Agency,06/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,PB LTD,490692,32365.6
Department for Transport,Highways Agency,15/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PB LTD,491625,98389.57
Department for Transport,Highways Agency,15/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PB LTD,491627,39243.01
Department for Transport,Highways Agency,17/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,PB LTD,491930,37449.64
Department for Transport,Highways Agency,01/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,490384,81460.89
Department for Transport,Highways Agency,02/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,490575,30478.03
Department for Transport,Highways Agency,03/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,486484,78569.85
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,491416,128586.34
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,491417,43514.55
Department for Transport,Highways Agency,17/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,491973,95438.16
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PEEK TRAFFIC LTD,492312,29048.83
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,492339,29887.71
Department for Transport,Highways Agency,22/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,492473,369.73
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,PEEK TRAFFIC LTD,492473,57382.24
Department for Transport,Highways Agency,06/12/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,490689,238257.56
Department for Transport,Highways Agency,06/12/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,490738,163915.78
Department for Transport,Highways Agency,06/12/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,490758,31802.35
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,PEEKMOUCHEL,491381,125836.58
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PELL FRISCHMANN,490873,37933.74
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PELL FRISCHMANN,491160,114780.5
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,PELL FRISCHMANN,491403,59989.43
Department for Transport,Highways Agency,22/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,QINETIQ LTD,492396,27.33
Department for Transport,Highways Agency,22/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,QINETIQ LTD,492396,130070.38
Department for Transport,Highways Agency,22/12/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,QINETIQ LTD,492396,916.9
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,QINETIQ LTD,492396,27954.7
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,QINETIQ LTD,492396,39757.25
Department for Transport,Highways Agency,13/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,RINGWAY INFRASTRUCTURE SERVICES LTD,491137,670607.2
Department for Transport,Highways Agency,02/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD,490563,54562
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,ROAD MANAGEMENT SERVICES (GLOUCESTER) LTD,490830,1306484.82
Department for Transport,Highways Agency,21/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,ROAD MANAGEMENT SERVICES (PETERBOROUGH) LTD,492273,1846316.96
Department for Transport,Highways Agency,07/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,ROADLINK (A69) LTD,490806,881418.73
Department for Transport,Highways Agency,01/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,ROYTHORNE & CO,LOMD229414,47416.89
Department for Transport,Highways Agency,15/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491653,83737.51
Department for Transport,Highways Agency,15/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491659,83737.51
Department for Transport,Highways Agency,15/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491666,83750.56
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491654,83737.51
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491655,85343.43
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491661,85343.43
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491662,83737.51
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491663,83750.56
Department for Transport,Highways Agency,15/12/2010,Rental charges - Admin Buildings,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,491665,85356.72
Department for Transport,Highways Agency,20/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,492037,49496.26
Department for Transport,Highways Agency,20/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,492041,48564.89
Department for Transport,Highways Agency,20/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,SANDERSON WEATHERALL,492045,48564.89
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,491771,29658
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,491772,29658
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,491774,59316
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,491775,59316
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,SCOTT WILSON LTD,491776,59316
Department for Transport,Highways Agency,16/12/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,SEFTON METROPOLITAN BOROUGH COUNCIL,491770,44703.42
Department for Transport,Highways Agency,02/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SERCO,490543,163050.34
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,SERCO,492204,62138.13
Department for Transport,Highways Agency,22/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,SERCO,492478,203318.32
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SERCO,492478,147034.42
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SERCO,492518,215000
Department for Transport,Highways Agency,31/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SERCO,492784,124262.09
Department for Transport,Highways Agency,10/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,SHARPFIBRE LIMITED,491066,598391.21
Department for Transport,Highways Agency,10/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,SHEPPEY ROUTE LTD,491064,920622.99
Department for Transport,Highways Agency,14/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SIEMENS PLC,491352,33732
Department for Transport,Highways Agency,22/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,SIMULATION SYSTEMS LTD,492481,64607.39
