DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|Department for Transport|15.06.2012|Books|Aviation|LEXISNEXIS UK|2000005568|518.45
Department for Transport|Department for Transport|27.06.2012|Support Services|Aviation|MINISTRY OF DEFENCE|2000006453|864.3
Department for Transport|Department for Transport|27.06.2012|Support Services|Aviation|MINISTRY OF DEFENCE|2000006453|27657.6
Department for Transport|Department for Transport|29.06.2012|NLF Principal Paid|Aviation|HM TREASURY - NATIONAL LOANS FUND|2000006600|933791.65
Department for Transport|Department for Transport|29.06.2012|NLF Interest Payable (Long Term)|Aviation|HM TREASURY - NATIONAL LOANS FUND|2000006600|208920.92
Department for Transport|Department for Transport|28.06.2012|Security|Aviation|NATS (EN ROUTE) PLC|2000006515|989487.5
Department for Transport|Department for Transport|11.06.2012|Support Services|Aviation|HUMBERSIDE INT AIRPORT LTD|2000005052|23805.9
Department for Transport|Department for Transport|13.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000005181|2237.7
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|1814.48
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|3541.12
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|2232.45
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|1818.83
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|4115.75
Department for Transport|Department for Transport|07.06.2012|Secondments|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000004892|2246.74
Department for Transport|Department for Transport|18.06.2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000005654|572.88
Department for Transport|Department for Transport|18.06.2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000005654|15025.99
Department for Transport|Department for Transport|19.06.2012|IT Services  Running Costs|Business Transformation|MOUCHEL MANAGEMENT CONSULTING LTD|2000005726|1387.2
Department for Transport|Department for Transport|19.06.2012|IT Services  Running Costs|Business Transformation|MOUCHEL MANAGEMENT CONSULTING LTD|2000005726|-0.53
Department for Transport|Department for Transport|19.06.2012|Infrastructure Maintenance|Business Transformation|MOUCHEL MANAGEMENT CONSULTING LTD|2000005726|14569.2
Department for Transport|Department for Transport|19.06.2012|Infrastructure Maintenance|Business Transformation|MOUCHEL MANAGEMENT CONSULTING LTD|2000005726|0.13
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|168.67
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|395.03
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|395.03
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|395.03
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|186.88
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|230.4
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|248.4
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|77.02
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|77.02
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|74.05
Department for Transport|Department for Transport|29.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000006576|154.03
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000004882|3040.14
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000004882|43.32
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000004882|2487.07
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000004882|608.03
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000004882|-11.64
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|Business Transformation|BADENOCH & CLARK|2000004879|1239.3
Department for Transport|Department for Transport|13.06.2012|Agency Staff Costs|Business Transformation|BADENOCH & CLARK|2000005154|1239.3
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000005728|3040.14
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000005728|43.32
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000005728|1824.08
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000005728|26
Department for Transport|Department for Transport|25.06.2012|Agency Staff Costs|Business Transformation|BADENOCH & CLARK|2000006080|991.44
Department for Transport|Department for Transport|07.06.2012|Support Services|Business Transformation|CABINET OFFICE|2000004867|3300
Department for Transport|Department for Transport|28.06.2012|Small Software|Business Transformation|THE PRESS ASSOCIATION LTD|2000006511|850.21
Department for Transport|Department for Transport|14.06.2012|Media & Press|Business Transformation|DURRANTS LTD|2000005501|3000
Department for Transport|Department for Transport|14.06.2012|Media & Press|Business Transformation|DURRANTS LTD|2000005501|1778.03
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000005728|-2235.97
Department for Transport|Department for Transport|11.06.2012|Newspapers|Business Transformation|JONES YARRELL LEADENHALL|2000005042|563.45
Department for Transport|Department for Transport|14.06.2012|Storage & Distribution|Business Transformation|CAMBERTOWN LIMITED|2000005498|11087.7
Department for Transport|Department for Transport|01.06.2012|Agency Staff Costs|Business Transformation|MICHAEL PAGE INTERNATIONAL|2000004699|2568
Department for Transport|Department for Transport|11.06.2012|Agency Staff Costs|Business Transformation|MICHAEL PAGE INTERNATIONAL|2000005047|2889
Department for Transport|Department for Transport|15.06.2012|Agency Staff Costs|Business Transformation|MICHAEL PAGE INTERNATIONAL|2000005575|642
Department for Transport|Department for Transport|26.06.2012|Agency Staff Costs|Business Transformation|MICHAEL PAGE INTERNATIONAL|2000006170|3049.5
Department for Transport|Department for Transport|27.06.2012|Agency Staff Costs|Business Transformation|MICHAEL PAGE INTERNATIONAL|2000006450|3210
Department for Transport|Department for Transport|08.06.2012|IT Services  Running Costs|Business Transformation|Bang Communications Ltd|2000004973|3456
Department for Transport|Department for Transport|18.06.2012|IT Services  Running Costs|Business Transformation|CENTERPRISE INTERNATIONAL LIMITED|2000005645|4130.06
Department for Transport|Department for Transport|20.06.2012|IT Services  Running Costs|Business Transformation|CENTERPRISE INTERNATIONAL LIMITED|2000005815|1693.49
Department for Transport|Department for Transport|19.06.2012|IT Services  Running Costs|Business Transformation|Bang Communications Ltd|2000005722|3456
Department for Transport|Department for Transport|21.06.2012|IT Services  Running Costs|Business Transformation|DELIB LIMITED|2000005901|636
Department for Transport|Department for Transport|13.06.2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000005184|8176.8
Department for Transport|Department for Transport|13.06.2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000005184|2176
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|1674.72
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|0.87
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|1870.68
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|1.01
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|48632.7
Department for Transport|Department for Transport|21.06.2012|Gas|Business Transformation|EDF ENERGY|2000005878|20.92
Department for Transport|Department for Transport|01.06.2012|Water|Business Transformation|THAMES WATER|2000004697|6721.02
Department for Transport|Department for Transport|21.06.2012|Water|Business Transformation|THAMES WATER|2000005888|7228.02
Department for Transport|Department for Transport|11.06.2012|Rent - L&B (non-PFI)|Business Transformation|BERALA SARL|2000005039|1703910
Department for Transport|Department for Transport|11.06.2012|Rent - L&B (non-PFI)|Business Transformation|GREAT MINSTER EAST LONDON A/S|2000005041|803400.01
Department for Transport|Department for Transport|18.06.2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000005654|22623.22
Department for Transport|Department for Transport|18.06.2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000005654|227994.58
Department for Transport|Department for Transport|21.06.2012|Postage|Business Transformation|GOVERNMENT CAR & DESPATCH AGENCY|2000005907|2992.8
Department for Transport|Department for Transport|15.06.2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000005569|2788.32
Department for Transport|Department for Transport|15.06.2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000005569|1921.68
Department for Transport|Department for Transport|15.06.2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000005569|2562.24
Department for Transport|Department for Transport|07.06.2012|Legal Consultancy|Business Transformation|CRIPPS HARRIES HALL LLP|2000004894|16164.6
Department for Transport|Department for Transport|07.06.2012|Legal Consultancy|Business Transformation|CRIPPS HARRIES HALL LLP|2000004894|203
Department for Transport|Department for Transport|29.06.2012|Other Professional Fees|Business Transformation|COLLINS CONSTRUCTION PLC|2000006597|95907.29
Department for Transport|Department for Transport|20.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000005810|4476.37
Department for Transport|Department for Transport|20.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000005810|-910.13
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|RIELLO UPS LIMITED|2000006180|612
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|RIELLO UPS LIMITED|2000006180|103.2
Department for Transport|Department for Transport|18.06.2012|Small Software|Business Transformation|TRICERAT INC|2000005625|5108
Department for Transport|Department for Transport|11.06.2012|Minor Developments|Business Transformation|BT CONVERGENT SOLUTIONS LTD|2000005057|1457.72
Department for Transport|Department for Transport|11.06.2012|Minor Developments|Business Transformation|BT CONVERGENT SOLUTIONS LTD|2000005057|-43.43
Department for Transport|Department for Transport|14.06.2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000005486|562.7
Department for Transport|Department for Transport|15.06.2012|Telephone charges|Business Transformation|CABLE & WIRELESS|2000005563|1198.8
Department for Transport|Department for Transport|18.06.2012|Telephone Line Rental|Business Transformation|BT PAYMENT SERVICES LTD|2000005638|534.17
Department for Transport|Department for Transport|18.06.2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000005638|26468.88
Department for Transport|Department for Transport|21.06.2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000005890|8052.89
Department for Transport|Department for Transport|21.06.2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000005890|6839.62
Department for Transport|Department for Transport|27.06.2012|Telephone charges|Business Transformation|BT CONFERENCING|2000006435|1350.59
Department for Transport|Department for Transport|18.06.2012|Telephone Line Rental|Business Transformation|CABLE & WIRELESS|2000005630|28895.18
Department for Transport|Department for Transport|18.06.2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000005638|381.6
Department for Transport|Department for Transport|27.06.2012|Telephone Line Rental|Business Transformation|CABLE & WIRELESS|2000006436|2310.36
Department for Transport|Department for Transport|27.06.2012|Small Software|Business Transformation|INSIGHT DIRECT (UK) LTD|2000006428|7824.96
Department for Transport|Department for Transport|19.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000005721|244.4
Department for Transport|Department for Transport|19.06.2012|Computer Consumables|Business Transformation|SUPPLIES TEAM|2000005721|469.97
Department for Transport|Department for Transport|13.06.2012|Support Services|Business Transformation|COMMUNITIES AND LOCAL GOVERNMENT|2000005149|3687.5
Department for Transport|Department for Transport|14.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000005494|5862.08
Department for Transport|Department for Transport|14.06.2012|Computer equipment|Business Transformation|COMPUTACENTER|2000005485|325.22
Department for Transport|Department for Transport|14.06.2012|Computer equipment|Business Transformation|COMPUTACENTER|2000005485|418.08
Department for Transport|Department for Transport|19.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000005739|8923.2
Department for Transport|Department for Transport|19.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000005739|1416
Department for Transport|Department for Transport|22.06.2012|Computer equipment|Business Transformation|DELL COMPUTER|2000006006|5049.22
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006172|13795.38
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006172|1124.35
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006172|-1566.54
Department for Transport|Department for Transport|26.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006172|31320
Department for Transport|Department for Transport|27.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006457|2647.5
Department for Transport|Department for Transport|27.06.2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000006457|749.57
Department for Transport|Department for Transport|12.06.2012|Rent - L&B (non-PFI)|Business Transformation|SAVILLS COMMERCIAL LTD|2000005085|97839
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|42.3
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|3258.04
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|11.7
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|2683.53
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|993.37
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005493|0.9
Department for Transport|Department for Transport|21.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005899|53.4
Department for Transport|Department for Transport|21.06.2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000005899|4837.35
Department for Transport|Department for Transport|14.06.2012|Travel Expenses Overseas|Centrally held prog|CAPITA BUSINESS TRAVEL|2000005491|11862.22
Department for Transport|Department for Transport|21.06.2012|Purchasing Card Charges|Centrally held prog|BARCLAYS BANK PLC|2000005874|31897.94
Department for Transport|Department for Transport|21.06.2012|Purchasing Card Charges|Centrally held prog|BARCLAYS BANK PLC|2000005874|2186.07
Department for Transport|Department for Transport|01.06.2012|Agency Staff Costs|Commercial & Technical Services|CAMBRIDGE ECONOMIC POLICY ASSOC LTD|2000004695|6598.8
Department for Transport|Department for Transport|13.06.2012|Agency Staff Costs|Commercial & Technical Services|CAMBRIDGE ECONOMIC POLICY ASSOC LTD|2000005156|6598.8
Department for Transport|Department for Transport|28.06.2012|Agency Staff Costs|Commercial & Technical Services|PRICEWATERHOUSECOOPERS LLP|2000006503|10812.8
Department for Transport|Department for Transport|11.06.2012|Computer Consumables|Commercial & Technical Services|SUPPLIES TEAM|2000005037|819.78
Department for Transport|Department for Transport|14.06.2012|Agency Staff Costs|Commercial & Technical Services|TRANSPORT RESEARCH LABORATORY|2000005484|10771.2
Department for Transport|Department for Transport|14.06.2012|Agency Staff Costs|Commercial & Technical Services|TRANSPORT RESEARCH LABORATORY|2000005484|0.96
Department for Transport|Department for Transport|21.06.2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000005875|11030
Department for Transport|Department for Transport|21.06.2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000005875|1350
Department for Transport|Department for Transport|14.06.2012|Agency Staff Costs|Commercial & Technical Services|TRANSPORT RESEARCH LABORATORY|2000005484|6020.1
Department for Transport|Department for Transport|14.06.2012|Agency Staff Costs|Commercial & Technical Services|TRANSPORT RESEARCH LABORATORY|2000005484|0.1
Department for Transport|Department for Transport|01.06.2012|Medals|Corporate Director's Officer|WORCESTERSHIRE MEDAL SERVICE LTD|2000004706|3206.4
Department for Transport|Department for Transport|28.06.2012|Medals|Corporate Director's Officer|WORCESTERSHIRE MEDAL SERVICE LTD|2000006518|43286.4
Department for Transport|Department for Transport|20.06.2012|Services provided by OGDs|Corporate Director's Officer|COMMUNITIES AND LOCAL GOVERNMENT|2000005781|1347.6
Department for Transport|Department for Transport|22.06.2012|Support Services|Corporate Director's Officer|COMMUNITIES AND LOCAL GOVERNMENT|2000006021|25925.1
Department for Transport|Department for Transport|22.06.2012|Support Services|Corporate Director's Officer|COMMUNITIES AND LOCAL GOVERNMENT|2000006021|27
Department for Transport|Department for Transport|07.06.2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000004873|3348
Department for Transport|Department for Transport|07.06.2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000004873|2529.6
Department for Transport|Department for Transport|29.06.2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000006575|2306.4
Department for Transport|Department for Transport|29.06.2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000006575|3552.66
Department for Transport|Department for Transport|11.06.2012|Grant in Aid to NDPBs|DASH|HS2|2000005056|9000000
Department for Transport|Department for Transport|28.06.2012|Capital Grant to Priv Sector - Companies|DASH|EVERSHEDS LLP|2000006516|227500
Department for Transport|Department for Transport|28.06.2012|Capital Grant to Priv Sector - Companies|DASH|EVERSHEDS LLP|2000006516|1097500
Department for Transport|Department for Transport|27.06.2012|Curr Grant to Priv Sect-Persons & NPISH|DASH|AEA TECHNOLOGY - ENVIRONMENT|2000006458|44000
Department for Transport|Department for Transport|22.06.2012|Research|DASH|PRICEWATERHOUSECOOPERS LLP|2000006002|46000
Department for Transport|Department for Transport|11.06.2012|Transport Consultancy|DASH|SINCLAIR KNIGHT MERZ (EUROPE) LTD|2000005054|9409
Department for Transport|Department for Transport|22.06.2012|Machinery Rental|General Counsel's Office|DANWOOD GROUP LTD|2000005997|183.52
Department for Transport|Department for Transport|22.06.2012|Machinery Rental|General Counsel's Office|DANWOOD GROUP LTD|2000005997|222.51
Department for Transport|Department for Transport|25.06.2012|IT Services  Running Costs|General Counsel's Office|EVOLVE BUSINESS CONSULTANCY LTD|2000006084|3138
Department for Transport|Department for Transport|21.06.2012|Support Services|General Counsel's Office|TREASURY SOLICITOR|2000005906|25.8
Department for Transport|Department for Transport|21.06.2012|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000005906|654
Department for Transport|Department for Transport|28.06.2012|Support Services|General Counsel's Office|TREASURY SOLICITOR|2000006519|609.44
Department for Transport|Department for Transport|11.06.2012|Legal Consultancy|General Counsel's Office|MISS SAMANTHA BROADFOOT|2000005059|5218.77
Department for Transport|Department for Transport|11.06.2012|Legal Consultancy|General Counsel's Office|MR ROB WILLIAMS|2000005061|2126.66
Department for Transport|Department for Transport|21.06.2012|Legal Consultancy|General Counsel's Office|MR ROB WILLIAMS|2000005904|526.67
Department for Transport|Department for Transport|21.06.2012|Legal Consultancy|General Counsel's Office|MR ROB WILLIAMS|2000005904|2126.66
Department for Transport|Department for Transport|21.06.2012|Legal Consultancy|General Counsel's Office|MR ROB WILLIAMS|2000005904|-2126.66
Department for Transport|Department for Transport|21.06.2012|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000005906|62456.75
Department for Transport|Department for Transport|28.06.2012|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000006519|4656.61
Department for Transport|Department for Transport|07.06.2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000004891|1098.9
Department for Transport|Department for Transport|13.06.2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000005180|1465.2
Department for Transport|Department for Transport|13.06.2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000005180|1318.68
Department for Transport|Department for Transport|19.06.2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000005740|732.6
Department for Transport|Department for Transport|22.06.2012|Agency Staff Costs|General Counsel's Office|SPRING TECHNOLOGY LTD  ALSO T/A|2000006013|1318.68
Department for Transport|Department for Transport|11.06.2012|Recruitment|General Counsel's Office|TMP UK LTD|2000005035|2020
Department for Transport|Department for Transport|13.06.2012|Machinery Rental|General Counsel's Office|DANWOOD GROUP LTD|2000005157|-540.03
Department for Transport|Department for Transport|13.06.2012|Machinery Rental|General Counsel's Office|DANWOOD GROUP LTD|2000005157|540.03
Department for Transport|Department for Transport|13.06.2012|Machinery Rental|General Counsel's Office|DANWOOD GROUP LTD|2000005157|540.03
Department for Transport|Department for Transport|25.06.2012|Stationery (Non-stock)|General Counsel's Office|OFFICE DEPOT UK LIMITED|2000006075|5.4
Department for Transport|Department for Transport|25.06.2012|Stationery (Non-stock)|General Counsel's Office|OFFICE DEPOT UK LIMITED|2000006075|5.21
Department for Transport|Department for Transport|25.06.2012|Stationery (Non-stock)|General Counsel's Office|OFFICE DEPOT UK LIMITED|2000006075|588
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|515.38
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|196.25
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|413.1
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|275.4
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|413.1
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|98.12
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|137.7
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|137.7
Department for Transport|Department for Transport|25.06.2012|Computer Consumables|General Counsel's Office|SUPPLIES TEAM|2000006076|137.7
Department for Transport|Department for Transport|27.06.2012|Training|General Counsel's Office|BPP PROFESSIONAL EDUCATION LTD|2000006433|504
Department for Transport|Department for Transport|29.06.2012|Research|Greener Transport & International|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000006578|1742
Department for Transport|Department for Transport|20.06.2012|Property Maintenance|Greener Transport & International|DANWOOD GROUP LTD|2000005793|740.12
Department for Transport|Department for Transport|22.06.2012|Curr Grant to Priv Sect-Persons & NPISH|Greener Transport & International|ENERGY SAVING TRUST|2000006009|60000
Department for Transport|Department for Transport|07.06.2012|Research|Greener Transport & International|AEA TECHNOLOGY PLC|2000004874|5953.1
Department for Transport|Department for Transport|18.06.2012|Training|Greener Transport & International|CORINNE GAUTIER-CAPES|2000005646|584
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|THE COLT CAR COMPANY LTD|2000005643|40000
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|NISSAN MOTOR GB LTD|2000005644|250000
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|RENAULT|2000005650|144055.2
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|CHEVROLET UK|2000005653|65000
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|CITROEN AUTOMOBILES UK LTD|2000005647|10000
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|VAUXHALL MOTORS|2000005651|560000
Department for Transport|Department for Transport|18.06.2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|PEUGEOT MOTOR COMPANY|2000005648|30000
Department for Transport|Department for Transport|27.06.2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000006460|30731.4
Department for Transport|Department for Transport|27.06.2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000006460|18974.4
Department for Transport|Department for Transport|28.06.2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000006514|42369.6
Department for Transport|Department for Transport|18.06.2012|Capital Grants to Local Authorities|Greener Transport & International|MILTON KEYNES BC|2000005626|98571
Department for Transport|Department for Transport|18.06.2012|Capital Grants to Local Authorities|Greener Transport & International|TRANSPORT FOR LONDON|2000005639|414428.58
Department for Transport|Department for Transport|14.06.2012|Capital Grants to Local Authorities|Greener Transport & International|MILTON KEYNES BC|8100002268|98571.01
Department for Transport|Department for Transport|18.06.2012|Capital Grants to Local Authorities|Greener Transport & International|EVALU8 TRANSPORT INNOVATIONS LTD|2000005649|129877
Department for Transport|Department for Transport|20.06.2012|Capital Grants to Local Authorities|Greener Transport & International|CHARGE YOUR CAR|2000005818|194928.2
Department for Transport|Department for Transport|20.06.2012|Research|Greener Transport & International|ECONOMIC & SOCIAL RESEARCH CNCL|2000005782|421.64
Department for Transport|Department for Transport|20.06.2012|Research|Greener Transport & International|ECONOMIC & SOCIAL RESEARCH CNCL|2000005782|10540.89
Department for Transport|Department for Transport|14.06.2012|Research|Greener Transport & International|NATURAL ENV RESEARCH COUNCIL|2000005505|20000
Department for Transport|Department for Transport|11.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005051|24.6
Department for Transport|Department for Transport|11.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005051|2750.77
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005493|1414.27
Department for Transport|Department for Transport|14.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005493|1.8
Department for Transport|Department for Transport|21.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005899|15.6
Department for Transport|Department for Transport|21.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000005899|4534.91
Department for Transport|Department for Transport|27.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000006456|3.6
Department for Transport|Department for Transport|27.06.2012|Travel Expenses UK|Group Finance|CARLSON WAGONLIT TRAVEL|2000006456|3219.09
Department for Transport|Department for Transport|11.06.2012|Cars Fuel|Group Finance|ENTERPRISE RENT-A-CAR|2000005058|16118.76
