DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW PRESTON|ARVAL|301381|520.56|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CARLISLE|ARVAL|301381|121.33|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW BLACKPOOL|ARVAL|301381|192.5|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW LANCASTER|ARVAL|301381|128.09|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW WIGAN|ARVAL|301381|183.06|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW DOGS|ARVAL|301381|737.38|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OPERATIONS|ARVAL|301381|341.57|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW MOTORCYCLE UNIT|ARVAL|301381|111.06|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU EAST|ARVAL|301381|86.59|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU WEST|ARVAL|301381|237.36|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU CENTRAL|ARVAL|301381|175.62|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW REACTIVE UNIT|ARVAL|301381|158.4|NW SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CHESTER|ARVAL|301381|185.15|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CREWE|ARVAL|301381|271.35|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW LIVERPOOL|ARVAL|301381|1514.81|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|CENTRAL OPERATIONS AND EVENTS|ARVAL|301381|67.98|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|OPERATIONS MANAGEMENT|ARVAL|301381|43.9|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|COUNTER TERRORISM|ARVAL|301381|6802.88|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FHQ TRAINING CENTRE DOGS|ARVAL|301381|703.61|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC CID|ARVAL|301381|1139.25|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC CAMERA ENFORCEMENT|ARVAL|301381|1014.23|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC SCHOOLS LIAISON|ARVAL|301381|166.04|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC AREA COMMAND|ARVAL|301381|595.75|Scot Command Sector|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC EDINBURGH STAFF COSTS|ARVAL|301381|618.17|Scot East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC ABERDEEN STAFF COSTS|ARVAL|301381|780.14|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC DUNDEE STAFF COSTS|ARVAL|301381|202.91|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC DOGS|ARVAL|301381|198.9|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC OP SUPPORT PLANNING|ARVAL|301381|193.89|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC OPERATIONAL SUPPORT UNIT 2|ARVAL|301381|855.19|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC GLASGOW STAFF COSTS|ARVAL|301381|899.35|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC KILWINNING STAFF COSTS|ARVAL|301381|199.27|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC PAISLEY STAFF COSTS|ARVAL|301381|83.5|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CID|ARVAL|301381|427.07|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN A.I.B|ARVAL|301381|530.64|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NETWORK RAIL CABLE TEAM|ARVAL|301381|186.89|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN AREA COMMAND STAFF COSTS|ARVAL|301381|146.29|WW Command Sector|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SECTOR COMMAND 2|ARVAL|301381|144.25|Ww East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BIRMINGHAM STAFF COSTS|ARVAL|301381|925.97|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN WOLVERHAMPTON STAFF COSTS|ARVAL|301381|209.6|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN COVENTRY STAFF COSTS|ARVAL|301381|183.47|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BRISTOL T M STAFF COSTS|ARVAL|301381|876.98|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN PLYMOUTH STAFF COSTS|ARVAL|301381|319.14|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN GLOUCESTER STAFF COSTS|ARVAL|301381|253.66|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN EXETER STAFF COSTS|ARVAL|301381|451.12|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN TRURO STAFF COSTS|ARVAL|301381|108.95|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN DOGS|ARVAL|301381|674.98|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SPECIAL CONSTABLES|ARVAL|301381|115.46|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN OPERATIONS|ARVAL|301381|309.37|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN OP SUPPORT PLANNING|ARVAL|301381|698.86|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PRO-ACTIVE CRIME TEAM|ARVAL|301381|155.01|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SHREWSBURY STAFF COSTS|ARVAL|301381|487.99|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BANGOR STAFF COSTS|ARVAL|301381|519.81|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CARMARTHEN STAFF COSTS|ARVAL|301381|165.12|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CARDIFF STAFF COSTS|ARVAL|301381|824.14|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SWANSEA STAFF COSTS|ARVAL|301381|213.42|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN NEWPORT STAFF COSTS|ARVAL|301381|183.22|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SUPPORT SERVICES|ARVAL|301381|290.61|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|302614|1588.14|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS FHQ FIB|ARVAL|302614|59.19|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|302614|345.21|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|302614|113.76|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS FHQ FIB|ARVAL|302621|60.18|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NATIONAL METAL THEFTCRIME UNIT|ARVAL|302621|92.35|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS MIU|ARVAL|302621|770.87|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|B4 - NATIONAL CRIME TEAM|ARVAL|302621|48.62|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|REAL TIME INTEL|ARVAL|302621|153|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FIREARMS CAPABILITY|ARVAL|302621|62.96|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FHQ SCENES OF CRIME|ARVAL|302621|3366.89|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|CHIEF CONSTABLE|ARVAL|302621|148.6|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FHQ PROFESSIONAL STDS UNIT|ARVAL|302621|74.8|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FHQ VEHICLE FLEET MANAGER|ARVAL|302621|25.02|FINANCE & CORPORATE SERVICES|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN FINANCE|ARVAL|302621|113.34|LN AREA COMMAND SECTOR|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN INNER LONDON CID|ARVAL|302621|267.5|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN AREA CRIME UNIT|ARVAL|302621|324.12|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN OUTER LONDON CID|ARVAL|302621|339.74|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN EBBSFLEET|ARVAL|302621|365.35|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN ST PANCRAS STAFF COSTS|ARVAL|302621|227.02|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN CAMBRIDGE STAFF COSTS|ARVAL|302621|326.57|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN NORWICH STAFF COSTS|ARVAL|302621|917.95|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN L'POOL ST STAFF COSTS|ARVAL|302621|177.79|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN SOUTHEND STAFF COSTS|ARVAL|302621|623.12|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN COLCHESTER STAFF COSTS|ARVAL|302621|243.14|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN PETERBOROUGH STAFF COSTS|ARVAL|302621|178.76|LN East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN DOGS|ARVAL|302621|105.97|LN Operations|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN OPERATIONS|ARVAL|302621|3450.01|LN Operations|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN OPERATIONAL SUPPORT UNIT|ARVAL|302621|72.44|LN Operations|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN AIB|ARVAL|302621|296.14|LN TASKING & CO-ORDINATING|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN LONDON OVERGROUND - LOROL|ARVAL|302621|121.32|LN TFL FUNDED|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN OXFORD|ARVAL|302621|436.59|LN West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN EUSTON STAFF COSTS|ARVAL|302621|405.24|LN West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN PADDINGTON STAFF COSTS|ARVAL|302621|226.69|LN West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN MILTON KEYNES STAFF COSTS|ARVAL|302621|533.56|LN West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LN WCML MOTORCYCLE TEAM|ARVAL|302621|1091.62|LN West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS BROMLEY NPT|ARVAL|302621|173.48|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS INNER LONDON TEAM 1|ARVAL|302621|507.32|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS INNER LONDON TEAM 4|ARVAL|302621|68.32|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS INNER LONDON TEAM 5|ARVAL|302621|58.35|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CLAPHAM JUNCTION NPT|ARVAL|302621|338.54|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS NORWOOD JUNCTION NPT|ARVAL|302621|144.32|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS TRAVELSAFE|ARVAL|302621|75|London South Inner London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|Lond Stl AIB / FIO|ARVAL|302621|171.79|Lond Stl AIB / FIO|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CROYDEN - BORIS 50|ARVAL|302621|136.23|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS GUILDFORD STAFF COSTS|ARVAL|302621|53.59|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS SOUTHAMPTON STAFF COSTS|ARVAL|302621|462.72|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS PORTSMOUTH STAFF COSTS|ARVAL|302621|305.28|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS BOURNEMOUTH STAFF COSTS|ARVAL|302621|181.66|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS ASHFORD STAFF COSTS|ARVAL|302621|1190.86|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CROYDON STAFF COSTS|ARVAL|302621|409.8|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS BRIGHTON STAFF COSTS|ARVAL|302621|721.96|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CROYDON TRAM. STAFF COSTS|ARVAL|302621|183.51|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WEST KENT SECTOR|ARVAL|302621|1233.97|LS Outer London|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS AREA COMMAND|ARVAL|302621|56.66|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS OPERATIONS|ARVAL|302621|3711.97|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS TASKING UNIT|ARVAL|302621|241.34|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS MOTORCYCLE UNIT|ARVAL|302621|312.02|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS OP SUPPORT PLANNING|ARVAL|302621|74.68|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS OPERATIONAL SUPPORT UNIT 2|ARVAL|302621|104.26|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CID|ARVAL|302621|133.86|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS CAT (CBT)|ARVAL|302621|84.27|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS A.I.B|ARVAL|302621|502.46|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|LS ROBBERY SQUAD|ARVAL|302621|224.99|LS Total Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE CID|ARVAL|302621|612.72|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE A.I.B|ARVAL|302621|380.36|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE SECTOR COMMAND CID|ARVAL|302621|302.59|NE Command Sector|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE AREA COMMAND|ARVAL|302621|595.85|NE Command Sector|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE CABLE TEAM|ARVAL|302621|601.29|NE Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE LEICESTER|ARVAL|302621|105.96|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE NOTTINGHAM|ARVAL|302621|1429.64|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE LEEDS STAFF COSTS|ARVAL|302621|813.1|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE BRADFORD STAFF COSTS|ARVAL|302621|192.94|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE METRO TRANSPORT SYSTEMS|ARVAL|302621|382.53|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE NEWCASTLE STAFF COSTS|ARVAL|302621|500.35|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE DARLINGTON STAFF COSTS|ARVAL|302621|269.98|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE M'BROUGH STAFF COSTS|ARVAL|302621|180.49|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE YORK STAFF COSTS|ARVAL|302621|146.94|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE DONCASTER STAFF COSTS|ARVAL|302621|273.53|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE SHEFFIELD STAFF COSTS|ARVAL|302621|401.1|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE HULL STAFF COSTS|ARVAL|302621|166.8|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE GRIMSBY STAFF COSTS|ARVAL|302621|129.13|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE LINCOLN STAFF COSTS|ARVAL|302621|330.01|NE South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE DOGS|ARVAL|302621|278.44|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE OPERATIONS|ARVAL|302621|958.96|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE MOTORCYCLE UNIT|ARVAL|302621|116.42|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT PLANNING|ARVAL|302621|80.43|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT 1|ARVAL|302621|196.19|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT 2|ARVAL|302621|144.54|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NE OPS SUPPORT 3 DERBY|ARVAL|302621|67|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW A.I.B|ARVAL|302621|69.55|NW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|302621|259.2|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW MANCHESTER|ARVAL|302621|1708.33|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW PRESTON|ARVAL|302621|594.95|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CARLISLE|ARVAL|302621|140.01|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW BLACKPOOL|ARVAL|302621|206.57|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW LANCASTER|ARVAL|302621|185.08|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW WIGAN|ARVAL|302621|378.47|NW East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW DOGS|ARVAL|302621|498.36|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OPERATIONS|ARVAL|302621|420.1|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW MOTORCYCLE UNIT|ARVAL|302621|160.66|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU EAST|ARVAL|302621|240.54|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU WEST|ARVAL|302621|77.81|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW OSU CENTRAL|ARVAL|302621|188.24|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW REACTIVE UNIT|ARVAL|302621|252.42|NW SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CHESTER|ARVAL|302621|144.85|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW CREWE|ARVAL|302621|390.33|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW LIVERPOOL|ARVAL|302621|1520.88|NW West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|CENTRAL OPERATIONS AND EVENTS|ARVAL|302621|97.98|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|OPERATIONS MANAGEMENT|ARVAL|302621|29.44|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|COUNTER TERRORISM|ARVAL|302621|7168.45|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|ACC TERRITORIAL POLICING|ARVAL|302621|68.55|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NEIGHBRHOOD POLICE & PRTNRSHP|ARVAL|302621|141.24|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|REGIONAL TRAINER OUTER LONDON|ARVAL|302621|15.57|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|FHQ TRAINING CENTRE DOGS|ARVAL|302621|762.64|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC CID|ARVAL|302621|944.49|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC CAMERA ENFORCEMENT|ARVAL|302621|1064.49|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC SCHOOLS LIAISON|ARVAL|302621|265.25|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC AREA COMMAND|ARVAL|302621|703.2|Scot Command Sector|SN5 6PE
