DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Northampton|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Avonmouth|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Workington|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Wolverhampton|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Stoke|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Southampton|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Shrewsbury|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Newton Stewart|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Newcastle|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Livingston|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Leeds|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Doncaster|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Chelmsford|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Canterbury|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Beverley|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|600.72|VOSAPO13615,Ground Maintenance at Lancing GVTS|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Walton|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Sheffield|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Redruth|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Portree|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Llantrisant|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Leighton Buzzard|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Kirkham|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Hereford|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Hastings|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Gillingham|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Charlesfield|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Bishopbriggs|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|134.08|VOSAPO13615,L8 Monitoring and Sampling at Berwick|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|POST OFFICE LTD|945930|3888|CASH COLLECTION SERVICE|BL4 9XX
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Darlington - Line Charge - Contract PP024029|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Bromborough - Line Charge - Contract PP017429|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Wrexham - Line Charge - Contract PP017317|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Wolverhampton - Line Charge - Contract 1000053596|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Walton - Line Charge - Contract PP072287|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Livingston - Line Charge - Contract 1000266639|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Haverfordwest - Line Charge - Contract 1000261259|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|116.22|VOSAPO15485,Edmonton - Line Charge - Contract PP079764|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|75.79|VOSAPO15485,Bishopbriggs - Line Charge - Contract N07004|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|84.43|VOSAPO15485,Yeading - Line Charge - Contract N18107|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Wolverhampton - Line Charge - Contract PP025884|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Norwich - Line Charge - Contract PP031118|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|81.48|VOSAPO15485,Leicester - Line Charge - Contract A4101369|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Charlesfield - Line Charge - Contract 1000272556|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|75|VOSAPO15485,Eastbourne - Line Charge - Contract 1000454041|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Southampton (Northam) - Line Charge - Contract 1000271093|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Milnthorpe - Line Charge - Contract PP017322|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Belvedere - Line Charge - Contract 1000344014|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Southampton (Botley) - Line Charge - Contract PP001083|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Pontypool - Line Charge - Contract PP005500|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Llantrisant - Line Charge - Contract PP005515|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Leeds - Line Charge - Contract 1000321636|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Kirkcaldy - Line Charge - Contract 1000270555|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Guildford - Line Charge - Contract PP001244|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|59.1|VOSAPO15485,Exeter - Line Charge - Contract PP005276|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Derby - Line Charge - Contract PP031498|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Bicester - Line Charge - Contract PP001282|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Cowes - Line Charge - Contract PP096831|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|96.02|VOSAPO15485,Exeter - Line Charge - Contract 1000195617|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Gillingham - Line Charge - Contract 1000293632|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Hastings - Line Charge - Contract PP069815|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Nottingham - Line Charge - Contract PP031213|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|71.86|VOSAPO15485,Aberystwyth - Line Charge - Contract 1000261269|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Canterbury - Line Charge - Contract PP079649|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Doncaster - Line Charge - Contract PP072278|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Grantham - Line Charge - Contract PP031215|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Plymouth - Line Charge - Contract PP005312|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|67.45|VOSAPO15485,Grimsby - Line Charge - Contract PP072270|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Poole - Line Charge - Contract PP002383|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|138.14|VOSAPO15485,Salisbury - Line Charge - Contract PP002385|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|65.23|VOSAPO15485,Purfleet - Line Charge - Contract PP079763|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|52.15|VOSAPO15485,Peterborough - Line Charge - Contract PP031117|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|75|VOSAPO15485,Leighton Buzzard - Line Charge - Contract PP013118|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Ipswich - Line Charge - Contract PP079178|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.5|VOSAPO15485,Inverness - Line Charge - Contract PP017352|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|59.1|VOSAPO15485,Calne - Line Charge - Contract PP005531|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|68.54|VOSAPO15485,Berwick - Line Charge - Contract 1000274162|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|433.49|VOSAPO15485,Yeading - Line Charge - Contract 1000279993|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|66.76|VOSAPO15485,Sheffield - Line Charge - Contract PP072280|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|945945|64.57|VOSAPO15485,Scarborough - Line Charge - Contract PP072275|M40 4BH
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|NEWTECH ELECTRICALl LTD (CIS)|945953|1098|VOSAPO15140,VIC building light repairs - Gillingham|BN11 2BW
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|FERNMAC LIMITED|945954|2618.33|VOSAPO14828,Tarmac patch repairs - Guildford (30sqm in 18 areas)|NG16 1LA
Department for Transport|VOSA|28/05/2014|Accommodation|Finance Estates and Performance|HAG SHUTTERS AND GRILLES LTD (CIS)|945956|1539.97|VOSAPO14484,Replacement remote sensor unit for the electric gates at Ashford Weighbridge Site and 25 remote key fobs.|BS5 7UY
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|1066.88|VOSAPO13615,Cleaning at Lancing GVTS|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|805.16|VOSAPO13615,Cleaning at Grimsby GVTS|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|2461.3|VOSAPO13615,Cleaning at Berkeley House Training|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|9683.3|VOSAPO13615,Cleaning at Berkeley House|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|4234.78|VOSAPO13615,Security Costs at Berkeley House Training|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|353.2|VOSAPO13615,Cleaning at Withy Patch|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|11657.76|VOSAPO13615,Security Costs at Berkeley House|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation |Finance Estates and Performance|INTERSERVE (FACILITIES MANAGEMENT) LTD|933324|1099.36|VOSAPO13615,Cleaning at Bishopbriggs GVTS|BS32 4NH
Department for Transport|VOSA|28/05/2014|Accommodation ||NOVUS PROPERTY SOLUTIONS LTD|945564|10457.86|PARTITION WORKS @ CHADDERTON - NGT OFFICE|ST4 9JA
Department for Transport|VOSA|28/05/2014|MOT Computerisation|Chief Information Officer|NCC SERVICES LIMITED|945583|1410|ESCROW AGREEMENT 33781 LICENCE RENEWAL COMMENCING JUL 14|M1 7EF
Department for Transport|VOSA|28/05/2014|Postage and Stationery|Office of the Traffic Commissioners and Licensing|PITNEY BOWES|945924|1000|FRANKING MACHINE POSTAGE|CM19 5DQ
Department for Transport|VOSA|28/05/2014|Postage and Stationery|Vehicle Testing|NEOPOST LTD|945558|500|FRANKING MACHINE TOP UP|RM1 2AR
Department for Transport|VOSA|28/05/2014|Rent|Finance Estates and Performance|MJ MAPP LIMITED|945567|1018.67|SERVICE CHARGE @ WATFORD VIC 24/06/14-28/09/14|W1W 5QZ
Department for Transport|VOSA|28/05/2014|Rent|Finance Estates and Performance|DVLA|945566|42825|RENT @ NORTHLEIGH HOUSE 25/03/14-23/06/14|SA7 0EA
Department for Transport|VOSA|28/05/2014|Telecommunication|Chief Information Officer|INCOM TELECOMMUNICATIONS|945581|533.23|ALPHACOM A200 WHITE TELEPHONE HEADSET X 5|M17 1WD
Department for Transport|VOSA|28/05/2014|Training|Human Resources|THE INSTITUTE OF THE MOTOR INDUSTRY|945579|3080|Training|SG13 8PQ
Department for Transport|VOSA|28/05/2014|Training|Human Resources|THE INSTITUTE OF THE MOTOR INDUSTRY|945580|750|Training|SG13 8PQ
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|BANNER BUSINESS SUPPLIES LTD|945958|701.75|CONFIDENTIAL ON-SITE SHREDDING LEEDS|NR3 1PD
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|BANNER BUSINESS SUPPLIES LTD|945961|1104.3|CONFIDENTIAL ON-SITE SHREDDING LEEDS|NR3 1PD
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|BANNER BUSINESS SUPPLIES LTD|945962|840.6|CONFIDENTIAL ON-SITE SHREDDING LEEDS|NR3 1PD
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|MAXWELLTOWN ROOFING SERVICES LTD|945973|3750|MISC187/13-14 - REPLACE 30 ROOF SHEETS @ NEWTON STEWART|DG2 0JE
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|MEADOW LANDSCAPES|946001|1068|PLANTING TO ROOF GARDEN @ BH|BS10 6PF
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|GREENSTAR CLEANERS LTD|946349|204|VOSAPO15288,Cut the grass in the main compound trim the lower compound clearing of the gutters & weed spray. As per email from xxxxxx dated 12/05/2014.|RH10 9PY
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|ESK PAVING & INTERIOR SERVICES (CIS)|946351|1880|RE-LINING WORKS @ WORKINGTON|CA6 5UJ
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|CSS SUSSEX|946376|2340|VOSAPO12421,Guildford GVTS. Construction of retaining wall by entrance.|BN3 7ES
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|CSS SUSSEX|946376|692.16|VOSAPO13933,Guildford. Additional works to retaining wall at main entrance. Identified during pre-start meeting. Works to be completed by end of March 2014|BN3 7ES
Department for Transport|VOSA|29/05/2014|Accommodation|Finance Estates and Performance|AGGREGATE INDUSTRIES UK LTD T/A SPADEOAK|946383|1872|VOSAPO14875,Pedestrian tarmac pothole repairs - Yeading|HP10 0PD
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|CORONA ENERGY|945979|5742.82|GAS BILL ALL SITES APR 14|WD17 1JW
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|ELEMENT UK LIMITED|945989|513|OFFICE CLEANING @ GUILDFORD APR 14|SE14 5RW
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|ELEMENT UK LIMITED|945990|513|OFFICE CLEANING @ GUILDFORD MAY 14|SE14 5RW
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|G4S FIRE AND SECURITY SYSTEMS (UK)|945994|1368|ACCESS CONTROL SYSTEM PROXIMITY CARDS FOR NORTHLEIGH HOUSE|GL20 8UQ
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|GREENSTAR CLEANERS LTD|946349|684|VOSAPO14532,Cleaning at VOSA weighbridge site Leatherhead|RH10 9PY
Department for Transport|VOSA|29/05/2014|Accommodation |Finance Estates and Performance|TOTAL CLEAN (MIDLANDS) LTD|946368|1144.16|VOSAPO13673,Cleaning at Wolverhampton GVTS|WV10 7NJ
Department for Transport|VOSA|29/05/2014|Capital Expenditure - Computer Hardware|Finance Estates and Performance|VYSIONICS ITS LIMITED (CIS)|946359|878.4|VOSAPO15370,Unforseen costs for Vysionics to have site induction training as mandated by Highways Agency|GU16 7SG
Department for Transport|VOSA|29/05/2014|Capital Expenditure - Rented Property Improvements|Finance Estates and Performance|VEALE WASBROUGH VIZARDS LLP|946388|5000|B WILSON - CONTRIBUTION TOWARDS COUNCIL LEGAL COSTS @ TORMARTON|BS1 5WS
Department for Transport|VOSA|29/05/2014|Computer Costs|Chief Information Officer|COMPUTACENTER UK LTD|946374|1188.94|VOSAPO15335,NETGEAR ProSafe Dual Band Wireless-N Access Point|AL10 9TW
Department for Transport|VOSA|29/05/2014|Computer Costs|Chief Information Officer|COMPUTACENTER UK LTD|946374|748.51|VOSAPO15335,NETGEAR ProSafe FS728TP 24 Port 10/100 Smart Switch|AL10 9TW
Department for Transport|VOSA|29/05/2014|Computer Costs|Chief Information Officer|COMPUTACENTER UK LTD|946374|413.71|VOSAPO15335,NETGEAR ProSafe 16-AP wireless managemet system|AL10 9TW
Department for Transport|VOSA|29/05/2014|Construction Industry Tax|Finance Estates and Performance|ESK PAVING & INTERIOR SERVICES (CIS)|946351|-320|RE-LINING WORKS @ WORKINGTON|CA6 5UJ
Department for Transport|VOSA|29/05/2014|Health and Safety|Chief Executive|OSMOND GROUP LIMITED|946382|74|VOSAPO14812,Shipping Cost|BH21 7SE
Department for Transport|VOSA|29/05/2014|Health and Safety|Chief Executive|OSMOND GROUP LIMITED|946382|14.8|VOSAPO14812,Value Added Tax - line level|BH21 7SE
Department for Transport|VOSA|29/05/2014|Health and Safety|Chief Executive|OSMOND GROUP LIMITED|946382|58.4|VOSAPO14812,Pump up lower back support for BMA chair|BH21 7SE
Department for Transport|VOSA|29/05/2014|Health and Safety|Chief Executive|OSMOND GROUP LIMITED|946382|959.21|VOSAPO14812,Axia Plus High Back Chair with 8N arms|BH21 7SE
Department for Transport|VOSA|29/05/2014|Major Maintenance|Finance Estates and Performance|HARPER MACLEOD LLP|945995|849.6|PROFESSIONAL FEES FOR EXTENSION LEASE @ KIRKWALL|G1 3PE
Department for Transport|VOSA|29/05/2014|Office Machinery|Finance Estates and Performance|PIERCE MANAGEMENT SERVICES LTD|945965|900|WSM FOR WINDOWS SUPPORT CONTRACT - 17/05/14-16/05/15|OX7 5BJ
Department for Transport|VOSA|29/05/2014|Postage and Stationery|Finance Estates and Performance|ROYAL MAIL|946004|944.4|WEEKDAY COLLECTION FEE|S49 1HQ
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|I.M MURRAY ENGINEERING LIMITED|946389|805.2|EMERGENCY REPAIR TO DOOR @ STORNOWAY|HS2 0AN
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|LONDON BOROUGH OF ENFIELD|946394|63.7|WASTE COLLECTION @ EDMONTON 01/04/14-31/03/15|EN1 3XW
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|CONTAINERS DIRECT|946405|1482|NEW STORAGE CONTAINER @ EWLOE WB|L33 7TJ
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|OMEGA RED GROUP LTD|946781|1700.15|VOSAPO14779,Lightning protection remedial work - Grantham (locate missing inspection pits locate missing electrodes install copper earth mats disconnect eath tape electrode)|NG6 8WA
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|79.98|VOSAPO15486,Livingston - Rental and Maintenance - Contract 1000266639|M40 4BH
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|108.65|VOSAPO15486,Hastings - Rental and Maintenance - Contract PP069815|M40 4BH
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|79.28|VOSAPO15486,Exeter - Rental and Maintenance - Contract 1000195617|M40 4BH
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|137.32|VOSAPO15486,Doncaster - Rental and Maintenance - Contract PP072278|M40 4BH
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|24.07|VOSAPO15486,Bicester - Rental and Miantenance - Contract 1000014439|M40 4BH
Department for Transport|VOSA|30/05/2014|Accommodation|Finance Estates and Performance|ADT FIRE & SECURITY PLC|946793|69.37|VOSAPO15486,South Molton - Rental and Maintenance - Contract 1000381262|M40 4BH
