DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Highways Agency|25/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|464114|-35001.1
Department for Transport|Highways Agency|25/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468265|-74264.52
Department for Transport|Highways Agency|25/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468319|-259.01
Department for Transport|Highways Agency|25/06/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|474618|2693970.51
Department for Transport|Highways Agency|25/06/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|ROAD MANAGEMENT SERVICES (PETERBOROUGH) LTD|474665|1846316.96
Department for Transport|Highways Agency|25/06/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|UK HIGHWAYS M40 LTD|474667|2060033
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|ATKINS LTD|474730|349217.08
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN LIMITED|474694|1597192.9
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|471801|-35286.81
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|471802|-11523.68
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|461993|-4257.8
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|463049|-21174.81
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|468343|-1695.46
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470855|-21037.02
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468265|-3166.71
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|471814|-47165.17
Department for Transport|Highways Agency|25/06/2010|TA Cost AUC - Programme|NETWORK SERVICES DIRECTORATE|INTERROUTE|471814|-870.06
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|471801|-23.34
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|461999|-9066.03
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|463057|-17221.46
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|468353|-37391
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470872|-124867
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|464112|-52829.87
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468265|-114106.67
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468319|-32280.02
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|468322|-20844.54
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|471814|-36285.9
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|462000|-3574.29
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|468357|-6162.65
Department for Transport|Highways Agency|25/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|471814|-501.53
Department for Transport|Highways Agency|25/06/2010|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|471817|-6617.08
Department for Transport|Highways Agency|28/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|471962|-26623.93
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471858|-3184.48
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471859|-1625.33
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|463064|-14.47
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|468671|-46.08
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471845|-81.24
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471905|-3327.6
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|470899|-4020.38
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|471063|-6376.07
Department for Transport|Highways Agency|28/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|472029|-20016.45
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|468663|-6120.68
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471858|-1908.75
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|459892|-73.43
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|463063|-2.47
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|468673|-10.3
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471849|-37458.92
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471920|-7.34
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|452029|-34862.89
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|454913|-62729.97
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|472040|-82.36
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|470941|-10745.88
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|452013|-240919.23
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|459818|-51327.14
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|462009|-18795.63
Department for Transport|Highways Agency|28/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|474744|173154
Department for Transport|Highways Agency|28/06/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|474753|1344650.23
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|474812|758664.02
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|468651|-903.82
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|468665|-45211.8
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|468238|-634.39
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|472040|-1451.34
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|471063|-1418.93
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|452013|-13754.93
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|459818|-6958.69
Department for Transport|Highways Agency|28/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|474744|103335.05
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|464263|-26398.6
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471858|-26370.73
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|472358|-48990.96
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|452089|-120011.81
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|454930|-131029.9
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|459892|-23596.93
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|463064|-127910.9
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|468647|-155772.15
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|468671|-236602.69
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|468674|-104850.4
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471845|-7583.31
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471849|-1491.12
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471905|-11946.88
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|471920|-112455.19
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|468408|-26.25
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|470899|-947.95
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|474834|1828915.32
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BAM NUTTALL LIMITED|462005|-284790.61
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BAM NUTTALL LTD AND HANSON QUARRY PRODUCTS LTD JV|471991|-74588.18
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|452013|-28999.81
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|459818|-29994.95
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471859|-1261.1
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|470899|-139.98
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|470942|-9561.92
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|459818|-112558.14
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|462009|-1570.96
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|468387|-1.36
Department for Transport|Highways Agency|28/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470875|-14259.14
Department for Transport|Highways Agency|29/06/2010|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475406|109.45
Department for Transport|Highways Agency|29/06/2010|CM - Compounds Maintenance|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|57192.57
Department for Transport|Highways Agency|29/06/2010|CM - Development Control|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|2417.39
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475160|1270000
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474947|734939.46
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474952|64778.85
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475130|966123.82
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475173|1391375.07
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475078|681448.02
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475080|288586.56
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475082|53711.65
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475407|4310.97
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475403|675993.8
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475406|667010.88
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474997|1214457.91
Department for Transport|Highways Agency|29/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474999|1214457.91
Department for Transport|Highways Agency|29/06/2010|CM - Term Maintenance Preliminaries|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|61241.83
Department for Transport|Highways Agency|29/06/2010|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|832.62
Department for Transport|Highways Agency|29/06/2010|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|4018.5
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475153|26787.9
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475127|571868.94
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|30678.73
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|170.8
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|19287.8
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|25413.02
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|244276.19
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|654101.24
Department for Transport|Highways Agency|29/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474975|1190423.11
Department for Transport|Highways Agency|29/06/2010|CM - Tunnel Maintenance|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475198|1094558.47
Department for Transport|Highways Agency|29/06/2010|CM - Tunnel Maintenance|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|246352.21
Department for Transport|Highways Agency|29/06/2010|CM - Tunnel Maintenance|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475384|1123.75
Department for Transport|Highways Agency|29/06/2010|CM - Tunnel Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475073|6713.06
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|40.62
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475150|133679.35
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475153|107215.9
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|587096.8
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475127|16537.71
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475168|467852.04
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475082|281003.08
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|281630.43
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475181|144372.06
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475334|264396.79
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|275845.66
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|8346.84
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475012|495793.53
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|248378.7
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475030|43920.98
Department for Transport|Highways Agency|29/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|521117.85
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|3981.33
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475150|91916.59
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475153|8713.35
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474952|1225991.06
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|1069180.16
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475127|108044.59
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475171|689153.05
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|1032555.76
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475384|1401753.44
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475407|1109469.04
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|284393.66
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475212|266211.84
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475221|1645277.33
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475222|643239.98
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475343|294931.62
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475344|99965.41
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475348|349962.93
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475073|547533.16
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|33999.26
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|260424.95
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475012|205717.4
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|318225.33
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475030|440440.6
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|67008.96
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE PROJECT SERVICES LTD|475211|270161.36
Department for Transport|Highways Agency|29/06/2010|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|A-ONE INTEGRATED HIGHWAY SERVICES|475407|3132.22
Department for Transport|Highways Agency|29/06/2010|Lands Costs|MAJOR PROJECTS|SMITHS GORE|453454|-40933.38
Department for Transport|Highways Agency|29/06/2010|Safety Audits|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|708.32
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|475150|22.57
