DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|Driving Standards Agency|06/02/2014|Motorcycle Serv/Repair (Labour)|CENTRAL OPERATIONS|LET Automotive NV|2000063397|1977.9|Speedoscope and bluetooth job 428|BELGIUM
Department for Transport|Driving Standards Agency|05/02/2014|Gas|Blackburn MPTC|Calor Gas Limited|2000062901|33.61|Calor Gas|CV34 6RL
Department for Transport|Driving Standards Agency|11/02/2014|Gas|Lee on Solent MPTC|Calor Gas Limited|2000064363|489.54|Bulk propane delivered on 27/01/2014|CV34 6RL
Department for Transport|Driving Standards Agency|28/02/2014|Gas|Kirkcaldy MPTC|Calor Gas Limited|2000067740|1204.71|Supply Propane on 03/02/14|CV34 6RL
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|BEESTON DTC|Vine Property Management LLP|2000066730|1992.6|RC - NOTTINGHAM (BEESTON) RENT|B17 9PU
Department for Transport|Driving Standards Agency|24/02/2014|Building Insurance|HQ ESTATS/CLEARNG AC|London and Capital Properties Ltd|2000066731|40978.91|Building insurance - Dunstone - 14.02.2014|NW1 3HG
Department for Transport|Driving Standards Agency|06/02/2014|Motorcycle Maintenance|SWANSEA - MPTC|JT's Motorcycles Ltd|2000063406|428.71|Repair drive belt|SA5 8LD
Department for Transport|Driving Standards Agency|21/02/2014|Motorcycle Serv/Repair (Labour)|LLANELLI|JT's Motorcycles Ltd|2000066450|445.59| 32k Service & Repairs|SA5 8LD
Department for Transport|Driving Standards Agency|27/02/2014|Agents Fees|JAUPT|JOINT APPROVALS UNIT|2000067507|141667.7|41640|MK12 5NW
Department for Transport|Driving Standards Agency|06/02/2014|Property Maintenance|HQ ESTATS/CLEARNG AC|Isle Of  Wight Council|2000063407|1020|DSA 50% contribution to Newport surface repairs|PO30 1UD
Department for Transport|Driving Standards Agency|05/02/2014|Motorcycle Maintenance|WOLVERHAMPTON MPTC|Shrewsbury Honda Centre Ltd|2000062902|279.54|40k Service|SY1 3AD
Department for Transport|Driving Standards Agency|20/02/2014|Motorcycle Maintenance|WOLVERHAMPTON MPTC|Shrewsbury Honda Centre Ltd|2000066203|601.84|41596|SY1 3AD
Department for Transport|Driving Standards Agency|19/02/2014|Waste disposal/Refuse|FACILIS/HQ SITE CSTS|Senator International Ltd|2000065991|153.53|Chair & recycle charge|BB5 5YE
Department for Transport|Driving Standards Agency|27/02/2014|Waste disposal/Refuse|FACILIS/HQ SITE CSTS|Senator International Ltd|2000067508|2010.29|T115/silver Trillipse Cantilever|BB5 5YE
Department for Transport|Driving Standards Agency|28/02/2014|Waste disposal/Refuse|FACILIS/HQ SITE CSTS|Senator International Ltd|2000067741|3701.11|Tub Chair and Meeting table|BB5 5YE
Department for Transport|Driving Standards Agency|07/02/2014|Agency Staff Costs|Finance Bus Partners|BADENOCH & CLARK|2000063759|1729.5|W/e 17 Jan - agency staff|W1T 5AE
Department for Transport|Driving Standards Agency|10/02/2014|Agency Staff Costs|Finance Bus Partners|BADENOCH & CLARK|2000064079|1729.5|WE 24.01.2014 agency staff|W1T 5AE
Department for Transport|Driving Standards Agency|12/02/2014|Agency Staff Costs|Finance Bus Partners|BADENOCH & CLARK|2000064551|1729.5|W/e 31 Jan - agency staff (5 days)|W1T 5AE
Department for Transport|Driving Standards Agency|25/02/2014|Agency Staff Costs|Finance Bus Partners|BADENOCH & CLARK|2000066964|1729.5|w/e 14/02/14|W1T 5AE
Department for Transport|Driving Standards Agency|26/02/2014|Agency Staff Costs|Finance Bus Partners|BADENOCH & CLARK|2000067284|1729.5|agency staff 7/2/14|W1T 5AE
Department for Transport|Driving Standards Agency|11/02/2014|Electricity|CHESTER - MPTC|GMV EIGHT LTD|2000064364|465.72|Electric Charges for 01.12.13-31.12.13|HG1 1TS
Department for Transport|Driving Standards Agency|25/02/2014|Electricity|CHESTER - MPTC|GMV EIGHT LTD|2000066966|500.96|Electricity Recharge 01.01 - 31.01.14|HG1 1TS
Department for Transport|Driving Standards Agency|13/02/2014|Other Professional Fees|DCE - QA TEAM|BSI GROUP|2000064613|867.6|Work of 21.01.14 |MK1 9EL
Department for Transport|Driving Standards Agency|18/02/2014|Cycle to Work - Debtor|HR Crpte Expenditure|CYCLESCHEME LTD|2000065745|609.95|BIKES AND OTHER EQUIPMENT |BA1 1WX
Department for Transport|Driving Standards Agency|27/02/2014|Ttest Fixed & Var Charge|JAUPT|DRIVER & VEHICLE TESTING AGENCY|2000067509|730.8|October - December 2013|BT12 6QL
Department for Transport|Driving Standards Agency|04/02/2014|Agency Staff Costs|Finance Bus Partners|EXPERIS LTD|2000062660|7025.82|agency staff P/E 05/01/14 TO P/E 26/01/14|EC1R 3DR
Department for Transport|Driving Standards Agency|07/02/2014|Staff Welfare|Financial Cont & Gov|HMRC|2000063761|46297|Tax and NI employee assistance programme|BD98 1YY
Department for Transport|Driving Standards Agency|04/02/2014|Cost of Asset Disposal|Farnborough MPTC|MINISTRY OF DEFENCE|2000062646|782.95|Disposal  commison|L2 3YL
Department for Transport|Driving Standards Agency|24/02/2014|Cost of Asset Disposal|Farnborough MPTC|MINISTRY OF DEFENCE|2000066711|476.71|disposal services|L2 3YL
Department for Transport|Driving Standards Agency|14/02/2014|Motorcycle Serv/Repair (Labour)|CENTRAL OPERATIONS|COOPER SUNDERLAND|2000065038|1027.77|Service & tyres|NE36 0BQ
Department for Transport|Driving Standards Agency|19/02/2014|Motorcycle Maintenance|CBT|BRANSONS MOTOCYCLES (GLOS)|2000065992|372.16|64,000 MILES SERVICE|GL2 5FD
Department for Transport|Driving Standards Agency|27/02/2014|Motorcycle Maintenance|CBT|BRANSONS MOTOCYCLES (GLOS)|2000067510|160.18|Motorcycle repairs 20.02.14|GL2 5FD
Department for Transport|Driving Standards Agency|04/02/2014|Motorcycle Serv/Repair (Labour)|CBT|NORTH OXFORD GARAGE LTD|2000062661|520.57|66K Service|OX2 8JP
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|Aberdeen MPTC|Workman & Partners|2000066732|57276.63|RC - Aberdeen MPTC Rent|BS1 6AL
Department for Transport|Driving Standards Agency|03/02/2014|Rent - L&B (non-PFI)|LANARK|LAWRIE & SYMINGTON LIMITED|2000062343|600|RC - LANARK DTC RENT|ML11 9AX
Department for Transport|Driving Standards Agency|06/02/2014|Building Service Charges|LANARK|LAWRIE & SYMINGTON LIMITED|2000063408|512.76|Lanark Service Charge  January 2014|ML11 9AX
Department for Transport|Driving Standards Agency|17/02/2014|Building Service Charges|Oxford Casual MPTC|BRENDAN LEES DEVELOPMENTS LTD|2000065421|614.71|Cleaning charges suite 3 house cannock 10.02.14|WS11 7FL
Department for Transport|Driving Standards Agency|25/02/2014|Removal Costs|PORTSMOUTH|HARROW GREEN REMOVALS|2000066974|417.6|Removal of Furniture Quote: 135344|E16 2BZ
Department for Transport|Driving Standards Agency|10/02/2014|Rent - L&B (non-PFI)|BLYTH|BANNERS GATE LTD|2000064081|2100|Office Cabin and assoc site insp visits - Dec 13|B63 3HN
Department for Transport|Driving Standards Agency|04/02/2014|Motorcycle Maintenance|BIRMINGHAM (GG) MPTC|Benham BMW|2000062662|862.33|49k service|WV2 1AD
Department for Transport|Driving Standards Agency|27/02/2014|Motorcycle Maintenance|BIRMINGHAM (GG) MPTC|Benham BMW|2000067512|197.07|20k service|WV2 1AD
Department for Transport|Driving Standards Agency|03/02/2014|Building Service Charges|HQ ESTATS/CLEARNG AC|Drayton Pension Scheme|2000062344|1318.69|Warwick Service Ch 01/07/13 - 30/06/14|L3 1BW
Department for Transport|Driving Standards Agency|04/02/2014|Motorcycle Maintenance|Farnborough MPTC|FARNHAM HONDA LTD|2000062663|628.08|64k Service + Repairs|GU9 9NN
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|Dundee MPTC|Eddisons|2000066734|45000|RC - DUNDEE MPTC RENT|EC4V 6BW
Department for Transport|Driving Standards Agency|17/02/2014|Motorcycle Maintenance|CBT|RIDERS OF BRIDGWATER LTD|2000065425|3710.18|service & repairs|CF11 8AB
Department for Transport|Driving Standards Agency|26/02/2014|Motorcycle Maintenance|CBT|RIDERS OF BRIDGWATER LTD|2000067285|76.13|Leaking Drive Seal|CF11 8AB
Department for Transport|Driving Standards Agency|14/02/2014|HR Consultancy|HR Casework|WORKPLACE OPTIONS|2000065039|1911|Workplace Options Feb 2014|W4 5YB
Department for Transport|Driving Standards Agency|20/02/2014|HR Consultancy|HR Casework|WORKPLACE OPTIONS|2000066208|1911|01/11/13 - 30/11/13|W4 5YB
Department for Transport|Driving Standards Agency|04/02/2014|Motorcycle Radio Equipment  (Non Cap)|Operational Support|RADIOCOMS SYSTEMS LIMITED|2000062664|74.88|Entel Earpiece|NW10 6QD
Department for Transport|Driving Standards Agency|14/02/2014|Motorcycle Radio Equipment  (Non Cap)|Operational Support|RADIOCOMS SYSTEMS LIMITED|2000065040|19125.4|Radio service Repair / 1 Hour|NW10 6QD
Department for Transport|Driving Standards Agency|28/02/2014|Motorcycle Radio Equipment  (Non Cap)|Operational Support|RADIOCOMS SYSTEMS LIMITED|2000067742|74.88|Earpiece|NW10 6QD
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|INVERNESS|C K D GALBRAITH|2000066735|58936.5|RC - INVERNESS MPTC RENT|KA7 2EA
Department for Transport|Driving Standards Agency|25/02/2014|Electricity|MERTHYR TYDFIL|FLOWLINE CIVIL ENGINEERING LTD|2000066976|625.36|Meter reading 18/02/14|CF48 4DR
Department for Transport|Driving Standards Agency|06/02/2014|Legal Costs - Prosecution|HR Crpte Expenditure|Anderson Strathern LLP|2000063410|338.4|Fees for professional services rendered|EH3 8EY
Department for Transport|Driving Standards Agency|14/02/2014|Legal Costs - Prosecution|HR Crpte Expenditure|Anderson Strathern LLP|2000065041|715.2|R J M v DSA Professional services|EH3 8EY
Department for Transport|Driving Standards Agency|24/02/2014|Legal Costs - Prosecution|HR Crpte Expenditure|Anderson Strathern LLP|2000066736|1935.6|Anderson Stratherns RMc Nov 13|EH3 8EY
Department for Transport|Driving Standards Agency|03/02/2014|Travel Expenses UK|ICT Contract Re-let|A C CAR & COMMERCIAL SERVICES|2000062345|394.5|travel expenses|MK42 0LJ
Department for Transport|Driving Standards Agency|18/02/2014|Travel Expenses UK|ICT Contract Re-let|A C CAR & COMMERCIAL SERVICES|2000065746|333.9|travel expenses|MK42 0LJ
Department for Transport|Driving Standards Agency|19/02/2014|Travel Expenses UK|ICT Contract Re-let|A C CAR & COMMERCIAL SERVICES|2000065993|102|SM Inspection & A Service - CO79448 - 24.01.2014|MK42 0LJ
Department for Transport|Driving Standards Agency|25/02/2014|Building Insurance|HQ ESTATS/CLEARNG AC|GREENHAM COMMON COMMUNITY TRUST|2000066977|182.95|inv 28450 01.01 - 31.01.2014|RG19 6HW
Department for Transport|Driving Standards Agency|28/02/2014|Building Insurance|HQ ESTATS/CLEARNG AC|GREENHAM COMMON COMMUNITY TRUST|2000067743|1082.32|Greenham Comon - Insurance 01.10.2013 - 30.09.2014|RG19 6HW
Department for Transport|Driving Standards Agency|11/02/2014|Water|READING|KBS ELECTRICAL AND DATA SERVICES|2000064365|249.03|Water and waste water 24/10/13 - 14/01/14|RG2 0BW
Department for Transport|Driving Standards Agency|12/02/2014|Electricity|READING|KBS ELECTRICAL AND DATA SERVICES|2000064553|260.18|Electric Bill 01/12/13 - 31/12/13|RG2 0BW
Department for Transport|Driving Standards Agency|28/02/2014|Electricity|READING|KBS ELECTRICAL AND DATA SERVICES|2000067744|170.42|Electric bill 1/1/14-31/1/14|RG2 0BW
Department for Transport|Driving Standards Agency|27/02/2014|Building Service Charges|HQ ESTATS/CLEARNG AC|AZZURRI COMMUNICATIONS LTD|2000067515|820.12|onsite engineer at Newcastle for Avaya|WS9 0RB
Department for Transport|Driving Standards Agency|14/02/2014|Motorcycle Maintenance|GATESHEAD - MPTC|HONDA NEWCASTLE|2000065042|301.49|REAR BRAKE PADS|NE4 7DD
Department for Transport|Driving Standards Agency|28/02/2014|Motorcycle Maintenance|GATESHEAD - MPTC|HONDA NEWCASTLE|2000067745|212.92| collected bike carried out service|NE4 7DD
Department for Transport|Driving Standards Agency|03/02/2014|Estate Management|Total Facilities Mgt|INTERSERVE|2000062346|280026.31|Interserve Services |BS32 4NH
Department for Transport|Driving Standards Agency|04/02/2014|Estate Management|Total Facilities Mgt|INTERSERVE|2000062665|105395.41|Interserve Services Dec 2013|BS32 4NH
Department for Transport|Driving Standards Agency|11/02/2014|Building Service Charges|HQ ESTATS/CLEARNG AC|JAMES BARR LTD|2000064367|2962.5|rent quaterly in advance|G2 2LN
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|Irvine DTC|JAMES BARR LTD|2000066737|6000|RC - IRVINE DTC RENT|G2 2LN
Department for Transport|Driving Standards Agency|06/02/2014|Media & Press|Corp Comms|GORKANA GROUP LTD (GCL)|2000063411|1645.7|Media monitoring Jan 2014|EC1Y 8QE
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|PAISLEY|HAMPTON PARK LIMITED|2000066738|1028.1|RC - PAISLEY DTC RENT|PA3 3AT
Department for Transport|Driving Standards Agency|05/02/2014|Electricity|DORCHESTER|PEVERELL AVENUE (60-66)|2000062904|1014.9|Meter Read Date 29/01/14 - Heating & Hot Water|DT1 3GY
Department for Transport|Driving Standards Agency|03/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|D C LEISURE|2000062347|560|TESTING ROOM HIRE FEB 2014|BA13 3PW
Department for Transport|Driving Standards Agency|27/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|D C LEISURE|2000067517|700|Westbury taking test room hire January 2014|BA13 3PW
Department for Transport|Driving Standards Agency|05/02/2014|Motorcycle Maintenance|MERTHYR TYDFIL|CELTIC MOTORCYCLES LTD|2000062905|433.89|Adhoc Repairs/MOT|CF44 6UU
Department for Transport|Driving Standards Agency|14/02/2014|Motorcycle Maintenance|MERTHYR TYDFIL|CELTIC MOTORCYCLES LTD|2000065043|70|Pucnture repair 4/2/14|CF44 6UU
Department for Transport|Driving Standards Agency|10/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|TROWBRIDGE TOWN COUNCIL|2000064084|840|RC - TROWBRIDGE DTC CASUAL|BA14 8AH
Department for Transport|Driving Standards Agency|07/02/2014|Building Service Charges|HQ ESTATS/CLEARNG AC|KRM MANAGEMENT LLP|2000063762|1476.6|Inverness DTC SC 28/02/14 - 27/05/14|IV2 3BW
Department for Transport|Driving Standards Agency|04/02/2014|Storage & Distribution charges|ADI REGISTER|WILLIAMS LEA LIMITED|2000062666|67.49|Cambertown fulfillment Fees|NR3 1PD
Department for Transport|Driving Standards Agency|05/02/2014|Printing|Operational Support|WILLIAMS LEA LIMITED|2000062906|2927.23|WTA10 - singles|NR3 1PD
Department for Transport|Driving Standards Agency|06/02/2014|Printing|Operational Support|WILLIAMS LEA LIMITED|2000063412|19879.2|DL196 - Oct 2013|NR3 1PD
Department for Transport|Driving Standards Agency|18/02/2014|Purchase Price Variance|OTHER CORP COST/INCM|WILLIAMS LEA LIMITED|2000065748|61.26|DSA Oct warehousing - WD  28.11.2013|NR3 1PD
Department for Transport|Driving Standards Agency|10/02/2014|Periodicals & Subscriptions|HQ ESTATES|BUSINESS REED INFORMATION (EGI)|2000064085|1200|EGI Licence(Surveyor property database tool) 13-14|RH19 1XA
Department for Transport|Driving Standards Agency|18/02/2014|Training|CARDINGTON - NON VOC|HIGHWAYS AGENCY|2000065698|3407.75|A-in-A Other admin|B1 1RN
Department for Transport|Driving Standards Agency|11/02/2014|Motorcycle Maintenance|DUNFERMLINE|PERTH MOTORCYCLES|2000064368|1960.96|New Front Tyre 18.09.2013|PH1 2DP
Department for Transport|Driving Standards Agency|12/02/2014|Motorcycle Maintenance|DUNFERMLINE|PERTH MOTORCYCLES|2000064554|367.54|40000 mile service|PH1 2DP
Department for Transport|Driving Standards Agency|20/02/2014|Motorcycle Maintenance|DUNFERMLINE|PERTH MOTORCYCLES|2000066210|176.59|MOT - Ad-Hoc Repairs|PH1 2DP
Department for Transport|Driving Standards Agency|25/02/2014|Motorcycle Serv/Repair (Labour)|Bristol MPTC|DICK LOVETT MOTORRAD|2000066979|950.33|Bike Service & Repair|BS10 7TU
Department for Transport|Driving Standards Agency|04/02/2014|Motorcycle Fleet Sundries|CBT|BMW INSURED WARRANTIES|2000062667|696.52|Extended warranty for BMW|CR9 1AJ
Department for Transport|Driving Standards Agency|17/02/2014|Motorcycle Fleet Sundries|Lincoln MPTC|BMW INSURED WARRANTIES|2000065426|1202.6|Extended warranty for BMW|CR9 1AJ
Department for Transport|Driving Standards Agency|24/02/2014|Rent - L&B (non-PFI)|WORKINGTON|ENERGY COAST WEST CUMBRIA|2000066739|628.8|RC - WORKINGTON (MOSS BAY HOUSE) DTC RENT|CA14 3YT
Department for Transport|Driving Standards Agency|27/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|GTG TRAINING LIMITED|2000067518|1399.2|Room Hire|G14 0BJ
Department for Transport|Driving Standards Agency|18/02/2014|Car Hire and Leasing|S 4 SE Scotland|LEX AUTOLEASE LTD|2000065749|6|Road fund liance recharge|BL9 8RT
Department for Transport|Driving Standards Agency|26/02/2014|Car Hire and Leasing|Various|LEX AUTOLEASE LTD|2000067286|4141.58|Ford Focus 1.6 TDCi Titanium X Nav Est|BL9 8RT
Department for Transport|Driving Standards Agency|27/02/2014|Car Hire and Leasing|Various|LEX AUTOLEASE LTD|2000067519|10951.34|Ford Focus 1.6 TDCi Edge Hatchback 5dr 2Mercedes A200 CDI AMG Sport [Map Pilot]|BL9 8RT
Department for Transport|Driving Standards Agency|28/02/2014|Car Hire and Leasing|Various|LEX AUTOLEASE LTD|2000067747|14489.28|Ford C-MAX 1.6 TDCi Zetec|BL9 8RT
Department for Transport|Driving Standards Agency|06/02/2014|Software Licences Capital Cost (Intangible)|SDFL Programme|THREE BLIND MICE LTD T/A JELLY|2000063413|3663|Amends to stage 1 Intro clip|W1T 4EF
Department for Transport|Driving Standards Agency|17/02/2014|Rent - L&B (non-PFI)|Warrington trial|WARRINGTON BOROUGH COUNCIL|2000065427|1900|RC - WARRINGTON (ORFORD CENTRE) DTC|WA1 2NH
Department for Transport|Driving Standards Agency|20/02/2014|Training|CARDINGTON - NON VOC|VULCAN FIRE TRAINING CO LTD|2000066215|1554|EXT FIRE RISK ASSESSOR JW 7/4|NN8 5AD
Department for Transport|Driving Standards Agency|13/02/2014|Small Software|ICT Contract Re-let|Ninian Solutions Ltd T/A Huddle|2000064615|10800|Annual subscription|E1 8EP
Department for Transport|Driving Standards Agency|20/02/2014|Small Software|ICT Contract Re-let|Ninian Solutions Ltd T/A Huddle|2000066218|10800|Annual subscription to Huddle PP 7/2/14|E1 8EP
Department for Transport|Driving Standards Agency|14/02/2014|Furniture & Fittings|GLASGOW ANNIESLAND|Top Removals|2000065045|475.2|Tambour cabinet removal 7/2/14|E6 6LS
Department for Transport|Driving Standards Agency|25/02/2014|Eye Tests|EmployeeRelations&MI|Top Removals|2000066983|204|Boreham Wood to Mill Hill move - P/C 20.02.2014|E6 6LS
Department for Transport|Driving Standards Agency|11/02/2014|Other Professional Fees|Financial Cont & Gov|Arvato Ltd|2000064369|262264.8|ssc charges - Jan 2014|HU10 6FE
Department for Transport|Driving Standards Agency|05/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|William G. Search Limited|2000062907|347.76|Temporary Steeton LGV building hire - Jan 2014|LS12 6EP
Department for Transport|Driving Standards Agency|19/02/2014|Room Hire|HQ ESTATS/CLEARNG AC|William G. Search Limited|2000065994|255.12|Temp Steeton LGV building hire termination Feb 14|LS12 6EP
Department for Transport|Driving Standards Agency|12/02/2014|IT Services  Running Costs|INFRAS/CONTRACTS|MDNX Enterprise Service Ltd|2000064555|83109.07|Install/Equipment Maint 19/11 - 13/12/2014|RG12 8TH
Department for Transport|Driving Standards Agency|18/02/2014|IT Services  Running Costs|INFRAS/CONTRACTS|MDNX Enterprise Service Ltd|2000065750|17445.54|ETHERNET MPLS VPN|RG12 8TH
Department for Transport|Driving Standards Agency|20/02/2014|IT Services  Running Costs|INFRAS/CONTRACTS|MDNX Enterprise Service Ltd|2000066220|2559.3|10.02 - 13.04.14|RG12 8TH
Department for Transport|Driving Standards Agency|24/02/2014|IT Services  Running Costs|INFRAS/CONTRACTS|MDNX Enterprise Service Ltd|2000066741|15296.89|Various ADSL2 & MPLS VPN|RG12 8TH
Department for Transport|Driving Standards Agency|28/02/2014|IT Services  Running Costs|INFRAS/CONTRACTS|MDNX Enterprise Service Ltd|2000067748|630.2|LE13 0UL 13/02/14|RG12 8TH
Department for Transport|Driving Standards Agency|04/02/2014|LGV/PCV   Minor Damage Repairs|LIVINGSTON LGV|xxxxxx|2000062668|1728|LGV Barrier Repairs Glasgow/Livington|xxxxxx
Department for Transport|Driving Standards Agency|12/02/2014|Agency Staff Costs|Various|Reed Specialist Recruitment Ltd|2000064556|722.3|Agency staff - w/e 24.01.14|SW20 0BA
Department for Transport|Driving Standards Agency|20/02/2014|Agency Staff Costs|Various|Reed Specialist Recruitment Ltd|2000066223|722.3|Agency staff time sheet 31/1/14|SW20 0BA
Department for Transport|Driving Standards Agency|27/02/2014|Agency Staff Costs|Various|Reed Specialist Recruitment Ltd|2000067520|1444.6|Agency staff w/e 14.02.2014|SW20 0BA
Department for Transport|Driving Standards Agency|04/02/2014|Agency Staff Costs|Various|Express Recruitment|2000062669|506.74|WE 26/01/14 - agency staff|NG1 2NS
Department for Transport|Driving Standards Agency|06/02/2014|Agency Staff Costs|Various|Express Recruitment|2000063414|475.2|W/E 26/01/2014 agency staff|NG1 2NS
Department for Transport|Driving Standards Agency|11/02/2014|Agency Staff Costs|Various|Express Recruitment|2000064370|415.25|w/e 02.02.2014 agency staff|NG1 2NS
Department for Transport|Driving Standards Agency|13/02/2014|Agency Staff Costs|Various|Express Recruitment|2000064617|475.2|agency staff - W/e 2/2/2014|NG1 2NS
Department for Transport|Driving Standards Agency|19/02/2014|Agency Staff Costs|Various|Express Recruitment|2000065995|996.01|Agency staff fees w/e 09/02 - agency staff|NG1 2NS
Department for Transport|Driving Standards Agency|24/02/2014|Agency Staff Costs|Various|Express Recruitment|2000066742|869.33|Agency staff 16/2/14|NG1 2NS
Department for Transport|Driving Standards Agency|25/02/2014|Agency Staff Costs|SSC MIGRATION|Parity Resources|2000066985|13332|PR00299998 January 2014 SK - 12.02.2014|EC2A 3DR
Department for Transport|Driving Standards Agency|17/02/2014|Ttest Fixed & Var Charge|THEORY TEST - CAR|PR Academy Ltd|2000065428|1440|CIPR Internal Communication Diploma|ME14 5NZ
Department for Transport|Driving Standards Agency|18/02/2014|Training|CARDINGTON - NON VOC|Advent IM Ltd|2000065751|2400.24|05.&06.03.2014 S1 & 2 Accreditation Concepts Cours|B62 8BF
Department for Transport|Driving Standards Agency|24/02/2014|Building Service Charges|HQ ESTATS/CLEARNG AC|Melton Borough Council|2000066743|500|Melton Mowbray TC One off Service Chg Contribution|LE13 1GH
Department for Transport|Driving Standards Agency|12/02/2014|Property Maintenance|HQ ESTATS/CLEARNG AC|Swirlforce Ltd|2000064557|52563.6|Repairs and decoration at the Axis Building (Dec13|NG18 5RR
Department for Transport|Driving Standards Agency|03/02/2014|Mobile Phone Charges|Various|Orange|Direct Debit|105.61|400530 31708945 ORANGE             760252251048809478 751089|#
Department for Transport|Driving Standards Agency|03/02/2014|Water|Heckmondwicke DTC|YORKSHIRE WATER|Direct Debit|8|606005 86592726 YORKSHIRE WATER    5187585150100004   956664|#
Department for Transport|Driving Standards Agency|03/02/2014|Water|Pontefract DTC|YORKSHIRE WATER|Direct Debit|22|606005 86592726 YORKSHIRE WATER    5178073660100007   956664|#
Department for Transport|Driving Standards Agency|03/02/2014|Water|DONCASTER DTC|YORKSHIRE WATER|Direct Debit|30|606005 86592726 YORKSHIRE WATER    5390168400200000   956664|#
Department for Transport|Driving Standards Agency|04/02/2014|Water|Workington Moss Bay|UNITED UTILITIES PLC|Direct Debit|9.4|010917 58933964 UNITED UTIL WATER  4191822790         768365|#
Department for Transport|Driving Standards Agency|04/02/2014|business rates|Workington Moss Bay|Allerdale Borough Council|Direct Debit|68|404720 71127586 ALLERDALE B.C NNDR 52312680           948728|#
Department for Transport|Driving Standards Agency|04/02/2014|Water|Blackburn (Darwen) MPTC|UNITED UTILITIES PLC|Direct Debit|599.83|010917 58933964 UNITED UTIL WATER  4158622603         768365|#
Department for Transport|Driving Standards Agency|04/02/2014|Water|West Wickham DTC|THAMES WATER UTILITIES|Direct Debit|22|600001 00285625 THAMES WATER       2829446097         952459|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Glasgow Baillieston DTC|GLASGOW COUNCIL|Direct Debit|2037.08|834400 00223217 GLASGOW COUNCIL    06473701220340     916344|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Paisley DTC|RENFREWSHIRE COUNCIL|Direct Debit|138.6|825404 90000086 RENFREWSHIRE COUNC 67176828025014 972322 GBS-RE-DRIVING STA|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Cumnock DTC|East Ayrshire Council|Direct Debit|148|830706 11533887 EAST AYRSHIRE -NDR 31161960           916172|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Greenock|INVERCLYDE COUNCIL|Direct Debit|221|809125 00438683 INVERCLYDE COUNCIL 67096999031437 NDR 802832 GBS RE DRIVING|#
Department for Transport|Driving Standards Agency|06/02/2014|Water|AYR MPTC|BUSINESS STREAM|Direct Debit|317.3|300002 03029919 BUSINESS STREAM    25279419           673083|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Airdrie|NORTH LANARKSHIRE NDR|Direct Debit|374|826626 80000534 NLC - NON DOMESTIC 32392907           802697|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|DUMBARTON DTC|WEST DUNBARTONSHIRE COUNCIL|Direct Debit|404.25|826211 00000805 WEST DUNBA COUNCIL 37094971101436     802690|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Glasgow Springburn DTC|GLASGOW COUNCIL|Direct Debit|512.82|834400 00223217 GLASGOW COUNCIL    06471252250246     916344|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Irvine DTC|NORTH AYRSHIRE COUNCIL|Direct Debit|947.1|826522 80443671 NORTH AYRSHIRE 27237419021432 NDR 916174 GBS RE DRIVING STA|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|West Didsbury|MANCHESTER C C|Direct Debit|1295|089000 61176698 MANCHESTER C C     701175836          971482|#
Department for Transport|Driving Standards Agency|06/02/2014|Water|Cambridge Cowley Rd|CAMBRIDGE WATER|Direct Debit|29.19|201719 90031283 CAMBRIDGE WATER    0108172270001      926057|#
Department for Transport|Driving Standards Agency|06/02/2014|Water|Wick DTC|BUSINESS STREAM|Direct Debit|32|300002 03029919 BUSINESS STREAM    24365294           673083|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|Paisley DTC|RENFREWSHIRE COUNCIL|Direct Debit|43.89|825404 90000086 RENFREWSHIRE COUNC 67174671027014 972322 GBS-RE-DRIVING STA|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|West Didsbury|MANCHESTER CC|Direct Debit|48|089000 61176698 MANCHESTER C C     701175823          971482|#
Department for Transport|Driving Standards Agency|06/02/2014|business rates|AYR MPTC|SOUTH AYRSHIRE COUNCIL|Direct Debit|1373.15|801239 00255283 SAC NON DOM RATES  27248852011433 NDR 916176|#
