DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIERPOSTCODE
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA UK|EHS MANAGEMENT SERVICES LTD|1899|525|#|TA5 1PA
Department for Transport|VCA|04/09/2014|Contractors Fees - MSC|VCA UK|FOCUS Q LTD|1738|695|#|BS30 9PZ
Department for Transport|VCA|26/08/2014|Contractors Fees - MSC|VCA UK|xxxxxx|1799|729.49|#|xxxxxx
Department for Transport|VCA|01/09/2014|Contractors Fees - MSC|VCA UK|ARVATO|1703|800|#|HU10 6FE
Department for Transport|VCA|15/09/2014|Contractors Fees - MSC|VCA UK|PETIT|1812|805|#|SS17 7QL
Department for Transport|VCA|15/09/2014|Contractors Fees - MSC|VCA UK|PETIT|1812|805|#|SS17 7QL
Department for Transport|VCA|25/09/2014|Contractors Fees - MSC|VCA UK|xxxxxx|1946|850|#|xxxxxx
Department for Transport|VCA|13/05/2014|Contractors Fees - MSC|VCA UK|xxxxxx|Apr-14|882.4|#|ITALY
Department for Transport|VCA|26/09/2014|Contractors Fees - MSC|VCA UK|EHS MANAGEMENT SERVICES LTD|1947|960|#|TA5 1PA
Department for Transport|VCA|04/09/2014|Contractors Fees - MSC|VCA UK|FOCUS Q LTD|1741|962.5|#|BS30 9PZ
Department for Transport|VCA|08/04/2014|Contractors Fees - MSC|VCA UK|xxxxxx|Mar14v2|1020.41|#|TURKEY
Department for Transport|VCA|15/09/2014|Contractors Fees - MSC|VCA UK|PETIT|1813|1045|#|SS17 7QL
Department for Transport|VCA|07/09/2014|Contractors Fees - MSC|VCA UK|STANDARD BASED SOLUTIONS|1818|1750|#|CT10 2QB
Department for Transport|VCA|13/09/2014|Contractors Fees - MSC|VCA UK|STANDARD BASED SOLUTIONS|1817|1750|#|CT10 2QB
Department for Transport|VCA|27/09/2014|Contractors Fees - MSC|VCA UK|STANDARD BASED SOLUTIONS|1944|1832.5|#|CT10 2QB
Department for Transport|VCA|01/09/2014|SSC PAYROLL PROCESSING|VCA UK|ARVATO|1703|800|#|HU10 6FE
Department for Transport|VCA|27/09/2014|Contractors T&S - MSC|VCA UK|STANDARD BASED SOLUTIONS|1944|566.09|#|CT10 2QB
Department for Transport|VCA|15/09/2014|Contractors T&S - MSC|VCA UK|PETIT|1815|735|#|SS17 7QL
Department for Transport|VCA|07/09/2014|Contractors T&S - MSC|VCA UK|STANDARD BASED SOLUTIONS|1818|736.1|#|CT10 2QB
Department for Transport|VCA|13/09/2014|Contractors T&S - MSC|VCA UK|STANDARD BASED SOLUTIONS|1817|950.35|#|CT10 2QB
Department for Transport|VCA|08/04/2014|Contractors T&S - MSC|VCA UK|xxxxxx|Mar14v2|952.49|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors T&S - MSC|VCA UK|xxxxxx|1946|1073.41|#|xxxxxx
Department for Transport|VCA|28/08/2014|Computing Technical Services|VCA UK|VODAFONE CORPORATE LIMITED|1820|1200|#|RG14 5FF
Department for Transport|VCA|08/09/2014|Contractors T&S - TA|VCA UK|MB Enterprise|MB Enterprise|962.72|#|ITALY
Department for Transport|VCA|08/09/2014|Contractors T&S - TA|VCA UK|MB Enterprise|MB Enterprise|2266.09|#|ITALY
Department for Transport|VCA|08/09/2014|Contractors T&S - TA|VCA UK|MB Enterprise|MB Enterprise|2901.89|#|ITALY
Department for Transport|VCA|23/08/2014|Contractors Fees - TA|VCA UK|EHS MANAGEMENT SERVICES LTD|1669|502.5|#|TA5 1PA
Department for Transport|VCA|01/08/2014|Contractors Fees - TA|VCA UK|AG ADVICE LTD|1898|526.28|#|EC1V 4PW
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|605.69|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|605.69|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|616.57|#|TURKEY
Department for Transport|VCA|04/08/2014|Contractors Fees - TA|VCA UK|PETIT|1596|640|#|SS17 7QL
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|739.69|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|739.69|#|TURKEY
Department for Transport|VCA|11/08/2014|Contractors Fees - TA|VCA UK|xxxxxx|1798|792.27|#|xxxxxx
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|820.31|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|820.31|#|TURKEY
Department for Transport|VCA|01/09/2014|Contractors Fees - TA|VCA UK|xxxxxx|1718|920|#|xxxxxx
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|xxxxxx|#|1142.7|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1175.64|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1175.64|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1175.64|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1175.65|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1180.57|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1180.57|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|TUV Italia|1250.02|#|TURKEY
Department for Transport|VCA|11/08/2014|Contractors Fees - TA|VCA UK|xxxxxx|1798|1281.41|#|xxxxxx
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|TUV Italia|TUV Italia|1372.26|#|ITALY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1403|#|TURKEY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|1403|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|TUV Italia|TUV Italia|1686.05|#|ITALY
Department for Transport|VCA|11/08/2014|Contractors Fees - TA|VCA UK|xxxxxx|1798|2487.03|#|xxxxxx
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|TUV Italia|TUV Italia|2616.47|#|ITALY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|2756.04|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|TUV Italia|TUV Italia|2807.44|#|ITALY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|4860.83|#|ITALY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|5918.51|#|ITALY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|MB Enterprise|MB Enterprise|6116.96|#|ITALY
Department for Transport|VCA|25/09/2014|Contractors Fees - TA|VCA UK|Mobilite|Mobilite|6235.94|#|TURKEY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|MB Enterprise|MB Enterprise|6422.81|#|ITALY
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA UK|MB Enterprise|MB Enterprise|7756.3|#|ITALY
Department for Transport|VCA|02/09/2014|COS TRACK & LAB|VCA North America|TUV SUD America 5771|21083|1226.62|#|USA
Department for Transport|VCA|08/09/2014|US OFFICE HEALTH/DENTAL COVER|VCA North America|British Embassy 5726|21083|703.65|#|USA
Department for Transport|VCA|30/09/2014|US OFFICE HEALTH/DENTAL COVER|VCA North America|British Embassy 5783|21090|2844.72|#|USA
Department for Transport|VCA|08/09/2014|US OFFICE HEALTH/DENTAL COVER|VCA North America|British Embassy 5726|21083|2844.72|#|USA
Department for Transport|VCA|08/09/2014|US OFFICE HEALTH/DENTAL COVER|VCA North America|British Embassy 5726|21083|5273.55|#|USA
Department for Transport|VCA|30/09/2014|US OFFICE HEALTH/DENTAL COVER|VCA North America|British Embassy 5783|21090|5273.55|#|USA
Department for Transport|VCA|02/09/2014|Rent|VCA North America|Newburgh Six Mile 5753|21083|3291.17|#|USA
Department for Transport|VCA|10/09/2014|Telephone|VCA North America|TDS 5779|21083|839.27|#|USA
Department for Transport|VCA|03/09/2014|Computer Running Costs|VCA North America|CIS 5761|21083|564.24|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21094|689.97|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21096|689.97|#|USA
Department for Transport|VCA|25/09/2014|Computer Running Costs|VCA North America|Total Solutions|21093|996.63|#|USA
Department for Transport|VCA|02/09/2014|Computer Running Costs|VCA North America|CIS 4990|21083|1299.79|#|USA
Department for Transport|VCA|25/09/2014|Computer Running Costs|VCA North America|Total Solutions|21093|1350.65|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21096|1648.27|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21094|1648.27|#|USA
Department for Transport|VCA|25/09/2014|Computer Running Costs|VCA North America|Total Solutions|21093|1728|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21094|2146.58|#|USA
Department for Transport|VCA|05/09/2014|Computer Running Costs|VCA North America|Total Solutions|21096|2146.58|#|USA
Department for Transport|VCA|25/09/2014|Computer Running Costs|VCA North America|Total Solutions|21093|5820.19|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|574.98|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21091|574.98|#|USA
Department for Transport|VCA|08/09/2014|Contractors Fees - MSC|VCA North America|Q-Quest International|21083|705.31|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|Oversite Inc|21091|728.3|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|Southwestren Consultants|21090|735.97|#|USA
Department for Transport|VCA|16/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|766.64|#|USA
Department for Transport|VCA|26/09/2014|Contractors Fees - MSC|VCA North America|Galaxy Mgt Systems (5791)|21090|797.3|#|USA
Department for Transport|VCA|27/05/2014|Contractors Fees - MSC|VCA North America|Galaxy Mgt Systems 5706|21099|845.81|#|USA
Department for Transport|VCA|26/09/2014|Contractors Fees - MSC|VCA North America|Galaxy Mgt Systems (5786)|21090|919.96|#|USA
Department for Transport|VCA|17/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|919.96|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|Southwestren Consultants|21090|919.96|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|981.29|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|981.29|#|USA
Department for Transport|VCA|26/09/2014|Contractors Fees - MSC|VCA North America|Galaxy Mgt Systems (5791)|21090|996.63|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|1005.83|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|Oversite Inc|21091|1303.28|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|Oversite Inc|21090|1303.28|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21091|1341.61|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|1341.61|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|1349.28|#|USA
Department for Transport|VCA|26/09/2014|Contractors Fees - MSC|VCA North America|Galaxy Mgt Systems (5786)|21090|1471.94|#|USA
Department for Transport|VCA|10/09/2014|Contractors Fees - MSC|VCA North America|Oversite Inc|21083|1533.27|#|USA
Department for Transport|VCA|10/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21083|1724.93|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - MSC|VCA North America|Doroco LLC|21090|1793.93|#|USA
Department for Transport|VCA|19/09/2014|Contractors Fees - MSC|VCA North America|xxxxxx|21090|2207.91|#|USA
Department for Transport|VCA|26/09/2014|Contractors T&S - MSC|VCA North America|Galaxy Mgt Systems (5791)|21090|524.15|#|USA
Department for Transport|VCA|26/09/2014|Contractors T&S - MSC|VCA North America|Galaxy Mgt Systems (5791)|21090|559.1|#|USA
Department for Transport|VCA|10/09/2014|Contractors T&S - MSC|VCA North America|Q-Quest International|21083|578.12|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|641.25|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|641.25|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|641.25|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|Southwestren Consultants|21090|649.7|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|656.23|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|698.56|#|USA
Department for Transport|VCA|08/09/2014|Contractors T&S - MSC|VCA North America|Q-Quest International|21083|789.69|#|USA
Department for Transport|VCA|26/09/2014|Contractors T&S - MSC|VCA North America|Galaxy Mgt Systems (5786)|21090|829.73|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21090|850.69|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21091|850.69|#|USA
Department for Transport|VCA|10/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21083|861.32|#|USA
Department for Transport|VCA|10/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21083|884.48|#|USA
Department for Transport|VCA|10/09/2014|Contractors T&S - MSC|VCA North America|xxxxxx|21083|947.49|#|USA
Department for Transport|VCA|26/09/2014|Contractors T&S - MSC|VCA North America|Galaxy Mgt Systems (5786)|21090|1064.72|#|USA
Department for Transport|VCA|29/09/2014|Contractors T&S - MSC|VCA North America|Doroco LLC|21090|1214.55|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21091|1839.93|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21090|1839.93|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21091|1839.93|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21091|3046.19|#|USA
Department for Transport|VCA|19/09/2014|Contractors T&S - MSC|VCA North America|Oversite Inc|21090|3046.19|#|USA
Department for Transport|VCA|05/09/2014|Computing Technical Services|VCA North America|Total Solutions|21094|2935.3|#|USA
Department for Transport|VCA|05/09/2014|Computing Technical Services|VCA North America|Total Solutions|21096|2935.3|#|USA
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA North America|xxxxxx|21083|521.31|#|USA
Department for Transport|VCA|08/09/2014|Contractors Fees - TA|VCA North America|Pinnacle Business Solution|21083|976.69|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - TA|VCA North America|Pinnacle Business Solution|21090|1103.96|#|USA
Department for Transport|VCA|16/09/2014|Contractors Fees - TA|VCA North America|Pinnacle Business Solution|21090|2324.44|#|USA
Department for Transport|VCA|29/09/2014|Contractors Fees - TA|VCA North America|Gepper Certification|21090|5476.85|#|USA
Department for Transport|VCA|08/09/2014|USA PROFESSIONAL FEES|VCA North America|Castro, Barros, Sobral Gomez|21083|6863.43|#|USA
Department for Transport|VCA|30/09/2014|Rent|VCA East Asia|xxxxxx|17832|3278.31|#|JAPAN
Department for Transport|VCA|02/10/2014|PROFESSIONAL FEES|VCA East Asia|VCA Korea|17835|2961.86|#|JAPAN
Department for Transport|VCA|15/09/2014|Rent|VCA Australia|xxxxxx|561|1136.34|#|AUSTRALIA
Department for Transport|Driver & Vehicle Licensing Agency|02/09/2014|Agency Staff Costs|Information Services|Ergon Ltd|2000162314|11760|#|LU5 4XE
Department for Transport|Driver & Vehicle Licensing Agency|06/09/2014|Agency Staff Costs|Information Services|Evolve Business Consultancy Ltd|2000165387|11232|#|GU10 1DW
Department for Transport|Driver & Vehicle Licensing Agency|07/09/2014|Agency Staff Costs|Information Services|IndigoBlue Consulting LTD|2000167264|8640|#|SW1Y 6JP
Department for Transport|Driver & Vehicle Licensing Agency|12/09/2014|Agency Staff Costs|Information Services|SPRING TECHNOLOGY STAFFING SERVICES|2000202878|3093.02|#|B37 7YE
Department for Transport|Driver & Vehicle Licensing Agency|24/09/2014|Agency Staff Costs|Information Services|SPRING TECHNOLOGY STAFFING SERVICES|2000214857|3093.02|#|B37 7YE
Department for Transport|Driver & Vehicle Licensing Agency|24/09/2014|Agency Staff Costs|Information Services|SPRING TECHNOLOGY STAFFING SERVICES|2000214857|3866.28|#|B37 7YE
Department for Transport|Driver & Vehicle Licensing Agency|24/09/2014|Agency Staff Costs|Information Services|SPRING TECHNOLOGY STAFFING SERVICES|2000214857|3099.6|#|B37 7YE
Department for Transport|Driver & Vehicle Licensing Agency|24/09/2014|Agency Staff Costs|Information Services|SPRING TECHNOLOGY STAFFING SERVICES|2000214857|3093.02|#|B37 7YE
Department for Transport|Driver & Vehicle Licensing Agency|30/09/2014|Agency Staff Costs|Information Services|EnTech Ltd|2000196502|13536|#|SE1 4LL
Department for Transport|Driver & Vehicle Licensing Agency|30/09/2014|Agency Staff Costs|Information Services|JIM100 Ltd|2000196501|8160|#|RG2 9DW
Department for Transport|Driver & Vehicle Licensing Agency|26/09/2014|Agency Staff Costs|Not assigned|Ergon Ltd|2000191264|20862|#|LU5 4XE
Department for Transport|Driver & Vehicle Licensing Agency|06/09/2014|Agents Fees|Operations|IDENTITY AND PASSPORT SERVICE|2000167254|842.3|#|PR8 2HH
Department for Transport|Driver & Vehicle Licensing Agency|07/09/2014|Agents Fees|Operations|IDENTITY AND PASSPORT SERVICE|2000169722|532.15|#|PR8 2HH
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Agents Fees|Operations|NSL LTD|2000197740|814009.24|#|W5 1YY
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Building Service Charges|Finance & Commercial|TELEREAL TRILLIUM|2000172679|-869.37|#|LS11 9DX
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Building Service Charges|Finance & Commercial|TELEREAL TRILLIUM|2000172679|21104.23|#|LS11 9DX
Department for Transport|Driver & Vehicle Licensing Agency|12/09/2014|Building Service Charges|Finance & Commercial|TELEREAL TRILLIUM|2000174149|-854.31|#|LS11 9DX
Department for Transport|Driver & Vehicle Licensing Agency|17/09/2014|Car Hire and Leasing|Finance & Commercial|LINDE MATERIAL HANDLING|2000207168|19192.24|#|WD18 8YN
Department for Transport|Driver & Vehicle Licensing Agency|01/09/2014|Cars Fuel|Operations|Allstar Business Solutions|2000188212|620.95|#|SN5 6PS
Department for Transport|Driver & Vehicle Licensing Agency|01/09/2014|Cars Maintenance|Operations|Allstar Business Solutions|2000188212|10.83|#|SN5 6PS
Department for Transport|Driver & Vehicle Licensing Agency|17/09/2014|Childcare Voucher Costs|Human Resource & Estates|Fideliti Limited|2000207170|14436.08|#|WA3 7GB
Department for Transport|Driver & Vehicle Licensing Agency|08/09/2014|Computer Consultancy|Information Services|Actica Consulting Limited|2000196494|5240.17|#|GU1 4AF
Department for Transport|Driver & Vehicle Licensing Agency|28/09/2014|Computer equipment|Not assigned|KELWAY LTD|2000193349|1520.74|#|SA1 8PL
Department for Transport|Driver & Vehicle Licensing Agency|05/09/2014|Courier Charges (including IDS)|Operations|ROYAL MAIL GROUP LTD|2000195042|6974.14|#|S49 1HQ
Department for Transport|Driver & Vehicle Licensing Agency|07/09/2014|Courier Charges (including IDS)|Operations|DX SECURE LIMITED|2000195048|15643.33|#|NN3 6YG
Department for Transport|Driver & Vehicle Licensing Agency|07/09/2014|Courier Charges (including IDS)|Operations|DX SECURE LIMITED|2000195048|-4246.66|#|NN3 6YG
Department for Transport|Driver & Vehicle Licensing Agency|26/09/2014|Courier Charges (including IDS)|Operations|DX SECURE LIMITED|2000189632|442.62|#|NN3 6YG
Department for Transport|Driver & Vehicle Licensing Agency|26/09/2014|Courier Charges (including IDS)|Operations|DX SECURE LIMITED|2000189632|2530.35|#|NN3 6YG
Department for Transport|Driver & Vehicle Licensing Agency|29/09/2014|Courier Charges (including IDS)|Operations|ROYAL MAIL GROUP LTD|2000219676|4278.74|#|S49 1HQ
Department for Transport|Driver & Vehicle Licensing Agency|29/09/2014|Courier Charges (including IDS)|Operations|ROYAL MAIL GROUP LTD|2000219676|8449.75|#|S49 1HQ
Department for Transport|Driver & Vehicle Licensing Agency|29/09/2014|Courier Charges (including IDS)|Operations|ROYAL MAIL GROUP LTD|2000219676|6374.61|#|S49 1HQ
Department for Transport|Driver & Vehicle Licensing Agency|29/09/2014|Courier Charges (including IDS)|Operations|ROYAL MAIL GROUP LTD|2000219676|6551.57|#|S49 1HQ
Department for Transport|Driver & Vehicle Licensing Agency|30/09/2014|Courier Charges (including IDS)|Operations|DX SECURE LIMITED|2000197743|11396.67|#|NN3 6YG
Department for Transport|Driver & Vehicle Licensing Agency|05/09/2014|Court Costs/Warrants|Operations|P2P|2000195087|1620|Appeal costs|SA6 7JL
Department for Transport|Driver & Vehicle Licensing Agency|22/09/2014|Court Costs/Warrants|Operations|H M COURTS & TRIBUNALS SERVICE|2000212087|299251.2|#|NP20 9FN
Department for Transport|Driver & Vehicle Licensing Agency|01/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000160704|5382.92|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|01/09/2014|Ordinary Driving Licence Payments|Operations|INSIGHT DIAGNOSTICS LTD       |#|550|COST OF MEDICAL CHECK|BB7 4NB
Department for Transport|Driver & Vehicle Licensing Agency|01/09/2014|Ordinary Driving Licence Payments|Operations|ROYAL LIVERPOOL HOSPITAL      |#|614.8|COST OF MEDICAL CHECK|L7 8XP
Department for Transport|Driver & Vehicle Licensing Agency|02/09/2014|Ordinary Driving Licence Payments|Operations|EXPERT HEART CARE LTD         |#|550|COST OF MEDICAL CHECK|LE16 9EY
Department for Transport|Driver & Vehicle Licensing Agency|02/09/2014|Ordinary Driving Licence Payments|Operations|GBS RE MAID/TUNBRG WLS NHST   |#|550|COST OF MEDICAL CHECK|ME16 9QQ
Department for Transport|Driver & Vehicle Licensing Agency|02/09/2014|Ordinary Driving Licence Payments|Operations|INSIGHT DIAGNOSTICS LTD       |#|550|COST OF MEDICAL CHECK|BB7 4NB
Department for Transport|Driver & Vehicle Licensing Agency|02/09/2014|Ordinary Driving Licence Payments|Operations|KINGSTON HOSPITAL             |#|550|COST OF MEDICAL CHECK|KT2 7QB
Department for Transport|Driver & Vehicle Licensing Agency|03/09/2014|Ordinary Driving Licence Payments|Operations|PORTSMOUTH HOSP TRUST         |#|500|COST OF MEDICAL CHECK|WF3 1WE
Department for Transport|Driver & Vehicle Licensing Agency|04/09/2014|Ordinary Driving Licence Payments|Operations|TAYSIDE NHS BOARD             |#|550|COST OF MEDICAL CHECK|DD4 7AA
Department for Transport|Driver & Vehicle Licensing Agency|04/09/2014|Ordinary Driving Licence Payments|Operations|ROYAL CORNWALL H NHS T        |#|720|COST OF MEDICAL CHECK|TR1 3LJ
Department for Transport|Driver & Vehicle Licensing Agency|04/09/2014|Ordinary Driving Licence Payments|Operations|DERBY HOSPITALS NHS F T       |#|660|COST OF MEDICAL CHECK|DE22 3NE
Department for Transport|Driver & Vehicle Licensing Agency|04/09/2014|Debt Collection|Finance & Commercial|Inter-Credit International Ltd|2000193344|21415|#|N14 6JT
Department for Transport|Driver & Vehicle Licensing Agency|08/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000171169|943.2|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|08/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000171169|10789.69|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Debt Collection|Finance & Commercial|Collectica Limited|2000172682|27353|#|DL3 9WT
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000172691|7612.46|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000172691|7768.42|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|09/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000172691|6014.32|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|13/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000175812|10275.79|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|13/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000175812|597.6|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|14/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000178227|4528.56|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|16/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000181267|8017.5|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|16/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000181268|2328|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|21/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000182801|4936.98|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|21/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000184406|5445.8|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|21/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000186696|8401.71|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|22/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000184405|2438.4|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|22/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000186695|3501.73|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|27/09/2014|Debt Collection|Finance & Commercial|Sigma Red|2000189639|6958.26|#|B97 4DL
Department for Transport|Driver & Vehicle Licensing Agency|28/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000193352|7102.5|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|28/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000193352|2457.76|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|28/09/2014|Debt Collection|Finance & Commercial|Rossendales Collect Limited|2000193352|2400|#|CM16 9EB
Department for Transport|Driver & Vehicle Licensing Agency|30/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000195058|6837.19|#|ST4 7RY
Department for Transport|Driver & Vehicle Licensing Agency|30/09/2014|Debt Collection|Finance & Commercial|Advantis Credit Limited|2000195058|558.13|#|ST4 7RY
