Department for Transport|Maritime and Coastguard Agency|09/08/2011|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|511817|1289.52|Fleet Mgt Ch Jly 11
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|511817|699.93|Fleet M'T;Ce Jly 11
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Maint/Repair Cg Vehicles|Asset Management|INCHCAPE FLEET SOLUTIONS|511817|5418.65|Fleet M'T'Ce Jly 11
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Uk Contract Car Hire|Maritime Services|INCHCAPE FLEET SOLUTIONS|511813|-710.86|Ulr Recovery- Fd590vz -
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Anglo/Irish|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511802|210025|Hire Anglian Earl
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Anglo/Irish|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511802|568.26|Port Charges Anglian Earl
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Pentland Firth|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511800|210025|Hire Anglian Sovereign
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Pentland Firth|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511800|4418.96|Port Charges Anglian Sovereign
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Southern|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511798|4450|Docking/Paint Anglian Monarch
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Southern|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511798|2332.52|Port Charges Anglian Monarch
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Southern|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511799|210025|Hire Anglian Monarch
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Sw Approaches|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511801|210025|Hire Anglian Princess
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Sw Approaches|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511801|2548.24|Port Charges Anglian Princess
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Tug: Sw Approaches|Asset Management|J P KNIGHT (LOWESTOFT) LTD|511803|4062.48|Paint/Docking Anglian Princess
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Rent|Asset Management|NAIRN SAILING CLUB|511843|830|Rent Ann Adv 2011
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Protective Clothing|Asset Management|SUNDRIDGE HOLDINGS LTD|511804|2791.46|Protective Clothing
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Rent|Asset Management|THE CROWN ESTATE|511846|537.5|Rent Qtr Adv 28/8/11-27/11/11
Department for Transport|Maritime and Coastguard Agency|09/08/2011|Rent|Asset Management|WESTERN ISLES COUNCIL|511845|3160.9|Rates Sept 2011
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Agency Staff|Finance|AMBRIDGE HARRIS|511861|2421.36|W/E 5/08/11
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Contract Cleaning|Maritime Services|APEX CLEANING SERVICES WALES|511854|1017.56|Milford Haven Cleaning
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Bank Charges|Maritime Services|BARCLAYCARD MERCHANT SERVICES|511859|538.32|B/Card Chgs July 2011
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|901.99|301190 01/08 Amster
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|564.91|302089 03/08 Pisa
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|704.2|302251 26/07 Naples
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|607.12|302431 31/07 Pisa
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|695.66|A303037 28/07 Amsterda
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|3349.19|30172405/08 Newark
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|551.34|302875 28/07 Amsterda
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|513.31|303087 30/07 Cagliar
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|789.93|302085 30/07 Helsink
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|621.59|303070 03/08 Oporto
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|1241.91|302775 26/11 Shangh
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Overseas Aeroplane Flights Etc|Maritime Services|CAPITA BUSINESS TRAVEL|511732|1241.91|302772 26/11 Shanghai
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Mirg/1 Sea Survival And Huet|Maritime Services|EAST SUSSEX FIRE AUTHORITY|511886|750.78|Attend Mirg 1 Refresher
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Dispersant Storage & Maint|Maritime Services|GOODALL TRANSPORT LTD|511819|820|09-30/07/11 205 Containers
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Etv Hydrography Programme|Maritime Services|J P KNIGHT (LOWESTOFT) LTD|511884|2375.6|Additional A/B Ab1
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Etv Hydrography Programme|Maritime Services|J P KNIGHT (LOWESTOFT) LTD|511884|2375.6|Additional A/B Ab2
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Etv Hydrography Programme|Maritime Services|J P KNIGHT (LOWESTOFT) LTD|511884|3081.8|Supply 2nd Officer July 2011
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Etv Hydrography Programme|Maritime Services|J P KNIGHT (LOWESTOFT) LTD|511884|855.3|Travel Costs
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Etv Hydrography Programme|Maritime Services|J P KNIGHT (LOWESTOFT) LTD|511884|2100|Victually Charges
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Royal Mail|Maritime Services|PITNEY BOWES LTD POSTAGE BY PHONE|511880|1509.6|Postage July 2011
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Agency Memberships Subs.|Human Resources|PUBLIC CONCERN AT WORK|511889|1022.4|Annual Helpline Starter Pkge
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Contract Cleaning|Maritime Services|REGENT OFFICE CARE Ltd|511876|1083.76|Brixham  Cleaning Aug 11
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Contract Cleaning|Maritime Services|SOUTH COAST CLEANING SERVICES|511502|1260.58|Jul11 Cleaning
Department for Transport|Maritime and Coastguard Agency|10/08/2011|Safetynet Nav Warnings|Maritime Services|STRATOS ACM BILLING GROUP|511885|812.43|Ship-Shore Communications
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Security Services|Asset Management|ADP SECURITY SYSTEMS LTD|511476|11917.11|Security Cover For July 2011
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Radio Equip/Instal. - Asset Re|ICT|AMTEC CONSULTING GROUP plc|511676|15381.79|40725
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Fuel/Oil Cg Vehicles|Asset Management|ARVAL/DIALCARD UK LTD|511973|1752.44|Own Fleet Fuel Aug 11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Fuel/Oil Cg Vehicles|Asset Management|ARVAL/DIALCARD UK LTD|511977|506.08|Own Fleet Fuel Aug 11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Fuel/Oil Cg Vehicles|Asset Management|ARVAL/DIALCARD UK LTD|511984|1165.21|Own Fleet Fuel Aug 11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Agency Staff|Shared Services|BADENOCH & CLARK|511988|980.83|W/E 05/08/1
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Electricity|Maritime Services|BRITISH GAS BUSINESS|512018|1501.76|B Gas Dd July 2011
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Electricity|Maritime Services|BRITISH GAS BUSINESS|512018|8324.53|B Gas Dd July 2011
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Electricity|Maritime Services|BRITISH GAS BUSINESS|512018|1178.17|B Gas Dd July 2011
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Electricity|Asset Management|BRITISH GAS BUSINESS|511891|618.86|Portland Hu Electric July 11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Gas|Human Resources|BRITISH GAS BUSINESS|511994|2014.22|Electric Highcliffe
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Planned Maintenance Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|511110|773.5|Agreed Extra/Reactive 2010 (17
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Planned Maintenance Under #5k|Asset Management|CARILLION PLANNED MAINTENANCE|511111|3494.45|Agreed Extra/Reactive 2010 (20
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Consumables|ICT|COMPUTACENTRE (UK) LTD|512061|867.36|Thermal Transfer Labels
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Courier Costs, Non Royal Mail|Asset Management|CORPORATE EXPRESS COURIERS|511215|1793.15|Courier Charges S/P To 31/07/1
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Fuel/Oil Cg Boats|Asset Management|DUNSTAFFNAGE MARINA LTD|511971|818.25|Boat Fuel Mca Hawk
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Electricity|Maritime Services|EDF ENERGY1 LIMITED|511993|1304.97|Liverpool Elec 1-31/7/11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Water & Sewage|Maritime Services|ENERGY AUDITING AGENCY LTD|511998|794.08|Bureau Service Water Audit
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Protective Clothing|Asset Management|GREENHAM TRADING|511966|7646.93|Protective Clothing
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Purchase Coast Rescue Equip|Asset Management|GREENHAM TRADING|511966|1229.1|Varioius Ppe
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Maint/Repair Cg Boats|Asset Management|J B SERVICES|511974|1666.47|Annual Service - Mca Hunter
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Prop Consultants Lump Sum Fees|Maritime Services|JAMES BARR LTD|511996|14175|Estate Management Services
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Maint/Repair Cg Boats|Asset Management|LOCHIN MARINE INTERNATIONAL LTD|511980|1728|Commission Fees - Mca Merlin
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Technical Training|Human Resources|MECHANICAL TRAINING SERVICES|512003|900|2-3/8/11 Williams/Roger/Warlow
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Reactive/Emerg Maint Under #5k|Maritime Services|MOOR PARK (NORTH SOMERSET) Ltd|511850|1300|Sewerage Pumping 1/8-31/10 Wsm
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Contract Cleaning|Maritime Services|NOONAN SERVICES GROUP (NI) LTD|512027|724.17|Cleaning Services July 2011
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Purchase Coast Rescue Equip|Asset Management|NORTHERN DIVER INTERNATIONAL LTD|511979|823.8|Mudsuit & Undersuit X 2
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Stationery|Finance|OFFICE DEPOT UK LTD|511893|512.19|Tippex Labels Pens
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Royal Mail|Maritime Services|ROYAL MAIL|512004|780|Swansea Mail Collections
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Non-Technical Training|Human Resources|SGS UNITED KINGDOM LTD|512009|4304.25|Auditor Course 11/7/11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Surveyor Training|Human Resources|SOUTH TYNE SIDE COLLEGE|511999|570|Shipboard Security
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Surveyor Training|Human Resources|SOUTH TYNE SIDE COLLEGE|512001|570|Shipboard Security
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Technical Training|Human Resources|SOUTH TYNE SIDE COLLEGE|512002|1215|Vts Induction
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Technical Training|Human Resources|SOUTH TYNE SIDE COLLEGE|512002|1790|Vts Operators
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Agency Staff|Shared Services|VENN GROUP Ltd|511987|504.44|W/E 07/08/11
Department for Transport|Maritime and Coastguard Agency|11/08/2011|Periodical Newspapers/Mags.|Asset Management|WOLTERS KLUWER (UK) Ltd|511992|671.62|Fire Risk Mgmt 1/11/11-31/10/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|BARRY RICHARD PEARSON|512120|1387.5|West Mersea Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|BERTHON BOAT COMPANY LTD|512144|3956.93|Lymington Rent/Sc 29/9/11-24/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|BERTHON BOAT COMPANY LTD|512144|791.39|Lymington Rent/Sc 29/9/11-24/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Electricity|Maritime Services|BRITISH GAS BUSINESS|512124|6204.43|July Charges
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Electricity|Maritime Services|BRITISH GAS BUSINESS|512124|5143.2|July Charges
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Exhibitions And Demonstrations|Maritime Services|BRITISH MARINE FEDERATION|512029|8770|Fees-9sqm Stand Space+Build+Ex
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Call Charges|Asset Management|BT PLC|511737|14240.9|Telephone Charges To 06/08/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Water & Sewage|Maritime Services|BUSINESS STREAM|512064|-1323.46|Refund Helensburgh
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|CITY OF SUNDERLAND|512140|1400|Sunderland Rent 29/9/11-24/12/
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|COMMERCIAL PREOPERTY INVESTMENTS|512117|3450|Ipswich Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|COMMERCIAL PREOPERTY INVESTMENTS|512117|690|Ipswich Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|COOK & MOORE PROPERTY MANAGEMENT|512114|1050|Gorleston Rent 29/9/11-24/12/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|CRIPPS COMMERCIAL Ltd|512102|2250|Nth Suffolk Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Service Charges|Asset Management|DODDS BROWN LLP|512109|1846.13|Stockton S/C 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Electricity|Asset Management|EDF ENERGY|511840|11756.82|Lecky Supply - July 2011
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|ESTERRE LIMITED|512108|2187.5|Hartlepool Marina Rent 29/9/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rates/Cilor (In Lieu Of Rates|Asset Management|GOSPORT BOROUGH COUNCIL|512141|12771|Daedalus Rates September 11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|HAMPSHIRE FIRE &RESCUE SERVICE|512131|1712.5|Southampton Sb Rent 29/9/11-24
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|J L PATERSON|512098|1468.97|Berwick Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|JAMES & SON CLIENTS ACCOUNT|512137|1725|Poole Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|JAYMAR ESTATES LTD|512110|7500|Stockton Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|JAYMAR ESTATES LTD|512110|1500|Stockton Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|JOSHEWER LTD|512133|3625|East Dorset Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|JOSHEWER LTD|512133|725|East Dorset Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|LEWES DISTRICT COUNCIL|512132|750|Newhaven Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|LINCOLN CORN EXCHANGE & MARKETS (1991) Ltd|512142|1575|Lincolnshire Rent 29/9/11-24/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|MAJORACRE|512127|2925|Herne Bay Rent 29/9/11-24/12/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|MIDWINTERS PROPERTIES LTD|512104|3290|Minehead Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|MIDWINTERS PROPERTIES LTD|512104|658|Minehead Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|MR & MRS ROBERT T LANE|512126|1562.5|Medway Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|MR FRANK CONNOR|512139|700|West Bay Rent 1/9/11-30/9/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Waste Disp/Refuse Collection|Maritime Services|OCS GROUP UK LIMITED T/A CANNON|512055|761.67|Sanitary Disposal Aug-Oct2011
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Prop Consultants Lump Sum Fees|Maritime Services|PARSONS BRINCKERHOFF Ltd|512083|2656|Reactive Works West24/5-17/6
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Royal Mail|Maritime Services|PITNEY BOWES LTD POSTAGE BY PHONE|512079|1509.6|August Account
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|PORT OF LONDON AUTHORITY|512129|1791.3|Margate Invicta Rent 10/9/11-9
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Royal Mail|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|511738|1697.21|Mail Charges To 04/08/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|SCARBOROUGH BOROUGH COUNCIL|512111|750|Scarborough Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|SCS STRUCTURES Ltd|512145|925|Staithes Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|SIEMENS BENEFIT SCHEME LTD|512100|5775|Orpington Mo Rent 29/9/11-24/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Service Charges|Asset Management|SIEMENS BENEFIT SCHEME LTD|512101|2566.5|Orpington S/C 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Vat On Rents|Asset Management|SIEMENS BENEFIT SCHEME LTD|512100|1155|Orpington Mo Rent 29/9/11-24/1
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|SOUTH COAST INDUSTRIES|512134|1500|Portland Bill Rent 29/9/11-24/
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Technical Training|Human Resources|SOUTH TYNESIDE COLLEGE|512088|1200|Course Fees 
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Technical Training|Human Resources|SOUTH TYNESIDE COLLEGE|512089|1200|Course Fees 
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Technical Training|Human Resources|SOUTH TYNESIDE COLLEGE|512090|1200|Course Fees 
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Technical Training|Human Resources|SOUTH TYNESIDE COLLEGE|512091|1200|Course Fees 
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Water & Sewage|Asset Management|SOUTHERN WATER|511995|4958.86|Water Charges May-Aug 2011
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Non-Technical Training|Human Resources|THE KEN BLANCHARD COMPANIES|512107|950|Slii For Managers W/Shop
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Non-Technical Training|Human Resources|TRANSMEDIA COMMUNICATIONS LTD|512092|895|Customised Adobe Elearning Tra
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Non-Technical Training|Human Resources|TRANSMEDIA COMMUNICATIONS LTD|512093|-915|Customised Adobe Elearning Tra
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|WAVENEY DISTRICT COUNCIL (RENTS)|512116|1500|Lowestoft Rent 31/3/11-30/9/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|WELD ENTERPRISES LTD|512135|813.75|Lulworth Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|12/08/2011|Rent|Asset Management|WYKELAND PROPERTIES LIMITED|512099|1912.5|Hull Sb Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Fuel/Oil Cg Vehicles|Asset Management|ARVAL/DIALCARD UK LTD|512350|503.77|Own Fleet Fuel Aug 11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|ASHTENNE|512312|700|Blyth Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|C Poll/Salvage Storage & Maint|Maritime Services|BRAEMAR HOWELLS|512284|29145.75|4th Aug - 3rd Sep 2011
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Dispersant Storage & Maint|Maritime Services|BRAEMAR HOWELLS|512285|1600|1st Aug - 31 Aug 2011
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|BRICKTEC|512322|2125|Shoreham Rent 24/6/11-28/9/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|BRICKTEC|512359|2125|Shoreham Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Agency Staff|Shared Services|BROOK STREET (UK) LTD|512294|520.78|W/E 05/08/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|BURNHAM AREA RESCUE BOAT|512271|1250|Burnham Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|CB RICHARD ELLIS LIVERPOOL PROPERTY MANAGEMEN|512277|717.5|Holyhead Mrcc Rent 29/9/11-24/
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|CBRE|512307|41178.75|Mca Cardiff Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Service Charges|Asset Management|CBRE|512309|11010|Mca Cardiff S/C 29/9/11-24/12/
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Vat On Rents|Asset Management|CBRE|512307|8235.75|Mca Cardiff Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Maint/Repair Cg Boats|Asset Management|COSALT UK|512372|1299.34|Service Liferaft Mca Hawk
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|DENIA LTD|512305|1750|Nth Cornwall Rent 24/9/11-23/1
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|DTZ|512264|3625|Portsmouth Rent 29/9/11-24/12/
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Vat On Rents|Asset Management|DTZ|512264|725|Portsmouth Rent 29/9/11-24/12/
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|DTZ DTL (DEFRA)|512366|900.63|Beverley Depreciation Charge S
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Service Charges|Asset Management|DTZ DTL (DEFRA)|512379|11732.8|Beverley Mo S/C 1/4/11-30/6/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|DUCHY OF CORNWALL|512298|2062.5|Ios Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|DUCHY OF CORNWALL|512367|1054.8|Ios Back Rent 25/12/10-28/9/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|EAGLE INVESTMENTS LIMITED|512361|1100|Exmouth Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|FAIRWAY LANDSCAPES SPORTING SURFACES|512370|775|Mevagissey Rent 21/8/11-20/11/
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|GWYNEDD COUNCIL|512279|612.5|Harlech Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|J S SPURRELL|512291|1775|Tamar Rent 29/9/11-24/12/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|JACK HOSEGOOD|512276|1750|Combe Martin Rent 26/3/11-29/9
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Printing Services|Maritime Services|LUDLOW BOOKBINDERS LTD|512286|4700|2000 Copies British Seamans
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|MB & SA HALL|512289|1500|Kingsbridge Rent 29/9/11-24/12
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|512384|4917.19|Uniform
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|512385|5731.56|Uniform
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Uniforms - Regular|Asset Management|MILLER RAYNER LTD|512389|5467.44|Uniform
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|MOSTYN ESTATES LTD|512278|1250|Llandudno Rent 30/9/11-25/12/1
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|MRS J TAYLOR|512280|725|Knott End Rent 29/9/11-24/12/1
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Rent|Asset Management|NATIONAL TRUST CENTRAL RECEIPTS|512317|4900|Newton Rs Rent 30/9/10-29/9/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Vat On Rents|Asset Management|NATIONAL TRUST CENTRAL RECEIPTS|512317|980|Newton Rs Rent 30/9/10-29/9/11
Department for Transport|Maritime and Coastguard Agency|15/08/2011|Planned Maintenance Under #5k|Maritime Services|OTIS LTD|512325|645.5|Replace Missing Lock Bumpers
