Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|KENT AUTISTIC TRUST|2000004172|1513.86|KENT AUTISTIC TRUST|ME7 5AE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|KINGFISHER TRUST|2000004174|516.19|KINGFISHER TRUST (DIESEL)|RG28 7JZ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LEONARD CHESHIRE DISABILITY|2000004175|919.63|LEONARD CHESHIRE SERVICES (AMPTHILL) DIESEL|MK45 2HX
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LEWISHAM COMMUNITY TRANSPORT SCHEME|2000004177|877.08|LEWISHAM COMMUNITY TRANSPORT SCHEME (DIESEL)|SE13 5ES
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LONDON SOVEREIGN LTD|2000004178|83460.16|LONDON SOVEREIGN LTD|TW2 5NX
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LUMINUS OAK FOUNDATION|2000004179|679.01|LUMINUS OAK FOUNDATION|PE29 3QW
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MID BEDS LINK A RIDE CT LTD|2000004181|2218.15|MID BEDS LINK-A-RIDE|MK45 2TG
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MIDLAND RED (SOUTH) LTD|2000004182|28167.78|Stagecoach Midland Red(South)Ltd-Rail Replacement|SK3 0DU
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|MORRIS TRAVEL LTD|2000004183|7987.85|MORRIS TRAVEL LTD|SA31 3QY
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MULTIPLE SCLEROSIS THERAPY CENTRE|2000004184|932.36|MULTIPLE SCLEROSIS THERAPY CENTRE|MK41 9RX
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|NAFFERTON MILLENNIUM COMMITTEE|2000004185|984.9|NAFFERTON MILLENNIUM COMMITTEE|YO25 4JA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|NATIONAL EXPRESS LTD|2000004186|317760.82|NATIONAL EXPRESS LTD|B5 6DD
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|NEATH PORT TALBOT CBC|2000004187|17178.53|NEATH PORT TALBOT C.B.C.|SA13 1PJ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|NEWTON ABBOT COMMUNITY|2000004189|2191.45|NEWTON ABBOT COMMUNITY TRANSPORT ASSOCIATION|TQ12 2QY
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|NORTHFLEET AGE CONCERN|2000004191|1260.24|AGE UK NORTH WEST KENT|DA11 8AE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|OXFORD BUS CO|2000004193|86766.45|City of Oxford Motor Sevices Ltd|OX4 6GA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|PETERBOROUGH DIAL A RIDE|2000004196|3895.27|PETERBOROUGH DIAL A RIDE BY ORTON C T ASSOCIATION|PE2 6SG
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|PHOENIX COMMUNITY TRANSPORT|2000004197|13498.33|PHEONIX COMMUNITY TRANSPORT|NP12 2DQ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|PLYMOUTH AGE CONCERN|2000004198|3649.6|Plymouth Age Concern|PL2 1NY
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|PREMIERE TRAVEL LTD|2000004200|75722.55|PREMIERE TRAVEL LTD|NG2 3HR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|PRESTON BUS LTD|2000004201|117166.92|Preston Bus Limited|PR1 6NY
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|RAVENSHEAD COMMUNITY PROJECT|2000004202|1195.71|RAVENSHEAD COMMUNITY PROJECT|NG15 9AQ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|REDFERN COACHES (MANSFIELD) LTD|2000004203|6510.2|REDFERN COACHES (MANSFIELD) LTD.|NG19 7FE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|RIDE-ABILITY|2000004204|2355.52|RIDE-ABILITY-COASTAL COMMUNITY TRANSPORT|FY1 1JP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|RURAL AGE CONCERN DARENT VALLEY|2000004207|1642.8|RURAL AGE CONCERN DARENT VALLEY|BR8 8AE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|RYECAT ENTERPRISES LTD|2000004210|3837.42|RYECAT LTD.|YO17 6YB
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|SCOPE|2000004212|3692.21|SCOPE - SULLY SKILLS CENTRE|N7 9PW
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SCOPE INCLUSION SE|2000004213|673.34|SCOPE INCLUSION S E|BN2 9NE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SCOPE ON TEESSIDE|2000004214|2280.89|TEESIDE ABILITY SUPPORT CENTRE|TS5 4EG
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SCOPE THRESHOLD SERVICE|2000004215|857.11|SCOPE - THRESHOLD SERVICE|WA6 7FZ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SEDGEMOOR COMMUNITY TRANSPORT|2000004216|880.93|SEDGEMOOR COMMUNITY TRANSPORT|TA6 5LB
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SELBY DISTRICT COMMUNITY TRANSPORT|2000004218|669.79|SELBY DISTRICT COMMUNITY TRANSPORT BROKERAGE|YO8 4QQ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SHAFTESBURY SOCIETY|2000004219|836.56|Grooms Shaftesbury|NN29 7JD
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SKEGNESS DAY CENTRE LTD|2000004221|1073.42|SKEGNESS DAY CENTRE|PE25 2BS
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SKIPTON & CRAVEN ACTION DISABILITY|2000004222|3115.59|Skipton & Craven Action For Disability|BD23 2JB
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SOMERBUS LTD|2000004223|7234.37|SOMERBUS LTD|BS39 7YR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SOUTH TYNESIDE MBC|2000004224|1945.18|WEST WALPOLE STREET RESOURCE UNIT|NE33 4JP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SOUTH TYNESIDE MBC|2000004225|1248.56|THE LONNEN BASE|NE33 4JP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SOUTH TYNESIDE MBC|2000004226|1026.32|FATHER JAMES WALSH ACTIVE LIFE SERVICE|NE33 4JP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|STAFFORDSHIRE MOORLANDS|2000004230|780.46|STAFFORDSHIRE MOORLANDS COMMUNITY TRANSPORT|ST13 5DS
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|STAGECOACH EAST KENT|2000004231|214388.14|STAGECOACH IN EAST KENT|SK3 0DU
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|STAGECOACH EAST MIDLANDS|2000004232|185404.54|STAGECOACH IN LINCOLNSHIRE|SK3 0DU
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|STAGECOACH IN SOUTH WALES|2000004233|57925.81|RED & WHITE SERVICES LTD T/A STAGECOACH IN S WALES|SK3 0DU
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|STAGECOACH OXFORD|2000004234|123252.53|STAGECOACH IN OXFORD|SK3 0DU
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|STEWARTS COACHES|2000004235|3424.58|STEWARTS COACHES|CV37 0PT
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SUDBURY & DISTRICT|2000004238|756.35|SUDBURY TOWN AREA RURAL TRANSPORT|CO10 2FT
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SULLIVAN BUS & COACH LTD|2000004239|103489.32|SULLIVAN BUS & COACH T/A SULLIVAN BUSES|EN6 3NE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SW COACHES LTD|2000004240|14524.24|SOUTH WEST COACHES LTD|BA9 9EB
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SW HERTS COMMUNITY TRANSPORT SCHEME|2000004241|2257.47|SOUTH WEST HERTS COMMUNITY TRANSPORT|WD3 1DP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SWANAGE TAXIS LTD|2000004243|1803.65|SWANAGE TAXIS LTD|BH19 3EB
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TAVISTOCK DISTRICT TRANSPORT PSHIP|2000004247|1156.04|TAVISTOCK & DISTRICT LOCAL TRANSPORT PARTNERSHIP|PL19 8AJ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TEESSIDE & DIST SOC FOR THE BLIND|2000004248|1171.73|TEESIDE & DISTRICT SOCIETY FOR THE BLIND|TS5 4AH
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|THANET COMMUNITY TRANSPORT|2000004249|7456.07|THANET COMMUNITY TRANSPORT ASSOCIATION|CT10 3JJ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|THIRSK DIST COMM MINIBUS ASSOC|2000004251|653.91|THIRSK DISTRICT COMMUNITY MINIBUS ASSOCIATION|YO7 1QS
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TRANSPORT 17 LTD|2000004253|1143.49|TRANSPORT 17 LTD|S17 4DR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TRAVELSURE|2000004254|24858.55|TRAVELSURE|NE70 7DT
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TROWBRIDGE GUILD COMM SERVICE|2000004255|818.39|TROWBRIDGE GUILD OF COMMUNITY SERVICE|BA14 8DY
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|VICEROY OF ESSEX LTD|2000004256|1116.51|VICEROY OF ESSEX LTD|CB10 1BU
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|VOLUNTEER CENTRE BUXTON & DIST|2000004259|815.63|VOLUNTEER CENTRE BUXTON & DISTRICT|SK17 6EQ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WALSALL COMMUNITY TRANSPORT|2000004260|10478.89|WALSALL COMMUNITY TRANSPORT|WS3 3DH
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WARRINGTON COMMUNITY TRANSPORT|2000004262|5819.41|WARRINGTON COMMUNITY TRANSPORT|WA2 8JJ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WEST LANCASHIRE DIAL A RIDE ASSOC|2000004263|4370.58|WEST LANCASHIRE DIAL|L40 8JS
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WEST MIDS SPECIAL NEEDS TRANSPORT|2000004264|6058.25|WEST MIDLANDS SPECIAL NEEDS TRANSPORT LTD.|B6 5PL
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WESTON & DISTRICT COM TRANSPORT|2000004265|4384.95|WESTON AND DISTRICT COMMUNITY TRANSPORT|BS24 9AD
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WIGAN & DISTRICT COMM TRANSPORT|2000004266|6180.38|WIGAN AND DISTRICT COMMUNITY TRANSPORT|WN5 0PN
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WIGTON & DISTRICT COM TRANSPORT LTD|2000004267|520.73|WIGTON & DISTRICT COMMUNITY TRANSPORT|CA7 9JQ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WILTS & DORSET BUS CO|2000004268|196457.95|WILTS & DORSET BUS CO|BH15 2PR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WYCOMBE DIAL A RIDE|2000004270|3765.18|WYCOMBE DIAL A RIDE LTD|HP12 3AN
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|YELABUS ASSOCIATION|2000004271|599.94|YELABUS ASSOCIATION|GU46 7RP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|ARRIVA TEESIDE|2000004272|125506.13|Arriva Teeside|SR3 3XP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MOVING PEOPLE LTD|2000004273|1758.68|MOVING PEOPLE|BB2 7JA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|RUSHMOOR VOLUNTARY TRAVEL|2000004274|1877.22|RUSHMOOR VOLUNTARY SERVICES|GU14 7LE
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LANDMARK COACHES LTD|2000004275|960.91|Landmark Coaches Ltd|SG15 6RF
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|TENTERDEN AND DISTRICT DAY CENTRE|2000004276|1820.85|Tenterden & District Day Centre|TN30 6AT
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|THE PEACEFUL PLACE LTD|2000004279|1111.38|The Peaceful Place Ltd|SS14 1RA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LEONARD CHESHIRE DISABILITY|2000004280|861.71|LEONARD CHESHIRE - HYDON HILL|GU8 4BA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|BRIDGNORTH DISTRICT COMMUNITY|2000004281|878.5|Bridgnorth Community Transport Group|WV15 5AG
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|PRESELI RURAL TRANSPORT ASSOCIATION|2000004284|1131.6|Preseli Rural Transport Association|SA35 0DP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SHIPPLEY & BINGLEY|2000004285|842.5|Shipley & Bingley Voluntary Services|BD16 2TA
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LAKELANDS DAY CARE HOSPICE|2000004286|605.92|LAKELANDS DAY CARE HOSPICE|NN18 8LX
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|ACCESSIBLE CARING TRANSPORT|2000004287|20119.22|ACCESSIBLE CARING TRANSPORT|CF45 3PW
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WRVS-BROMSGROVE|2000004290|555.78|WRVS|BG1 7JJ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MERSEYCARE TRANSPORT SERVICES LTD|2000004293|37312.9|MERSEYCARE TRANSPORT SERVICES LTD|CH46 1DW
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|CT PLUS (YORKSHIRE) C.I.C HULL|2000004295|2987.49|CT PLUS (YORKSHIRE) CIC - HULL|E8 4RH
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|SEVERNSIDE TRANSPORT|2000004296|4780.62|SEVERNSIDE TRANSPORT LIMITED|BS34 5JR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|PINK LADIES MEMBERS CLUB|2000004297|2362.36|Pink Ladies Members Club|WA2 8TX
Department for Transport|Department for Transport|29/05/2012|BUS FDR Wales|Local|MS SOCIETY - SWANSEA &|2000004299|573.92|MS Society- Swansea & District Branch|SA5 8PZ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|LEWIS COACHES OF COVENTRY LTD|2000004300|1876.23|Lewis Coaches of Coventry|CV7 8EP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|HARROW COMMUNITY TRANSPORT|2000004302|2092.2|Harrow Community Transport|HA1 4HZ
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WEST HULL COMMUNITY TRANSPORT|2000004303|11516.38|West Hull Community Transport|HU3 4HW
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|AGE UK WYRE FOREST|2000004304|989.64|AGE UK WYRE FOREST|DY11 6TH
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|ALZHEIMERS & DEMENTIA SUPPORT|2000004307|1104.73|Alzheimers & Dementia Support Services|DA11 8JY
Department for Transport|Department for Transport|29/05/2012|Current Grants to LAs within AEF/AEG|Local|NORTHUMBERLAND COUNTY COUNCIL|2000004308|12346.72|NORTHUMBERLAND COUNTY COUNCIL|NE61 2EF
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|WEAVAWAY TRAVEL|2000004309|7793.05|Weavaway|RG19 6HN
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|APOLLO 8 TRAVEL|2000004311|14733.57|Apollo 8 Travel|LA8 9DG
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|HITCHIN HELPING HANDS|2000004315|948.47|Hitchin Helping Hands|SG4 7QH
Department for Transport|Department for Transport|29/05/2012|Current Grants to LAs within AEF/AEG|Local|SAWBRIDGEWORTH TOWN COUNCIL|2000004316|1023.97|Sawbridgeworth Town Council|CM21 9AR
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|INVICTABUS LTD|2000004318|7306.67|Invictabus Limited|ME20 7SP
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|BON CHAUNCE TRAVEL|2000004319|15621.03|Bon Chaunce Travel Ltd|PR3 6SS
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|AGE CONCERN CAMELFORD & DISTRICT|2000004320|594.08|Age Concern Camelford & District|PL32 9YN
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|MANOR COMMUNITY TRANSPORT|2000004322|624.83|Manor Community Transport Association|S2 1LB
Department for Transport|Department for Transport|29/05/2012|Subsidies to Private Sector|Local|AGE CONCERN ASHFORD|2000004323|1467.47|Eldercare Day Centre - Age UK|TN23 5RJ
Department for Transport|Department for Transport|31/05/2012|Subsidies to Private Sector|Local|LECKS TRAVEL|2000004570|1321.71|Lecks Travel|LA12 8AB
Department for Transport|Department for Transport|16/05/2012|Support Services|London and Olympics|HIGHWAYS AGENCY|2000003364|12412.43|connect plus cycle event|B1 1RN
Department for Transport|Department for Transport|17/05/2012|Recruitment|London and Olympics|OFFICE FOR NATIONAL STATISTICS|2000003371|3500|R1 2012 FAST STREAM CHARGING|NP10 8XG
Department for Transport|Department for Transport|23/05/2012|Secondments|London and Olympics|HOME OFFICE|2000003728|555.23||NP20 9BB
Department for Transport|Department for Transport|25/05/2012|Secondments|London and Olympics|HOME OFFICE|2000003899|7946.01||NP20 9BB
Department for Transport|Department for Transport|01/05/2012|Current Grants to LAs within AEF/AEG|London and Olympics|GREATER LONDON AUTHORITY|2000002040|108807000|GLA Grant Payment No. 3|SE1 2UT
Department for Transport|Department for Transport|15/05/2012|Current Grants to LAs within AEF/AEG|London and Olympics|GREATER LONDON AUTHORITY|2000002928|108807000|GLA GRANT PMENT|SE1 2UT
Department for Transport|Department for Transport|29/05/2012|Current Grants to LAs within AEF/AEG|London and Olympics|GREATER LONDON AUTHORITY|2000004345|108807000|GLA Grant Payment No. 5|SE1 2UT
Department for Transport|Department for Transport|03/05/2012|Agency Staff Costs|Managing Director Motoring Services|NETWORKERS RECRUITMENT|2000002299|11818.8|Feb/Mar 12 - |BR1 1HP
Department for Transport|Department for Transport|03/05/2012|Agency Staff Costs|Managing Director Motoring Services|NETWORKERS RECRUITMENT|2000002299|14424.56|Mar/Apr 12 - |BR1 1HP
Department for Transport|Department for Transport|08/05/2012|Agency Staff Costs|Managing Director Motoring Services|NETWORKERS RECRUITMENT|2000002485|7091.28|Contractor-P/e 15.04 & 22.04.2012|BR1 1HP
Department for Transport|Department for Transport|11/05/2012|Agency Staff Costs|Managing Director Motoring Services|NETWORKERS RECRUITMENT|2000002772|3939.6|P/E 29/4/12 London|BR1 1HP
Department for Transport|Department for Transport|09/05/2012|Legal Consultancy|Managing Director Motoring Services|FIELD FISHER WATERHOUSE LLP|2000002632|30327.83|SERVICES MAR 12|EC3N 2AA
Department for Transport|Department for Transport|14/05/2012|Legal Consultancy|Managing Director Motoring Services|FIELD FISHER WATERHOUSE LLP|2000002859|18816|FFW SSF Secondees Feb 12|EC3N 2AA
Department for Transport|Department for Transport|01/05/2012|Other Professional Fees|Managing Director Motoring Services|GOVERNMENT ACTUARY'S DEPARTMENT|2000002071|3097.5|Actuarial Services - P/E 31/03/12|EC4A 1AB
Department for Transport|Department for Transport|23/05/2012|Other Professional Fees|Managing Director Motoring Services|GOVERNMENT ACTUARY'S DEPARTMENT|2000003713|483.75|Actuarial services perio ending 30.4.12|EC4A 1AB
Department for Transport|Department for Transport|29/05/2012|Financial Consultancy|Managing Director Motoring Services|AON HEWITT LTD|2000004337|1294.56|AH Professional  Services WE 31.01.2012|KT18 5BS
Department for Transport|Department for Transport|29/05/2012|Financial Consultancy|Managing Director Motoring Services|AON HEWITT LTD|2000004337|2750.64|Consulting Services - March 2012|KT18 5BS
Department for Transport|Department for Transport|29/05/2012|Financial Consultancy|Managing Director Motoring Services|AON HEWITT LTD|2000004337|1423.02|Match with credit 5105928595|KT18 5BS
Department for Transport|Department for Transport|29/05/2012|Financial Consultancy|Managing Director Motoring Services|AON HEWITT LTD|2000004337|-1423.02|Match with invoice 5105926016|KT18 5BS
Department for Transport|Department for Transport|18/05/2012|DVO Payments|Managing Director Motoring Services|DRIVER & VEHICLE LICENSING AGENCY|2000003518|1765097.43|SSC Operations & Programme - March 2012|SA6 7JL
Department for Transport|Department for Transport|29/05/2012|DVO Payments|Managing Director Motoring Services|DRIVER & VEHICLE LICENSING AGENCY|2000004365|1390475.56|ST 8000534301|SA6 7JL
Department for Transport|Department for Transport|28/05/2012|Travel Expenses Overseas|Marine Accident Investigation Branch|MARITIMA DOMINICANA S.A.S.|2000003995|732.71|Accom & Travel MAIB Invest into Collision|33152-0005
Department for Transport|Department for Transport|28/05/2012|IT Services  Running Costs|Marine Accident Investigation Branch|EPIC PERFORMANCE IMPROVEMENT LTD|2000003979|1092.96|AIB MTNCE JUN TO AUG 12|BN1 1NH
Department for Transport|Department for Transport|14/05/2012|Travel Expenses UK|Marine Accident Investigation Branch|CLYDE TRAVEL|2000002844|675.04|1/2 May 12|G51 1HJ
Department for Transport|Department for Transport|24/05/2012|Travel Expenses UK|Marine Accident Investigation Branch|CLYDE TRAVEL|2000003807|943.42|18.05.2012|G51 1HJ
Department for Transport|Department for Transport|17/05/2012|Training|Marine Accident Investigation Branch|RETIREMENT COUNSELLING SERV LTD|2000003390|1536|11 -12 June 12 Retirement Seminar & Hotel|HP6 5AE
Department for Transport|Department for Transport|08/05/2012|Printing|Marine Accident Investigation Branch|WILLIAMS LEA LIMITED|2000002488|4961.25|March MAIB SD Printing|NR3 1PD
Department for Transport|Department for Transport|21/05/2012|Research|Marine Accident Investigation Branch|MARINE DATA LTD|2000003590|1990|Stability Data & Report|PO19 1BE
Department for Transport|Department for Transport|23/05/2012|Storage & Distribution|Marine Accident Investigation Branch|CAMBERTOWN LIMITED|2000003753|3673.61|SD Distribution 1/2012|S63 9BL
Department for Transport|Department for Transport|15/05/2012|Training|Marine Accident Investigation Branch|THE KNOWLEDGE ACADEMY LTD|2000003270|1488|11-15thJune and  3-6th July|SL4 4RU
Department for Transport|Department for Transport|02/05/2012|Contract Cleaning|Marine Accident Investigation Branch|PROGRESS CLEANING SERVICES|2000002115|702|MAIB Office Cleaning MBH 27/04|SO14 6GH
Department for Transport|Department for Transport|29/05/2012|Contract Cleaning|Marine Accident Investigation Branch|PROGRESS CLEANING SERVICES|2000004327|702|25.05.12- 4 Weeks MBH Cleaning|SO14 6GH
Department for Transport|Department for Transport|23/05/2012|Support Services|Maritime|VEHICLE CERTIFICATION AGENCY|2000003739|7000|VCA Int.Negs-Q4-5Jan12-4Apr12|BS5 6XX
Department for Transport|Department for Transport|23/05/2012|Support Services|Maritime|VEHICLE CERTIFICATION AGENCY|2000003739|23000|VCA Support International Negs - 5/10/11-4/1/12|BS5 6XX
Department for Transport|Department for Transport|23/05/2012|Support Services|Maritime|VEHICLE CERTIFICATION AGENCY|2000003739|17000|VCA telephone enqs Q4-5Jan12-4Apr12|BS5 6XX
Department for Transport|Department for Transport|23/05/2012|Support Services|Maritime|VEHICLE CERTIFICATION AGENCY|2000003739|9000|VCA telephone enqs Q4-5Jan12-4Apr12|BS5 6XX
Department for Transport|Department for Transport|30/05/2012|Office Furniture & Equipment Capital Cost|Maritime|ITC CONCEPTS LIMITED|2000004496|4647.98|CIS not Checked For Deduction|CR0 4RE
Department for Transport|Department for Transport|09/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000002632|24368.33|Feb 12 FFW - SAR GAP Contract replacement PO|EC3N 2AA
Department for Transport|Department for Transport|11/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000002771|36362.2|28 Dec - 31 Jan 12 Legal Fees & Expenses|EC3N 2AA
Department for Transport|Department for Transport|11/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000002771|48466.87|Feb 12, Legal services, UKSAR Helicopters|EC3N 2AA
Department for Transport|Department for Transport|14/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000002859|7015.68|SAR GAP Contract replacement March 2012|EC3N 2AA
Department for Transport|Department for Transport|15/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000003262|42683.89|FFW - April 12 Fees|EC3N 2AA
Department for Transport|Department for Transport|30/05/2012|Legal Consultancy|Maritime|FIELD FISHER WATERHOUSE LLP|2000004489|27863.71|UKSAR HELO - MARCH 2012|EC3N 2AA
Department for Transport|Department for Transport|18/05/2012|Financial Consultancy|Maritime|WILLIS LIMITED|2000003505|5702.4|Fees Nov 11 - Jan 12 - SARH gap advice|IP1  1TA
Department for Transport|Department for Transport|14/05/2012|Machinery Rental|Maritime|DANWOOD GROUP LTD|2000002845|1167.68|GMH Feb-May 12 Copier charges & servicing|LN6 3DG
Department for Transport|Department for Transport|17/05/2012|Legal Consultancy|Maritime|CAMERON BROWN|2000003398|1680|Reissue of 515911710 - Funds returned in error|WC2A 2JR
Department for Transport|Department for Transport|16/05/2012|Financial Consultancy|Maritime|KPMG|2000003342|92590.8|Jan/Feb 12, SAR-H Financial Advice|WD17 1DE
Department for Transport|Department for Transport|01/05/2012|Publicity|Permanent Secretary|CHUBB SYSTEMS LIMITED|2000002047|4626.43|maintenance contract 01.04.12 to 31.03.13|BB1 2PR
Department for Transport|Department for Transport|02/05/2012|Publicity|Permanent Secretary|CHUBB SYSTEMS LIMITED|2000002125|2051|Two Set-Top Boxes for Olympics team|BB1 2PR
Department for Transport|Department for Transport|22/05/2012|Machinery Rental|Permanent Secretary|XEROX (UK) LTD|2000003662|4074.68|Rentals 23rd June - 22nd Sept|BN13 1QG
Department for Transport|Department for Transport|04/05/2012|Agency Staff Costs|Permanent Secretary|NETWORKERS RECRUITMENT|2000002384|1114.68|w/e:22/04/2012 |BR1 1HP
