DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Utilities|Asset Management|CORONA ENERGY|502917|1,223.65
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|502960|7,980.13
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|502962|8,186.24
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|502964|10,700.20
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|COSALT UK|503032|2,078.50
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Uk T&S|ICT|ARVAL/DIALCARD UK LTD|503034|544.17
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Uk T&S|ICT|ARVAL/DIALCARD UK LTD|503035|517.06
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Computing & Office Machinery|ICT|DIAGONAL SOLUTION Ltd T/A 2e2|503038|7,103.78
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Computing & Office Machinery|ICT|SOFTWARE BOX LTD|502724|24,692.27
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Comp/Office Machy (Non Asset)|ICT|OFFICE DEPOT UK LTD|503036|5,563.87
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Computing & Office Machinery|ICT|ORACLE CORPORATION UK LTD|503037|205,680.98
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503021|-665.38
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|502961|-7,980.13
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|502963|-8,186.24
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|503020|-10,700.20
Department For Transport|Maritime and Coastguard Agency|13/04/2011|Cg Ancillary Services|Asset Management|COSALT UK|503033|-2,078.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Service Charges|Asset Management|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|503072|6,000.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ABERDEEN HARBOUR BOARD|503076|130,500.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503045|2,906.40
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503046|4,525.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503047|5,904.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503048|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503049|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503050|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|GRAHAM & SIBBALD|503082|1,200.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503051|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503054|10,866.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503055|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503057|4,279.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503058|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503061|2,716.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA SERVICES Ltd|503059|13,668.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|GRAHAM & SIBBALD|503053|2,070.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|GRAHAM & SIBBALD|503062|945.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|LARNE HARBOUR LTD|503052|3,840.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503068|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503069|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Service Charges|Asset Management|HIGHLAND & ISLAND AIRPORTS LTD|503065|13,800.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Postage|Maritime Services|FREEPOST 15921|503105|780.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Maritime Services|CORONA ENERGY|503097|1,392.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Management|Maritime Services|KWIK KWALITY CLEANING|503111|885.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|503081|6,485.44
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|503081|2,283.93
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Cg Ancillary Services|Asset Management|INCHCAPE FLEET SOLUTIONS|503083|8,715.21
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503210|2,236.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503213|1,043.70
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503214|2,066.10
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503219|1,495.44
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503215|2,449.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503220|2,050.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503221|2,050.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503223|2,050.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503225|1,381.26
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Estate Maintenance|Maritime Services|JAMES BARR LTD|503226|2,050.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Met Office|Maritime Services|STRATOS ACM BILLING GROUP|503273|1,019.89
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Maritime Services|CORONA ENERGY|503247|624.73
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Maritime Services|CORONA ENERGY|503253|501.04
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503193|1,469.70
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503195|1,469.70
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503198|745.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503201|553.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503203|702.90
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Maritime Services|ENERGY AUDITING AGENCY LTD|503164|542.47
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Maritime Services|CORONA ENERGY|503172|517.10
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Agency Staff|Finance|VENN GROUP Ltd|503070|1,410.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Agency Staff|Shared Services|VENN GROUP Ltd|503066|568.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503087|1,640.10
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503093|3,514.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Human Resources|BRITISH GAS BUSINESS |503074|2,822.15
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Utilities|Human Resources|CORONA ENERGY|503079|548.41
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Agency Staff|Finance|AMBRIDGE HARRIS|503166|3,016.02
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503098|2,854.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503101|1,086.30
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503109|2,811.60
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503116|830.70
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503120|1,086.30
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503123|1,299.30
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503126|660.30
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503130|958.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503132|2,257.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503135|1,065.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503137|1,384.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503147|915.90
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|ARGYLL & BUTE COUNCIL|503155|1,405.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503096|1,363.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|EAST LOTHIAN COUNCIL|503169|1,341.90
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|LAND & PROPERTY SERVICES|503187|5,327.58
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|NORTH AYRSHIRE COUNCIL|503173|1,278.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|NORTH AYRSHIRE COUNCIL|503179|2,300.40
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503199|1,448.40
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Tugs|Asset Management|J P KNIGHT (LOWESTOFT) LTD|502781|206,817.90
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Tugs|Asset Management|J P KNIGHT (LOWESTOFT) LTD|502816|208,216.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Tugs|Asset Management|J P KNIGHT (LOWESTOFT) LTD|502817|206,230.22
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Asset Management|GOSPORT BOROUGH COUNCIL|503165|12,771.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|GREAT YARMOUTH BOROUGH COUNCIL|503158|1,113.75
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|MR FRANK CONNOR|503163|700.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rates & Cilor|Asset Management|WEYMOUTH & PORTLAND B C|503167|2,780.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ABERDARON REGATTA COMMITTEE|503189|1,300.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|G WYN JONES & H WYN JONES|503180|1,552.50
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|TORRIDGE DISTRICT COUNCIL|503177|1,500.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503190|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503196|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503200|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503202|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503204|5,095.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503206|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503237|3,637.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503239|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503240|6,177.60
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503242|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503244|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503246|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503248|782.64
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503250|2,079.60
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503251|2,608.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503252|782.64
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503254|1,954.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503256|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503260|1,956.00
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503262|622.80
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503264|8,893.20
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503267|2,840.40
Department For Transport|Maritime and Coastguard Agency|14/04/2011|Rent|Asset Management|ARQIVA|503269|5,863.20
Department For Transport|Maritime and Coastguard Agency|15/04/2011|It - Tangible|ICT|COMPUTACENTRE (UK) LTD|502295|4,401.68
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Computing & Office Machinery|ICT|I B M UK LIMITED|503276|15,816.62
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Inst/Maint Telecoms, Pws & Rls|ICT|BRITISH TELECOM|503275|2,666.01
Department For Transport|Maritime and Coastguard Agency|15/04/2011|It - Tangible|ICT|COMPUTACENTRE (UK) LTD|503268|1,780.87
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Estates|Maritime Services|CARILLION PLANNED MAINTENANCE|503385|10,524.80
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|ABERDEEN CITY COUNCIL|503399|73,610.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|ABERDEEN CITY COUNCIL|503402|915.90
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|ABERDEEN CITY COUNCIL|503405|2,470.80
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Building Projects (Non Asset)|Asset Management|LOWE AND OLIVER LTD|502772|4,940.84
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Postage|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|502770|1,882.37
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Utilities|Asset Management|CORONA ENERGY|502767|1,550.58
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Estate Management|Asset Management|BRAYBOURNE CLEANING SERVICES LTD|503376|5,683.07
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Asset Management|SOUTHAMPTON CITY COUNCIL|503374|42,653.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Building Projects (Non Asset)|Asset Management|CARILLION PLANNED MAINTENANCE|503407|7,941.60
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Building Projects (Non Asset)|Asset Management|CARILLION PLANNED MAINTENANCE|503412|13,575.60
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Building Projects (Non Asset)|Asset Management|SCOTTISH & SOUTHERN ELECTRIC POWER DISTRIBUTI|502855|1,912.77
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Building Projects (Non Asset)|Asset Management|CARSON MCDOWELL|503418|610.50
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Estate Maintenance|Asset Management|CARILLION PLANNED MAINTENANCE|503437|1,056.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Estate Projects|Asset Management|ROSHAL SPACE CONSULTANTS Ltd|503382|4,599.67
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Minor Repairs|Asset Management|CARILLION PLANNED MAINTENANCE|503436|2,300.65
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Minor Repairs|Asset Management|CARILLION PLANNED MAINTENANCE|503437|688.88
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|EXECUTORS OF NANCY TREWERN DECEASED|503375|4,119.85
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Asset Management|PORT OF LONDON AUTHORITY|503361|2,004.40
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Asset Management|PORT OF LONDON AUTHORITY|503362|1,553.39
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|G WYN JONES & H WYN JONES|503359|632.40
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|DTZ DTL (DEFRA)|503369|764.25
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|MR & MRS D ADAMSON|503372|800.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|RNLI HQ|503370|807.12
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Uk T&S|Maritime Services|ARVAL/DIALCARD UK LTD|503393|549.64
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Counter Pollution|Maritime Services|BRIGGS MARINE ENVIRONMENTAL SERVICES LTD|503421|1,250.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Counter Pollution|Maritime Services|EDGE ENVIRO SERVICES LTD|503420|925.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Counter Pollution|Maritime Services|GOODALL TRANSPORT LTD|503419|1,025.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Postage|Maritime Services|CITY SPRINT|503396|514.38
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Postage|Maritime Services|CITY SPRINT|503398|1,228.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|NORTH AYRSHIRE COUNCIL|503429|2,215.20
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|SHETLAND ISLANDS COUNCIL|503423|2,619.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|SHETLAND ISLANDS COUNCIL|503424|19,268.50
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|SHETLAND ISLANDS COUNCIL|503425|553.80
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rates & Cilor|Maritime Services|THE HIGHLAND COUNCIL|503428|2,470.80
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Counter Pollution|Maritime Services|UK SPILL Ltd|503435|4,876.50
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Helicopter Expenditure|Asset Management|CHC SCOTIA LTD|503438|592,847.00
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Helicopter Expenditure|Asset Management|CHC SCOTIA LTD|503438|11,856.94
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Helicopter Expenditure|Asset Management|CHC SCOTIA LTD|503439|594,800.76
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Helicopter Expenditure|Asset Management|CHC SCOTIA LTD|503440|436,569.86
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Helicopter Expenditure|Asset Management|CHC SCOTIA LTD|503441|234,169.72
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Rent|Asset Management|MERLIN ENTERTAINMENTS (BLACKPOOL) LTD|503512|2,712.41
Department For Transport|Maritime and Coastguard Agency|15/04/2011|Utilities|Maritime Services|VEOLIA WATER SOUTHEAST LTD|503510|556.28
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Rates & Cilor|Maritime Services|MEDWAY COUNCIL|503417|1,991.80
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Training|Human Resources|SOUTH TYNESIDE COLLEGE|503526|510.00
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Uk T&S|Human Resources|ARVAL/DIALCARD UK LTD|503547|561.51
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Rates & Cilor|Maritime Services|SOUTH AYRSHIRE COUNCIL|503530|2,470.80
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Rates & Cilor|Maritime Services|SOUTH AYRSHIRE COUNCIL|503534|1,086.30
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Estate Maintenance|Maritime Services|CARILLION PLANNED MAINTENANCE|503540|3,470.22
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Estate Maintenance|Maritime Services|CARILLION PLANNED MAINTENANCE|503540|5,423.27
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Agency Staff|Finance|SHERIDAN MAINE LTD|503543|1,357.80
Department For Transport|Maritime and Coastguard Agency|18/04/2011|Agency Staff|Shared Services|SHERIDAN MAINE LTD|503545|1,110.36
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|DC THANET|503598|609.49
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503556|1,125.80
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503557|530.43
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503558|2,468.10
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503560|1,558.80
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503561|974.25
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Rates & Cilor|Maritime Services|SCARBOROUGH BOROUGH COUNCIL|503563|1,428.90
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Estate Management|Maritime Services|EAST RIDING OF YORKSHIRE COUNC|503599|523.38
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Estate Management|Maritime Services|RENTOKIL HYGIENE|503601|968.23
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Estate Management|Finance|EC GROUP|503627|1,658.06
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Estate Management|Office Of Chief Executive|EC GROUP|503643|3,971.23
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Estate Management|Maritime Services|SUPACLEEN LTD|503639|841.88
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Stationery & Printing|Office Of Chief Executive|EC GROUP|503646|704.00
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|SEAWEATHER MARINE SERVICES LTD|502828|1,849.39
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503605|877.51
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503607|530.94
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503608|723.94
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503610|884.13
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503615|810.51
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503616|685.32
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503619|730.06
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503622|750.75
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503630|1,229.64
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Cg Ancillary Services|Asset Management|MILLER RAYNER LTD|503617|3,087.12
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Utilities|Maritime Services|BRITISH GAS BUSINESS|503680|2,599.56
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Utilities|Maritime Services|BRITISH GAS BUSINESS|503680|7,420.05
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Utilities|Maritime Services|BRITISH GAS BUSINESS|503680|2,648.25
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Comp/Office Machy (Non Asset)|ICT|I B M UK LIMITED|503655|-509.32
Department For Transport|Maritime and Coastguard Agency|19/04/2011|Tugs|Asset Management|J P KNIGHT (LOWESTOFT) LTD|503628|-1,715.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|PEMBROKESHIRE COUNTY COUNCIL|503721|1,605.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Estate Management|Maritime Services|REGENT OFFICE CARE Ltd|503723|1,083.76
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|PEMBROKESHIRE COUNTY COUNCIL|503722|2,653.60
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Estate Management|Maritime Services|MITIE CLEANING & ENVIRONMENTAL SERVICES Ltd|503732|2,063.01
