DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318059|23,841.20
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318060|13,041.85
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318061|15,166.93
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318062|5,514.00
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318063|3,212.60
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318059|0.00
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400627|11,370.02
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400628|7,115.82
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400629|23,673.55
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400630|15,146.70
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400631|18,601.61
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400632|14,319.89
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400633|4,564.76
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400634|5,303.77
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400635|13,138.61
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016400636|2,927.98
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|90227564|-1,627.46
Department for Transport|Highways Agency|20/06/2011|TOS operational Vehicle fuel|TRAFFIC MANAGEMENT DIRECTORATE|ARVAL|1016318059|0.00
Department for Transport|Highways Agency|13/06/2011|TA Cost AUC - Programme|TRAFFIC MANAGEMENT DIRECTORATE|ATKINS LTD|344106|-1,701.38
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle fleet management|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|494674|-1,432.29
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle fleet management|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|497454|-2,077.41
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle fleet management|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|500774|964.21
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505339|25,612.25
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505340|18,501.72
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505341|13,905.90
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505342|7,069.51
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505343|18,296.23
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505344|26,365.48
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505346|17,885.33
Department for Transport|Highways Agency|07/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505347|10,076.40
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504699|-23,871.06
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504700|-6,918.98
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504701|-7,206.30
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504703|-6,837.98
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504705|-8,467.01
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504706|-19,267.15
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504707|-12,140.93
Department for Transport|Highways Agency|08/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|504708|2,184.43
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505691|31,200.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505692|16,200.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505693|12,500.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505694|8,500.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505695|15,600.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505697|23,280.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505698|17,100.00
Department for Transport|Highways Agency|14/06/2011|TOS operational Vehicle repairs|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|505700|5,200.00
Department for Transport|Highways Agency|07/06/2011|Prepaid expenses - programme|TRAFFIC MANAGEMENT DIRECTORATE|BPF UK GROWTH 5 LTD|505271|60,440.40
Department for Transport|Highways Agency|07/06/2011|Job related training|TRAFFIC MANAGEMENT DIRECTORATE|BRAY LEINO LTD|505320|1,000.00
Department for Transport|Highways Agency|13/06/2011|Protective clothing & uniforms|TRAFFIC MANAGEMENT DIRECTORATE|BRISTOL UNIFORMS LIMITED|505600|5,570.87
Department for Transport|Highways Agency|07/06/2011|Consultancy Fees - Training & Development|TRAFFIC MANAGEMENT DIRECTORATE|BRITISH STANDARDS INSTITUTION (BSI)|505336|666.23
Department for Transport|Highways Agency|09/06/2011|Consultancy Fees - Training & Development|TRAFFIC MANAGEMENT DIRECTORATE|BRITISH STANDARDS INSTITUTION (BSI)|505456|1,518.00
Department for Transport|Highways Agency|09/06/2011|Landlord service charges - admin L&B|TRAFFIC MANAGEMENT DIRECTORATE|BTWSHIELLS|505471|726.00
Department for Transport|Highways Agency|06/06/2011|Protective clothing & uniforms|TRAFFIC MANAGEMENT DIRECTORATE|BURLINGTON UNIFORMS LTD|505225|1,233.00
Department for Transport|Highways Agency|13/06/2011|Protective clothing & uniforms|TRAFFIC MANAGEMENT DIRECTORATE|BURLINGTON UNIFORMS LTD|505601|5,279.04
Department for Transport|Highways Agency|28/06/2011|External training venue hire|TRAFFIC MANAGEMENT DIRECTORATE|CAPITA SYMONDS LIMITED|506392|3,180.00
Department for Transport|Highways Agency|15/06/2011|Other office-related equipment and consumables Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|505800|1,279.20
Department for Transport|Highways Agency|22/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|COMPUTACENTER (UK) LTD|506118|37,345.31
Department for Transport|Highways Agency|13/06/2011|Prepaid expenses - programme|TRAFFIC MANAGEMENT DIRECTORATE|DURHAM COUNTY COUNCIL|505588|1,796.95
Department for Transport|Highways Agency|01/06/2011|Payroll service provider charges|TRAFFIC MANAGEMENT DIRECTORATE|EGIS ROAD OPERATION UK LTD|PWI/00005918|-29,778.06
Department for Transport|Highways Agency|09/06/2011|Hire car fuel|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISE RENT-A-CAR UK LTD|463924|787.62
Department for Transport|Highways Agency|09/06/2011|Hire car fuel|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISE RENT-A-CAR UK LTD|463924|29.70
Department for Transport|Highways Agency|09/06/2011|Hire car rental|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISE RENT-A-CAR UK LTD|463924|2,773.40
Department for Transport|Highways Agency|09/06/2011|Hire car rental|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISE RENT-A-CAR UK LTD|463924|119.24
Department for Transport|Highways Agency|03/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|ENTERPRISEMOUCHEL LIMITED|505190|200.41
Department for Transport|Highways Agency|02/06/2011|Gas|TRAFFIC MANAGEMENT DIRECTORATE|EON ENERGY/CENTRAL NETWORKS (NON CIS) CHARGES|501476|1,541.22
Department for Transport|Highways Agency|03/06/2011|National Vehicle Recovery Income|TRAFFIC MANAGEMENT DIRECTORATE|FMG SUPPORT LIMITED|HA042/2011|-9,969.12
Department for Transport|Highways Agency|06/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|FMG SUPPORT LIMITED|503431|12,990.38
Department for Transport|Highways Agency|16/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|FMG SUPPORT LIMITED|504542|-91,000.00
Department for Transport|Highways Agency|16/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|FMG SUPPORT LIMITED|505857|509,010.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505917|5,085.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505920|6,702.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505922|2,697.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505923|4,357.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505927|3,481.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505933|5,172.00
Department for Transport|Highways Agency|17/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|505934|3,254.00
Department for Transport|Highways Agency|20/06/2011|Couriers & IDS Operating Costs|TRAFFIC MANAGEMENT DIRECTORATE|GOVERNMENT CAR AND DESPATCH AGENCY|506011|632.50
Department for Transport|Highways Agency|08/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|GRONTMIJ|505405|28,563.04
Department for Transport|Highways Agency|15/06/2011|Medical services payments|TRAFFIC MANAGEMENT DIRECTORATE|HEALTH MANAGEMENT LTD|505778|80,814.40
Department for Transport|Highways Agency|15/06/2011|Medical services payments|TRAFFIC MANAGEMENT DIRECTORATE|HEALTH MANAGEMENT LTD|505796|16,199.25
Department for Transport|Highways Agency|14/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|INTERROUTE|499401|-4,747.77
Department for Transport|Highways Agency|10/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|504505|4,502.91
Department for Transport|Highways Agency|10/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|504506|909.22
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505775|946.70
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505776|18,500.00
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505777|35,021.08
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505779|10,325.62
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505780|37,759.59
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505781|4,115.76
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505783|23,265.22
Department for Transport|Highways Agency|15/06/2011|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|505784|3,640.83
Department for Transport|Highways Agency|14/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|MOUCHEL LIMITED|504494|-11,040.91
Department for Transport|Highways Agency|14/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|MOUCHEL LIMITED|505678|17,266.06
Department for Transport|Highways Agency|17/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|NATIONAL POLICING IMPROVEMENT AGENCY|467379|-4,422.00
Department for Transport|Highways Agency|07/06/2011|External seminars and conferences|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|505309|2,551.80
Department for Transport|Highways Agency|08/06/2011|Travel - Air Domestic|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N530367|213.25
Department for Transport|Highways Agency|08/06/2011|Travel - Air Overseas|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N530367|647.40
Department for Transport|Highways Agency|08/06/2011|Travel - Air Overseas|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N530367|265.44
Department for Transport|Highways Agency|08/06/2011|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N530367|5,855.81
Department for Transport|Highways Agency|08/06/2011|Travel - Rail - Standard|TRAFFIC MANAGEMENT DIRECTORATE|NYS CORPORATE LIMITED|N530367|405.42
Department for Transport|Highways Agency|28/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|PA CONSULTING SERVICES LTD|506453|788.97
Department for Transport|Highways Agency|28/06/2011|Non Civil Servant HA Staff|TRAFFIC MANAGEMENT DIRECTORATE|PB LTD|506399|10,301.95
Department for Transport|Highways Agency|08/06/2011|Water and sewerage|TRAFFIC MANAGEMENT DIRECTORATE|SEVERN TRENT WATER LTD (NON CIS) WATER USAGE|505389|1,260.28
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505040|3,229.28
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505067|1,099.16
Department for Transport|Highways Agency|01/06/2011|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505081|2,448.37
Department for Transport|Highways Agency|07/06/2011|File storage and distribution services|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505289|1,392.64
Department for Transport|Highways Agency|07/06/2011|File storage and distribution services|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505295|921.03
Department for Transport|Highways Agency|08/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505365|40,332.41
Department for Transport|Highways Agency|09/06/2011|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|505469|1,872.23
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506439|36,656.32
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506440|35,789.16
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506442|32,582.67
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506443|36,411.13
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506444|36,018.00
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506446|40,332.41
Department for Transport|Highways Agency|28/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506447|39,233.71
Department for Transport|Highways Agency|28/06/2011|TOS operational Vehicle consumables|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506466|726.73
Department for Transport|Highways Agency|29/06/2011|Admin building refurbishment, maintenance, repairs, inspections and advice|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506524|1,999.05
Department for Transport|Highways Agency|29/06/2011|Admin building refurbishment, maintenance, repairs, inspections and advice|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506526|8,107.36
Department for Transport|Highways Agency|29/06/2011|Admin building refurbishment, maintenance, repairs, inspections and advice|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506531|541.12
Department for Transport|Highways Agency|29/06/2011|Admin building refurbishment, maintenance, repairs, inspections and advice|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506533|628.91
Department for Transport|Highways Agency|29/06/2011|Facilities Management Charges|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|504635|-40,332.41
Department for Transport|Highways Agency|29/06/2011|Teas and Coffees|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506528|451.46
Department for Transport|Highways Agency|29/06/2011|Teas and Coffees|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506534|677.02
Department for Transport|Highways Agency|29/06/2011|Waste disposal / refuse collection|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506528|181.76
Department for Transport|Highways Agency|29/06/2011|Waste disposal / refuse collection|TRAFFIC MANAGEMENT DIRECTORATE|TAYLOR WOODROW CONSTRUCTION - FACILITIES DIVISION|506534|174.20
Department for Transport|Highways Agency|01/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|504204|-1,025.80
Department for Transport|Highways Agency|01/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|505050|3,142.56
Department for Transport|Highways Agency|01/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|505060|18,949.81
Department for Transport|Highways Agency|01/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|505063|41,978.93
Department for Transport|Highways Agency|01/06/2011|TA Cost AUC - Programme|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|501296|-19,807.25
Department for Transport|Highways Agency|13/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|505577|5,400.00
Department for Transport|Highways Agency|13/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|505582|2,495,426.41
Department for Transport|Highways Agency|22/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|506115|19,171.62
Department for Transport|Highways Agency|22/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|506117|76,389.37
Department for Transport|Highways Agency|24/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|506258|100,882.80
Department for Transport|Highways Agency|28/06/2011|PFI Service Payments|TRAFFIC MANAGEMENT DIRECTORATE|TRAFFIC INFORMATION SERVICES LTD|506386|26,775.42
Department for Transport|Highways Agency|17/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|TREASURY SOLICITOR|505912|1,544.00
Department for Transport|Highways Agency|17/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|TREASURY SOLICITOR|505913|5,869.40
Department for Transport|Highways Agency|07/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|TRL LTD|504498|-7,578.63
Department for Transport|Highways Agency|14/06/2011|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|TRL LTD|505679|31,560.00
Department for Transport|Highways Agency|07/06/2011|Water and sewerage|TRAFFIC MANAGEMENT DIRECTORATE|UNITED UTILITIES WATER PLC (NON CIS) WATER USAGE|505345|676.25
Department for Transport|Highways Agency|14/06/2011|Non-capitalised purchases of Office Equipment|TRAFFIC MANAGEMENT DIRECTORATE|WORKSCAPE LTD|505753|812.57
Department for Transport|Highways Agency|22/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|WSP UK LIMITED|506140|40,743.64
Department for Transport|Highways Agency|30/06/2011|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|WSP UK LIMITED|506648|30,897.73
Department for Transport|London and Continental Railways |17/06/2011|Profl fees re HS1 surp'land sales|LCR|Altus Edwin Hill|PIN012754|18,285.80
Department for Transport|London and Continental Railways |10/06/2011|HS1 Land obligations - CPO sums|LCR|Ashurst LLP Client a/c|PIN012724|24,954.72
Department for Transport|London and Continental Railways |10/06/2011|HS1 Land obligations - CPO sums|LCR|Ashurst LLP Client a/c|PIN012726|1,378.82
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012671|1,984.00
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012672|1,854.00
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012675|1,680.24
Department for Transport|London and Continental Railways |10/06/2011|Profl fees re HS1 surp'land sales|LCR|Ashurst Morris Crisp|PIN012676|6,864.00
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012677|1,060.00
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012678|1,061.50
Department for Transport|London and Continental Railways |10/06/2011|Profl fees re HS1 surp'land sales|LCR|Ashurst Morris Crisp|PIN012679|2,171.45
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012680|2,208.50
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012681|745.50
Department for Transport|London and Continental Railways |10/06/2011|Profl fees re HS1 surp'land sales|LCR|Ashurst Morris Crisp|PIN012683|1,834.96
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012685|577.00
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012687|6,274.50
Department for Transport|London and Continental Railways |10/06/2011|Prof fees re HS1 Land CPO commit/claim|LCR|Ashurst Morris Crisp|PIN012692|501.50
Department for Transport|London and Continental Railways |03/06/2011|Software support/maintenance|LCR|Bottomline Technologies|PIN012631|720.00
Department for Transport|London and Continental Railways |17/06/2011|Property management - HS1 surplus land|LCR|CMS Enviro|PIN012742|4,997.36
Department for Transport|London and Continental Railways |03/06/2011|Profl fees re HS1 surp'land sales|LCR|Cripps Harries Hall|PIN012650|562.00
