DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|Department for Transport|06/02/2012|Training|Air Accident Investigation Branch|AIRBUS|2000022684|3016.01|Manual Payment - Course 129632|31707
Department for Transport|Department for Transport|14/02/2012|Training|Air Accident Investigation Branch|MONARCH AIRLINES LTD|2000023503|3800|AUG 2011 - MONARCH NGB TRAINING KRC|LU2 9NU
Department for Transport|Department for Transport|14/02/2012|Training|Air Accident Investigation Branch|OLD SARUM FLYING SCHOOL|2000023508|438.87|OLD SARUM NGB TRAINING SH 270112|SP4 6DZ
Department for Transport|Department for Transport|07/02/2012|Computer Consumables|Analysis/Science|SUPPLIES TEAM|2000022762|995.63|Toner Cartridges|S9 1XU
Department for Transport|Department for Transport|14/02/2012|Secondments|Analysis/Science|COMMUNITIES AND LOCAL GOVERNMENT|2000023528|6619.15|Salary recovery LM 02.10 - 30.11.2011|SW1E 5DU
Department for Transport|Department for Transport|29/02/2012|Subscriptions to Professional bodies|Analysis/Science|HM REVENUE & CUSTOMS|2000024495|7380||BN12 4XH
Department for Transport|Department for Transport|22/02/2012|Computer Consumables|Aviation|SUPPLIES TEAM|2000023972|755.89||S9 1XU
Department for Transport|Department for Transport|20/02/2012|Hospitality|Aviation|WESTMINSTER KINGSWAY COLLEGE|2000023855|945|17.01.2012 Escodffier Room,Westminster college|SW1P 2PD
Department for Transport|Department for Transport|02/02/2012|Recruitment Fees|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000022514|1657|Dec 11, CAO Ottawa|MK10 1PX
Department for Transport|Department for Transport|22/02/2012|Recruitment Fees|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000023990|2251.43|CAO Ottawa recharges|MK10 1PX
Department for Transport|Department for Transport|22/02/2012|Recruitment Fees|Aviation|FOREIGN & COMMONWEALTH OFFICE|2000023990|3457.96|CAO Ottawa recharges|MK10 1PX
Department for Transport|Department for Transport|14/02/2012|Research|Aviation|DFT ONE TIME VENDOR|2000023482|725|IOM PEER REVIEW|SW1P 4DR
Department for Transport|Department for Transport|07/02/2012|Research|Aviation|INSTITUTE OF OCCUPATIONAL MEDICINE|2000022788|2183.66|Cabin Air Residue Study|EH14 4AP
Department for Transport|Department for Transport|28/02/2012|Research|Aviation|URS INFRASTRUCTURE |2000024416|20315|26.11.11-30.12.11/MJ&AdS/Dft UK Aviation Model|RG21 4JG
Department for Transport|Department for Transport|08/02/2012|Security|Aviation|NATS (EN ROUTE) PLC|2000022864|989487.5|25% commencement of installation in LARS ops rm|PO15 7FI
Department for Transport|Department for Transport|08/02/2012|Security|Aviation|NATS (EN ROUTE) PLC|2000022864|1583180|olympics project 40% of critical design review|PO15 7FI
Department for Transport|Department for Transport|01/02/2012|Support Services|Aviation|BAE SYSTEMS (OPERATIONS) LTD|2000022388|29137.5|BAE Systems Warton LARS FY Oct/Nov/Dec 11|PR4 1AX
Department for Transport|Department for Transport|13/02/2012|Support Services|Aviation|BRISTOL INTERNATIONAL AIRPORT|2000023408|29137.5|Bristol Int. Airport LARS  - 01.10.2011 -31.12.201|BS48 3DY
Department for Transport|Department for Transport|14/02/2012|Support Services|Aviation|CAA INTERNATIONAL LTD|2000023490|41113.25|oct - dec 2011|RH6 0YR
Department for Transport|Department for Transport|14/02/2012|Support Services|Aviation|CAA INTERNATIONAL LTD|2000023490|168000|25.09.11-31.12.11 3rd Quarter SAFA Ramp checks|RH6 0YR
Department for Transport|Department for Transport|07/02/2012|Support Services|Aviation|CAA INTERNATIONAL LTD|2000022764|7500|3rd Quater 2011/2012 Support To DFT Foreign Agency|RH6 0YR
Department for Transport|Department for Transport|10/02/2012|Support Services|Aviation|CAA INTERNATIONAL LTD|2000022998|22500|Q3 2011/12 CAA|RH6 0YR
Department for Transport|Department for Transport|15/02/2012|Support Services|Aviation|ENVIRONMENT AGENCY|2000023617|42000|Aviation registry account opening|BS32 4UD
Department for Transport|Department for Transport|17/02/2012|Support Services|Aviation|MINISTRY OF DEFENCE|2000023768|864.31|R128 MoD DFM SAR Incidents|L2 3YL
Department for Transport|Department for Transport|21/02/2012|Support Services|Aviation|MINISTRY OF DEFENCE|2000023927|25929|MoD DFM SAR Incidents FY 11/12|L2 3YL
Department for Transport|Department for Transport|10/02/2012|Support Services|Aviation|RAF CHARITABLE TRUST|2000023015|34633.2|RAF FAIRFORD phase 1- Olympics 2012|GL7 4RB
Department for Transport|Department for Transport|21/02/2012|Support Services|Aviation|TAG FARNBOROUGH AIRPORT LTD|2000023918|29137.5|1.10.11 - 31.12.11|GU14 6XA
Department for Transport|Department for Transport|21/02/2012|Support Services|Aviation|TAG FARNBOROUGH AIRPORT LTD|2000023918|29137.5|1.7.11 - 30.9.11|GU14 6XA
Department for Transport|Department for Transport|08/02/2012|Training|Aviation|CORINNE GAUTIER-CAPES|2000022867|525|Jan 12, French Tuition, Group & JM & MR|SW19 2AY
Department for Transport|Department for Transport|21/02/2012|Transport Consultancy|Aviation|ATKINS LTD (MANAGEMENT CONSULTANTS)|2000023902|18794.4|Part 2 Airport Capacity London 2012|WR5 1WS
Department for Transport|Department for Transport|02/02/2012|Transport Consultancy|Aviation|CHILTERN HOUSE ASSOCIATES LTD|2000022510|448|Attendance at Aviation Board|HP22 6JQ
Department for Transport|Department for Transport|08/02/2012|Transport Consultancy|Aviation|NATIONAL AIR TRAFFIC SERV (ENROUTE)|2000022856|4382.56|NATS - 3rd & 4th Quarter|EH4 1PU
Department for Transport|Department for Transport|28/02/2012|Agency Staff Costs|Business Transformation|MONARCH RECRUITMENT LTD|2000024424|8448|M K 01/11/11 - 30/11/11 (22 days)|B2 4UW
Department for Transport|Department for Transport|08/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000022843|836.3|period ending 08/01/2012|WC2B 5QR
Department for Transport|Department for Transport|08/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000022843|1045.38|period ending 15/01/2012|WC2B 5QR
Department for Transport|Department for Transport|08/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000022843|1045.38|period ending 22/01/2012|WC2B 5QR
Department for Transport|Department for Transport|08/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000022843|1045.38|period ending 29/01/2012|WC2B 5QR
Department for Transport|Department for Transport|09/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000022937|3110.28|W/e 29.1.12 NJ|WC2B 5QR
Department for Transport|Department for Transport|17/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000023759|3083.46| w/e 05.02.2012|WC2B 5QR
Department for Transport|Department for Transport|20/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000023825|1045.38||WC2B 5QR
Department for Transport|Department for Transport|20/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000023825|-3110.28|Credit for 5105917212|WC2B 5QR
Department for Transport|Department for Transport|20/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000023825|3083.46|w/e 22.01.2012|WC2B 5QR
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Business Transformation|MORGAN HUNT UK LTD|2000023916|3083.46| Agency Staff W/E 12/2/12|WC2B 5QR
Department for Transport|Department for Transport|15/02/2012|Agency Staff Costs|Business Transformation|NETWORKERS RECRUITMENT|2000023613|7267.58|pe 08.01 - pe 05.02.2012|BR1 1HP
Department for Transport|Department for Transport|10/02/2012|Agency Staff Costs|Business Transformation|SAND RESOURCES LTD|2000023006|6630.84|NB 09.01.2012 to 29.01.2012 (15 days)|TN1 1DJ
Department for Transport|Department for Transport|06/02/2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000022706|48301.88|Amey GMH Variables November 2011|OX4 4DQ
Department for Transport|Department for Transport|13/02/2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000023429|256090.66|Jan 12, GMH fixed costs|OX4 4DQ
Department for Transport|Department for Transport|06/02/2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000022706|1097.25|Amey varibales Southside Nov 11|OX4 4DQ
Department for Transport|Department for Transport|06/02/2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000022706|2413.95|Amey variable 55VS Nov 11|OX4 4DQ
Department for Transport|Department for Transport|14/02/2012|Building Service Charges|Business Transformation|AMEY COMMUNITY LTD|2000023544|15025.99|Amey fixed costs 55VS Jan 12|OX4 4DQ
Department for Transport|Department for Transport|29/02/2012|Capital Grants to NDPBs & CG|Business Transformation|LONDON&CONTINENTAL RAILWAYS LTD|2000024510|9631.56|Charges re Ashford Lease|NW1 1AY
Department for Transport|Department for Transport|22/02/2012|Computer equipment|Business Transformation|DELL CORPORATION LTD|2000023978|1169.76||RG12 1LF
Department for Transport|Department for Transport|06/02/2012|Computer equipment|Business Transformation|EQUANET|2000022692|2371.2|Dell Adv E Port Replicators|BL9 7BJ
Department for Transport|Department for Transport|16/02/2012|Computer equipment|Business Transformation|EQUANET|2000023690|2321.42||BL9 7BJ
Department for Transport|Department for Transport|16/02/2012|Computer equipment|Business Transformation|EQUANET|2000023690|2371.2|13 adapters without stands|BL9 7BJ
Department for Transport|Department for Transport|16/02/2012|Computer equipment|Business Transformation|EQUANET|2000023690|2441.9|hp deskjet|BL9 7BJ
Department for Transport|Department for Transport|17/02/2012|Computer equipment|Business Transformation|EQUANET|2000023758|2081.66||BL9 7BJ
Department for Transport|Department for Transport|17/02/2012|Computer equipment|Business Transformation|EQUANET|2000023758|2128.63||BL9 7BJ
Department for Transport|Department for Transport|22/02/2012|Computer equipment|Business Transformation|EQUANET|2000023979|2124.9||BL9 7BJ
Department for Transport|Department for Transport|24/02/2012|Computer equipment|Business Transformation|EQUANET|2000024119|2248.44||BL9 7BJ
Department for Transport|Department for Transport|27/02/2012|Computer equipment|Business Transformation|EQUANET|2000024339|2114.06|Loan Laptop Service Notebooks x 3|BL9 7BJ
Department for Transport|Department for Transport|01/02/2012|Computer equipment|Business Transformation|Probrand Ltd|2000022384|2129.76|DIMM  memory and delivery|B1 3BP
Department for Transport|Department for Transport|06/02/2012|Computer equipment|Business Transformation|Probrand Ltd|2000022685|538.94|4 x Laptop Port Replicator/Dock|B1 3BP
Department for Transport|Department for Transport|13/02/2012|Computer equipment|Business Transformation|Probrand Ltd|2000023405|1887.77|Dell Latitude E5420|B1 3BP
Department for Transport|Department for Transport|22/02/2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000023987|14076.01|IT components|B11 2LE
Department for Transport|Department for Transport|16/02/2012|Computer equipment|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000023704|4179.55|HP 8GB FBD PC2-5300 2x4GB Kit|B11 2LE
Department for Transport|Department for Transport|08/02/2012|Electricity|Business Transformation|EDF ENERGY|2000022835|2371.39|EDF - January 2012|EX1 3UT
Department for Transport|Department for Transport|08/02/2012|Electricity|Business Transformation|EDF ENERGY|2000022835|2529.56|EDF - January 2012|EX1 3UT
Department for Transport|Department for Transport|21/02/2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000023935|1020|PRGX - Bravo Solutions q1&2 2011/12 data|LU1 3LU
Department for Transport|Department for Transport|21/02/2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000023935|8176.8|Spend Analytics Jan 2012|LU1 3LU
Department for Transport|Department for Transport|21/02/2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000023935|3406.08|Spend Recoveries December 2011|LU1 3LU
Department for Transport|Department for Transport|21/02/2012|Financial Consultancy|Business Transformation|PRGX UK LIMITED|2000023935|1691.12|Spend Recoveries January 2012|LU1 3LU
Department for Transport|Department for Transport|16/02/2012|Infrastructure Maintenance|Business Transformation|HEWLETT PACKARD LTD|2000023693|457|Eland House, HP Hardware Repairs 2011/12 Tech Supp|RG12 1BQ
Department for Transport|Department for Transport|14/02/2012|Infrastructure Maintenance|Business Transformation|HEWLETT PACKARD LTD|2000023498|5468.96|HP BL460C G6 E5540/X5550 02/07/10-01/07/11|RG12 1BQ
Department for Transport|Department for Transport|14/02/2012|Infrastructure Maintenance|Business Transformation|HEWLETT PACKARD LTD|2000023498|10107.87|HP BLc 7000 02/07/10 - 01/07/11|RG12 1BQ
Department for Transport|Department for Transport|14/02/2012|Infrastructure Maintenance|Business Transformation|HEWLETT PACKARD LTD|2000023498|-5468.96|Reversal of Invoice 5105887680 (Incorrect posting)|RG12 1BQ
Department for Transport|Department for Transport|17/02/2012|IT Services  Running Costs|Business Transformation|Bang Communications Ltd|2000023754|3456|Feb 12 support and maintenance|RG25 2JL
Department for Transport|Department for Transport|21/02/2012|IT Services  Running Costs|Business Transformation|CENTERPRISE INTERNATIONAL LIMITED|2000023936|1637.92|Centerprise November hosting|RG24 8GQ
Department for Transport|Department for Transport|21/02/2012|IT Services  Running Costs|Business Transformation|CENTERPRISE INTERNATIONAL LIMITED|2000023936|3807.95|CI hosting January|RG24 8GQ
Department for Transport|Department for Transport|17/02/2012|IT Services  Running Costs|Business Transformation|DELIB LIMITED|2000023773|636| eConsultation hub host & maint  Feb 2012|BS1 4DZ
Department for Transport|Department for Transport|29/02/2012|IT Services  Running Costs|Business Transformation|SOFTWARE BOX LTD|2000024498|13623.84|1 Year web maintenance/security|YO61 1ET
Department for Transport|Department for Transport|16/02/2012|IT Services  Running Costs|Business Transformation|SPECIALIST COMPUTER CENTRES PLC|2000023704|11289.6|Jan 12 Corporate Website App Support|B11 2LE
Department for Transport|Department for Transport|16/02/2012|IT Services  Running Costs|Business Transformation|VEGA CONSULTING SERVICES LTD|2000023708|10061.11|Jan 12, ITHC Scope Planning, KM/SR/ML|BS16 1EJ
Department for Transport|Department for Transport|20/02/2012|IT Services  Running Costs|Business Transformation|VEGA CONSULTING SERVICES LTD|2000023851|2604.46|Consultancy Jan 2012|BS16 1EJ
Department for Transport|Department for Transport|23/02/2012|Legal Consultancy|Business Transformation|C M S CAMERON MCKENNA|2000024046|1134.64|CTRL STAGE 2 - legal services|EC1A 4DD
Department for Transport|Department for Transport|23/02/2012|Maintenance Other|Business Transformation|AVAT LIMITED|2000024064|2374.8|ISDN Networker, power and Installation|RG26 5BH
Department for Transport|Department for Transport|23/02/2012|Maintenance Other|Business Transformation|AVAT LIMITED|2000024064|5040|Installation of additional TV for Comms|RG26 5BH
Department for Transport|Department for Transport|24/02/2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000024124|4203.96|2ND Jan- 3rd Feb 2012 Adhoc Advice|NN6 9DS
Department for Transport|Department for Transport|24/02/2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000024124|3014.16|2ND Jan- 3rd Feb 2012 Monthly Aduit Regime|NN6 9DS
Department for Transport|Department for Transport|24/02/2012|Management Consultancy|Business Transformation|QUINCEY MASON PRACTICES LTD|2000024124|3291.78|QMP OGC 9451|NN6 9DS
Department for Transport|Department for Transport|29/02/2012|Newspapers|Business Transformation|JONES YARRELL LEADENHALL|2000024496|502.98|misc periodicals|E3 3JH
Department for Transport|Department for Transport|15/02/2012|Postage|Business Transformation|GOVERNMENT CAR & DESPATCH AGENCY|2000023585|668|GCDA deliveries Feb 12|SW8 5AX
Department for Transport|Department for Transport|15/02/2012|Postage|Business Transformation|GOVERNMENT CAR & DESPATCH AGENCY|2000023585|2992.8|GCDA screening Feb 12|SW8 5AX
Department for Transport|Department for Transport|14/02/2012|Rent - L&B (non-PFI)|Business Transformation|DEPARTMENT FOR WORK & PENSIONS|2000023526|58620.16|Accommodation Charges @ Ashdown Hse - Jan 12|FY5 3TA
Department for Transport|Department for Transport|08/02/2012|Small Software|Business Transformation|BIP SOLUTIONS LTD|2000022857|960|2011 - 12 Project Online Subscription|G51 1DZ
Department for Transport|Department for Transport|14/02/2012|Small Software|Business Transformation|THE PRESS ASSOCIATION LTD|2000023527|808.19|DfT PA Mediapoint Service Feb for Mar|SW1V 1A
Department for Transport|Department for Transport|08/02/2012|Subscriptions to Professional bodies|Business Transformation|CORPORATE IT FORUM LTD|2000022833|31800||HP4 1AS
Department for Transport|Department for Transport|08/02/2012|Subscriptions to Professional bodies|Business Transformation|CORPORATE IT FORUM LTD|2000022833|32400|TIF Subscription 01/10/13-30/9/14|HP4 1AS
Department for Transport|Department for Transport|22/02/2012|Subscriptions to Professional bodies|Business Transformation|PROFILE GROUP (UK) LTD|2000023982|2040.05|Foresight News UK Service 17/02/12 - 16/02/1|WC2B 5LX
Department for Transport|Department for Transport|14/02/2012|Telephone charges|Business Transformation|BT CONFERENCING|2000023489|905.15|BT |NW9 6LB
Department for Transport|Department for Transport|21/02/2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000023920|2232.58|BT - Charges - One bill plus - 12.02.2012|DH98 1BT
Department for Transport|Department for Transport|21/02/2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000023920|840.72|BT Charges for account VP144441270|DH98 1BT
Department for Transport|Department for Transport|24/02/2012|Telephone charges|Business Transformation|BT PAYMENT SERVICES LTD|2000024127|2848.74|TEL CHARGES AC 33182170|DH98 1BT
Department for Transport|Department for Transport|07/02/2012|Telephone charges|Business Transformation|SIEMENS ENTERPRISE COMMUNICATIONS L|2000022776|1639.2|CHARGE FOR DAMOVO OVERTIME - 19/11/2011|MK15 ODJ
Department for Transport|Department for Transport|13/02/2012|Telephone charges|Business Transformation|SIEMENS ENTERPRISE COMMUNICATIONS L|2000023411|10500|Siemens - Charges - 01.01.2012 - 31.03.2012|MK15 ODJ
Department for Transport|Department for Transport|13/02/2012|Telephone charges|Business Transformation|SIEMENS ENTERPRISE COMMUNICATIONS L|2000023411|92266.7|Siemens - Charges - 30th Quarter|MK15 ODJ
Department for Transport|Department for Transport|13/02/2012|Telephone charges|Business Transformation|SIEMENS ENTERPRISE COMMUNICATIONS L|2000023411|26712|Siemens - Charges - 30th Quarter|MK15 ODJ
Department for Transport|Department for Transport|27/02/2012|Telephone charges|Business Transformation|SIEMENS ENTERPRISE COMMUNICATIONS L|2000024345|158282.7|Siemens - Charge 01.04.2012 to 30.06.2012|MK15 ODJ
Department for Transport|Department for Transport|13/02/2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000023413|4849.78|Verizon - Internet Charges - 02.02.2012|RG2 6DA
Department for Transport|Department for Transport|13/02/2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000023413|15749.17|Verizon - Internet Charges - 02.02.2012|RG2 6DA
Department for Transport|Department for Transport|15/02/2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000023603|4819.38|Verison - internet Charges -02.01.2012|RG2 6DA
Department for Transport|Department for Transport|15/02/2012|Telephone charges|Business Transformation|VERIZON BUSINESS|2000023603|2609.23|Verison - internet Charges -06.01.2012|RG2 6DA
Department for Transport|Department for Transport|07/02/2012|Telephone Line Rental|Business Transformation|BT PAYMENT SERVICES LTD|2000022781|1798.8|rental charges|DH98 1BT
Department for Transport|Department for Transport|28/02/2012|Telephone Line Rental|Business Transformation|BT PLC|2000024410|3820.78|BT - rental Jan - Mar 12 for 00722270AC01|NE82 6AA
Department for Transport|Department for Transport|17/02/2012|Telephone Line Rental|Business Transformation|DAISY COMMUNICATIONS LIMITED|2000023761|579.71|February 2012 charges|BB9 5SR
Department for Transport|Department for Transport|06/02/2012|Training|Business Transformation|EQUANET|2000022692|642|.AdminStudio Pro 8.0|BL9 7BJ
Department for Transport|Department for Transport|23/02/2012|Training|Business Transformation|QA-IQ LTD|2000024055|3672|AJAX Training Course|SLI 1SG
Department for Transport|Department for Transport|14/02/2012|Legal Consultancy|Centrally held prog|ALLEN & OVERY|2000023522|27719.14|National Air Traffic Service - Period 22/12/11|E1 6AO
Department for Transport|Department for Transport|13/02/2012|Mobile Phone charges|Centrally held prog|VODAFONE LTD|2000023414|4953.89||RG14 5FF
Department for Transport|Department for Transport|13/02/2012|Mobile Phone charges|Centrally held prog|VODAFONE LTD|2000023414|2028|Vodafone - Various - Jan 2012|RG14 5FF
Department for Transport|Department for Transport|13/02/2012|Mobile Phone charges|Centrally held prog|VODAFONE LTD|2000023414|2136|Vodafone -December - INE|RG14 5FF
Department for Transport|Department for Transport|27/02/2012|Mobile Phone charges|Centrally held prog|VODAFONE LTD|2000024349|13559.53|Vodafone - INE - February 2012|RG14 5FF
Department for Transport|Department for Transport|15/02/2012|Purchasing Card Charges|Centrally held prog|BARCLAYS BANK PLC|2000023590|39739.15|Barclay card DFT/ISE 5 February 2012|TS17 6YG
Department for Transport|Department for Transport|15/02/2012|Purchasing Card Charges|Centrally held prog|BARCLAYS BANK PLC|2000023590|1366.5|Barclay card DFT/ISE 5 February 2012|TS17 6YG
Department for Transport|Department for Transport|13/02/2012|Travel Expenses Overseas|Centrally held prog|CAPITA BUSINESS TRAVEL|2000023415|900.76|Capita MFS September 2011|DE21 6BF
Department for Transport|Department for Transport|13/02/2012|Travel Expenses Overseas|Centrally held prog|CAPITA BUSINESS TRAVEL|2000023415|10617.74|CAPTIA - AAIB - JAN 12|DE21 6BF
Department for Transport|Department for Transport|13/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023417|3527.86|CWT - ISE - Period end 27 Jan 12|EN6 5RF
Department for Transport|Department for Transport|13/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023417|4238.78|CWT Internation Networks & Enviroment 20Jan 2012|EN6 5RF
Department for Transport|Department for Transport|13/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023417|2563.7|CWT International Networks &Enviroment 13Jan 2012|EN6 5RF
Department for Transport|Department for Transport|13/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023417|4403.77|period ending 3/2/2012|EN6 5RF
Department for Transport|Department for Transport|15/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023614|2678.97|CWT International Networks & Enviroment 10 Feb 12|EN6 5RF
Department for Transport|Department for Transport|22/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000023986|1911.92|CWT - ISE - Period end 16 Feb 2012|EN6 5RF
Department for Transport|Department for Transport|29/02/2012|Travel Expenses UK|Centrally held prog|CARLSON WAGONLIT TRAVEL|2000024507|4946.78|CWT - ISE - Period end 24.2.12|EN6 5RF
Department for Transport|Department for Transport|14/02/2012|Agency Staff Costs|Commercial & Technical Services|CAMBRIDGE ECONOMIC POLICY ASSOC LTD|2000023491|6598.8|CEPA - 18/10-17/11|WC2A 3LJ
Department for Transport|Department for Transport|14/02/2012|Agency Staff Costs|Commercial & Technical Services|CAMBRIDGE ECONOMIC POLICY ASSOC LTD|2000023491|6598.8|CEPA -  18/11-17/12|WC2A 3LJ
Department for Transport|Department for Transport|14/02/2012|Agency Staff Costs|Commercial & Technical Services|CAMBRIDGE ECONOMIC POLICY ASSOC LTD|2000023491|6598.8|CEPA -  18/12-17/01|WC2A 3LJ
Department for Transport|Department for Transport|06/02/2012|Agency Staff Costs|Commercial & Technical Services|PRICEWATERHOUSECOOPERS LLP|2000022693|11330|JS - Dec 11 - Salary and T & S|E14 9SQ
Department for Transport|Department for Transport|24/02/2012|Agency Staff Costs|Commercial & Technical Services|PRICEWATERHOUSECOOPERS LLP|2000024123|10812.8|Feb 2012 Salary Costs - JS|E14 9SQ
Department for Transport|Department for Transport|16/02/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000023691|1240.2|Period 20 December 11- 12 January 12|LS11 5DR
Department for Transport|Department for Transport|17/02/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000023751|12122.4|Period 19 December 11- 4 January 12|LS11 5DR
Department for Transport|Department for Transport|21/02/2012|Legal Consultancy|Commercial & Technical Services|EVERSHEDS LLP|2000023914|5045.4|GA CAPPED 19DEC11-13JAN12|LS11 5DR
Department for Transport|Department for Transport|23/02/2012|Management Consultancy|Commercial & Technical Services|MR TIMOTHY CHARLES MARTIN|2000024054|1912.5|Jan 12 - 12.75hrs - T M consultancy costs|OX10 7DN
Department for Transport|Department for Transport|20/02/2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000023822|4284|Feb 12 Various Hosting|L2 6SG
Department for Transport|Department for Transport|20/02/2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000023822|7630|Feb 12, Hosting of Great Western data site|L2 6SG
Department for Transport|Department for Transport|21/02/2012|Minor Developments|Commercial & Technical Services|CONNECT INTERNET SOLUTIONS LTD|2000023908|1350|Feb 12 Thameslink data / Proc|L2 6SG
Department for Transport|Department for Transport|17/02/2012|Other Professional Fees|Commercial & Technical Services|BLOOMBERG LP|2000023778|4614.48|Bloomberg Terminal 02/09/12 - 05/08/12|EC2A 1PQ
Department for Transport|Department for Transport|15/02/2012|Periodicals & Subscriptions|Commercial & Technical Services|EMAP LTD|2000023608|3120|11.01.12 TO 10.01.13|NW1W 8DH
Department for Transport|Department for Transport|23/02/2012|Periodicals & Subscriptions|Commercial & Technical Services|INFRAMATION LTD|2000024051|2306.4|Subscription to InfraNews - Jan 12 to Jan 13|EC2A 3AR
Department for Transport|Department for Transport|28/02/2012|Research|Commercial & Technical Services|RICARDO CONSULTING ENGINEERS LTD|2000024415|3900|Engine Efficiency Project final invoice|BN43 5FG
Department for Transport|Department for Transport|28/02/2012|Secondments|Commercial & Technical Services|MINISTRY OF DEFENCE|2000024423|23618.9|Dec 11 - Jan 12, Secondment fees, DK|L2 3YL
Department for Transport|Department for Transport|15/02/2012|Training|Commercial & Technical Services|LIGNUM QUALITY SERVICES LTD|2000023610|1875|Training  EFQM&RADAR 20.07, 19.09 11 & 06.02.12|AL4 9JG
Department for Transport|Department for Transport|08/02/2012|Further Education Leading to Qualifications|Corporate Director's Officer|NATIONAL SCHOOL OF GOVERNMENT|2000022873|3995|LEADERSHIP PROGRAMME 31.01 TO 01.02.12|SL5 0QE
Department for Transport|Department for Transport|29/02/2012|Training|Corporate Director's Officer|GILLIAN PENELOPE STAMP|2000024511|540|Coaching for C M - 11.01.2012 - 2 hrs|SW13 9PJ
Department for Transport|Department for Transport|24/02/2012|Capital Grant to Priv Sector - Companies|DASH|EVERSHEDS LLP|2000024140|6495|HS2 Property Purchase - Woodlands Lodge, Aylesbury|CF10 5BT
Department for Transport|Department for Transport|17/02/2012|Capital Grants to Local Authorities|DASH|LANCASHIRE COUNTY COUNCIL|2000023774|27000.00|Additional costs incurred by NoWcard due to ITSO I|PR1 0LD
Department for Transport|Department for Transport|29/02/2012|Further Education Leading to Qualifications|DASH|NATIONAL SCHOOL OF GOVERNMENT|2000024481|1020|TE - COM2 - 20-22.02.2012|SL5 0QE
Department for Transport|Department for Transport|14/02/2012|Grant in Aid to NDPBs|DASH|HS2|2000023537|3500000.00|HS2 February 2012 Claim|SW1E 5DU
Department for Transport|Department for Transport|16/02/2012|Legal Consultancy|DASH|TIMOTHY MOULD|2000023698|7416|legal charges 21/11 to 30/01/12|EC4A 2HG
Department for Transport|Department for Transport|14/02/2012|Machinery Rental|DASH|DANWOOD GROUP LTD|2000023493|433.98|Rent MFD Danwood Sharp MX4501N|LN6 3DG
Department for Transport|Department for Transport|21/02/2012|Printing|DASH|CORPORATE DOCUMENT SERVICES|2000023909|4904.4|HSR CD production, 10K copies|LS2 7LY
Department for Transport|Department for Transport|16/02/2012|Publications for Resale|DASH|CREATIVE CHOICE CIC|2000023709|4043.52|HSR Rail Infrastructure Dec Job 075|SW1H 0DJ
